canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,name_source,people_id,member_source_id,member_display_name,first_session,last_session,legislative_sessions,identity_status,identity_match_method,review_reason
AL-2002-senate-7-R-PETERS-ELBERT,ALPERSON-PETERS-ELBERT,2002,senate,7,R,"Peters, Elbert",0,0,False,False,"Peters, Elbert",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-2-D-PETTUS-MARY,ALPERSON-PETTUS-MARY,2002,house,2,D,"Pettus, Mary",0,0,False,False,"Pettus, Mary",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-95-D-PFEIFER,ALPERSON-PFEIFER,1998,house,95,D,Pfeifer,0,0,False,False,"William Pfeifer, Jr.",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-52-R-PHILLIP-BAHAKEL,ALPERSON-PHILLIP-BAHAKEL,2014,house,52,R,Phillip Bahakel,0,0,False,False,Phillip Bahakel,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-1-R-PHILLIPS,ALPERSON-PHILLIPS,1994,house,1,R,Phillips,0,0,False,False,Duane Phillips,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-79-R-PIERCE,ALPERSON-PIERCE,1994,house,79,R,Pierce,0,0,False,False,Betty Pierce,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-23-D-POBINSON,ALPERSON-POBINSON,1994,house,23,D,Pobinson,0,1,False,False,Pobinson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-27-R-PONDER,ALPERSON-PONDER,1994,senate,27,R,Ponder,0,0,False,False,Ponder,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-21-D-POOLE-PHIL,ALPERSON-POOLE-PHIL,2002,senate,21,D,"Poole, Phil",0,1,False,False,"Poole, Phil",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-11-D-PREIUTT-JIM,ALPERSON-PREIUTT-JIM,2002,senate,11,D,"Preiutt, Jim",0,1,False,False,"Preiutt, Jim",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-101-D-PRINGLE,ALPERSON-PRINGLE,1994,house,101,D,Pringle,0,1,False,False,Pringle,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-50-D-QUARLES-MARILYN,ALPERSON-QUARLES-MARILYN,2002,house,50,D,"Quarles, Marilyn",0,0,False,False,"Quarles, Marilyn",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-1-R-QUINTON-HANSON,ALPERSON-QUINTON-HANSON,2010,house,1,R,QUINTON HANSON,0,0,False,False,QUINTON HANSON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-85-R-RALEY,ALPERSON-RALEY,1994,house,85,R,Raley,0,0,False,False,Harold Raley,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-85-R-RALEY,ALPERSON-RALEY,2006,house,85,R,RALEY,0,1,False,False,Harold Raley,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-103-R-RALPH-CARMICHAEL,ALPERSON-RALPH-CARMICHAEL,2014,house,103,R,Ralph Carmichael,0,0,False,False,Ralph Carmichael,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,2010,house,26,D,RANDALL WHITE,0,0,False,False,RANDALL WHITE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-7-R-RANDOLPH,ALPERSON-RANDOLPH,1994,house,7,R,Randolph,0,0,False,False,Byron L. Randolph,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-11-R-RAY-ROBBINS,ALPERSON-RAY-ROBBINS,2010,senate,11,R,RAY ROBBINS,0,0,False,False,RAY ROBBINS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-74-D-RAYFORD-MACK,ALPERSON-RAYFORD-MACK,2018,house,74,D,Rayford Mack,0,0,False,False,Rayford Mack,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-82-D-REED,ALPERSON-REED,1994,house,82,D,Reed,0,1,False,False,Reed,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-8-D-REX-CHEATHAM,ALPERSON-REX-CHEATHAM,2014,house,8,D,Rex Cheatham,0,0,False,False,Rex Cheatham,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-12-R-RHONDA-D-BRUNER,ALPERSON-RHONDA-D-BRUNER,2006,house,12,R,RHONDA D. BRUNER,0,0,False,False,RHONDA D. BRUNER,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-58-R-RICHARD-RUTLEDGE,ALPERSON-RICHARD-RUTLEDGE,2006,house,58,R,RICHARD RUTLEDGE,0,0,False,False,RICHARD RUTLEDGE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,2018,senate,21,D,Rick Burnham,0,0,False,False,Rick Burnham,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-91-R-RICKY-E-SNELLGROVE,ALPERSON-RICKY-E-SNELLGROVE,2006,house,91,R,RICKY E. SNELLGROVE,0,0,False,False,RICKY E. SNELLGROVE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,2010,house,40,D,RICKY WHALEY,0,0,False,False,RICKY WHALEY,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-7-R-RIDDLE-YOLANDA-YOYO,ALPERSON-RIDDLE-YOLANDA-YOYO,2002,house,7,R,"Riddle, Yolanda (Yoyo)",0,0,False,False,"Riddle, Yolanda (Yoyo)",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-3-D-ROBERTS,ALPERSON-ROBERTS,1994,senate,3,D,Roberts,0,1,False,False,Tommy Ed Roberts,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-3-D-ROBERTS,ALPERSON-ROBERTS,1998,senate,3,D,Roberts,0,1,True,True,Tommy Ed Roberts,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-3-D-ROBERTS-TOMMY-ED,ALPERSON-ROBERTS-TOMMY-ED,2002,senate,3,D,"Roberts, Tommy Ed",0,1,False,False,"Roberts, Tommy Ed",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-14-D-ROBINSON,ALPERSON-ROBINSON,1998,senate,14,D,Robinson,0,0,False,False,Robinson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-23-D-ROBINSON,ALPERSON-ROBINSON,2006,house,23,D,ROBINSON,0,1,False,False,ROBINSON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-23-D-ROBINSON-JOHN,ALPERSON-ROBINSON-JOHN,2002,house,23,D,"Robinson, John",0,1,False,False,"Robinson, John",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-58-D-ROBINSON-OLIVER,ALPERSON-ROBINSON-OLIVER,2002,house,58,D,"Robinson, Oliver",0,1,False,False,"Robinson, Oliver",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,1994,house,104,D,Rockhold,0,0,False,False,Lois M. Rockhold,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-104-D-ROCKHOLD,ALPERSON-ROCKHOLD,1998,house,104,D,Rockhold,0,0,False,False,Rockhold,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-52-D-ROGER-JOHN-W-JR,ALPERSON-ROGER-JOHN-W-JR,2002,house,52,D,"Roger, John W., Jr.",0,1,False,False,"Roger, John W., Jr.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-36-R-ROGERS,ALPERSON-ROGERS,1994,house,36,R,Rogers,0,1,False,False,Mike Rogers,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-52-D-ROGERS,ALPERSON-ROGERS,1994,house,52,D,Rogers,0,1,False,False,Rogers,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-43-D-ROMEI,ALPERSON-ROMEI,1994,house,43,D,Romei,0,0,False,False,David Romei,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-11-D-RON-CRUMPTON,ALPERSON-RON-CRUMPTON,2014,senate,11,D,Ron Crumpton,0,0,False,False,Ron Crumpton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-32-R-RON-STRUZIK,ALPERSON-RON-STRUZIK,2010,house,32,R,RON STRUZIK,0,0,False,False,RON STRUZIK,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-29-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,2006,senate,29,D,RONNIE HELMS,0,0,False,False,RONNIE HELMS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-93-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,2010,house,93,D,RONNIE HELMS,0,0,False,False,RONNIE HELMS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-26-D-ROSS-QUINTON-T,ALPERSON-ROSS-QUINTON-T,2002,senate,26,D,"Ross, Quinton T.",0,1,False,False,"Ross, Quinton T.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-13-R-ROWE,ALPERSON-ROWE,2014,house,13,R,Rowe,0,1,False,False,Rowe,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-16-D-RUSS-PARKER,ALPERSON-RUSS-PARKER,2006,senate,16,D,RUSS PARKER,0,0,False,False,RUSS PARKER,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-60-R-RUSSELL,ALPERSON-RUSSELL,1998,house,60,R,Russell,0,0,False,False,David Russell,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-47-D-SALVATORE-BAMBINELLI,ALPERSON-SALVATORE-BAMBINELLI,2014,house,47,D,Salvatore Bambinelli,0,0,False,False,Salvatore Bambinelli,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-20-D-SANDERFORD,ALPERSON-SANDERFORD,1994,house,20,D,Sanderford,0,1,False,False,Sanderford,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-20-R-SANDERFORD-HOWARD,ALPERSON-SANDERFORD-HOWARD,2002,house,20,R,"Sanderford, Howard",0,1,False,False,James Howard Sanderford,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-26-R-SANDERS,ALPERSON-SANDERS,1998,senate,26,R,Sanders,0,0,True,True,Sanders,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-43-R-SANDERSON,ALPERSON-SANDERSON,1994,house,43,R,Sanderson,0,1,False,False,Allen Sanderson,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,1994,house,6,D,Schmitz,0,0,False,False,Sue Schmitz,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,1998,house,6,D,Schmitz,0,1,False,False,Sue Schmitz,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-6-D-SCHMITZ-SUE,ALPERSON-SCHMITZ-SUE,2002,house,6,D,"Schmitz, Sue",0,1,False,False,Sue Schmitz,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-35-D-SCOTT-A-BUZBEE,ALPERSON-SCOTT-A-BUZBEE,2010,senate,35,D,SCOTT A BUZBEE,0,0,False,False,SCOTT A BUZBEE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-33-D-SCOTT-BREWER,ALPERSON-SCOTT-BREWER,2018,house,33,D,Scott Brewer,0,0,False,False,Scott Brewer,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-9-R-SCOTT-STONE,ALPERSON-SCOTT-STONE,2006,house,9,R,SCOTT STONE,0,0,False,False,SCOTT STONE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-87-R-SEIBENHENER,ALPERSON-SEIBENHENER,1994,house,87,R,Seibenhener,0,1,False,False,Riley Seibenhener,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-87-R-SEIBENHENER,ALPERSON-SEIBENHENER,1998,house,87,R,Seibenhener,0,1,True,True,Riley Seibenhener,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-28-R-SETTLER,ALPERSON-SETTLER,1994,senate,28,R,Settler,0,0,False,False,Settler,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-35-D-SHADDIX,ALPERSON-SHADDIX,1994,house,35,D,Shaddix,0,0,False,False,Pat Wayne Shaddix,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-98-R-SHARON-L-POWE,ALPERSON-SHARON-L-POWE,2010,house,98,R,SHARON L. POWE,0,0,False,False,SHARON L. POWE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-15-D-SHARP,ALPERSON-SHARP,1994,house,15,D,Sharp,0,0,False,False,Philip L. Sharp,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-31-R-SHAW-MICKEY-B,ALPERSON-SHAW-MICKEY-B,2002,house,31,R,"Shaw, Mickey B.",0,0,False,False,"Shaw, Mickey B.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-23-R-SHELTON,ALPERSON-SHELTON,1998,house,23,R,Shelton,0,0,False,False,Delbert Shelton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-13-D-SHERER-TOMMY,ALPERSON-SHERER-TOMMY,2002,house,13,D,"Sherer, Tommy",0,1,False,False,"Sherer, Tommy",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,ALPERSON-SHIRLEY-SCOTT-HARRIS,2014,house,79,D,Shirley Scott-Harris,0,0,False,False,Shirley Scott-Harris,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-86-R-SHUEMAKE,ALPERSON-SHUEMAKE,1994,house,86,R,Shuemake,0,0,False,False,Shuemake,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-35-R-SIMS,ALPERSON-SIMS,1994,house,35,R,Sims,0,1,False,False,Larry P. Sims,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-35-R-SIMS,ALPERSON-SIMS,1998,house,35,R,Sims,0,1,True,True,Larry Paul Sims,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-35-R-SIMS-LARRY-P,ALPERSON-SIMS-LARRY-P,2002,house,35,R,"Sims, Larry P.",0,0,False,False,"Sims, Larry P.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-72-D-SINGLETON-BOBBY,ALPERSON-SINGLETON-BOBBY,2002,house,72,D,"Singleton, Bobby",0,1,False,False,"Singleton, Bobby",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-3-R-SMALLWOOD,ALPERSON-SMALLWOOD,1994,house,3,R,Smallwood,0,0,False,False,John Smallwood,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-3-R-SMALLWOOD,ALPERSON-SMALLWOOD,1998,house,3,R,Smallwood,0,0,False,False,John Smallwood,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-4-D-SMITH,ALPERSON-SMITH,1994,house,4,D,Smith,0,0,False,False,Ross Smith,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-42-D-SMITH,ALPERSON-SMITH,1994,house,42,D,Smith,0,1,False,False,Curtis Smith,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-50-D-SMITH,ALPERSON-SMITH,1994,house,50,D,Smith,0,0,False,False,Smith,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-10-R-SMITH,ALPERSON-SMITH,1994,senate,10,R,Smith,0,1,False,False,Smith,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-10-D-SMITH,ALPERSON-SMITH,1998,house,10,D,Smith,0,0,True,True,Pamela Smith,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-10-R-SMITH,ALPERSON-SMITH,1998,senate,10,R,Smith,0,0,False,False,Roy Smith,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-85-R-SMITH-GARY-L,ALPERSON-SMITH-GARY-L,2002,house,85,R,"Smith, Gary L.",0,0,False,False,Gary L. Smith,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-29-R-SMITH-HARRI-ANNE,ALPERSON-SMITH-HARRI-ANNE,2002,senate,29,R,"Smith, Harri Anne",0,1,False,False,"Smith, Harri Anne",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-10-D-SMITH-PAM,ALPERSON-SMITH-PAM,2002,house,10,D,"Smith, Pam",0,0,False,False,"Smith, Pam",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-3-R-SMITH-TERRY,ALPERSON-SMITH-TERRY,2002,senate,3,R,"Smith, Terry",0,0,False,False,"Smith, Terry",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-18-D-SMITHERMAN-RODGER-M,ALPERSON-SMITHERMAN-RODGER-M,2002,senate,18,D,"Smitherman, Rodger M.",0,1,False,False,"Smitherman, Rodger M.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-105-R-SPENCER-COLLIER,ALPERSON-SPENCER-COLLIER,2006,house,105,R,SPENCER COLLIER,0,1,False,False,SPENCER COLLIER,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-91-D-SPICER,ALPERSON-SPICER,1994,house,91,D,Spicer,0,1,False,False,Spicer,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-91-D-SPICER-TERRY,ALPERSON-SPICER-TERRY,2002,house,91,D,"Spicer, Terry",0,1,False,False,"Spicer, Terry",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-59-D-SPRATT,ALPERSON-SPRATT,1994,house,59,D,Spratt,0,1,False,False,Spratt,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-11-D-SPRAYBERRY,ALPERSON-SPRAYBERRY,1994,senate,11,D,Sprayberry,0,1,False,False,Sprayberry,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-22-R-STAMM-DAVID-L,ALPERSON-STAMM-DAVID-L,2002,house,22,R,"Stamm, David L.",0,0,False,False,"Stamm, David L.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-63-D-STANLEY,ALPERSON-STANLEY,1998,house,63,D,Stanley,0,0,False,False,Andrea Stanley,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-18-R-STANLEY-NANCE,ALPERSON-STANLEY-NANCE,2006,senate,18,R,STANLEY NANCE,0,0,False,False,Stanley Nance,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-1-D-STARKEY,ALPERSON-STARKEY,1994,house,1,D,Starkey,0,1,False,False,Nelson R. Starkey Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-1-D-STARKEY,ALPERSON-STARKEY,1998,house,1,D,Starkey,0,1,True,True,Nelson R. Starkey Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-1-D-STARKEY-NELSON,ALPERSON-STARKEY-NELSON,2002,house,1,D,"Starkey, Nelson",0,1,False,False,"Starkey, Nelson",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-35-D-STATEN,ALPERSON-STATEN,1998,senate,35,D,Staten,0,0,False,False,Charlie Staten,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-24-D-STEELE,ALPERSON-STEELE,1994,senate,24,D,Steele,0,1,False,False,Steele,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-24-D-STEELE,ALPERSON-STEELE,1998,senate,24,D,Steele,0,1,True,True,Charles Steele Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-24-D-STEELE-CHARLES-JR,ALPERSON-STEELE-CHARLES-JR,2002,senate,24,D,"Steele, Charles, Jr.",0,1,False,False,"Steele, Charles, Jr.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-97-R-STEPHEN-MCNAIR,ALPERSON-STEPHEN-MCNAIR,2018,house,97,R,Stephen McNair,0,0,False,False,Stephen McNair,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-28-R-STEPHENS,ALPERSON-STEPHENS,1998,house,28,R,Stephens,0,0,False,False,Stephens,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-35-R-STEVEN-M-DEAN,ALPERSON-STEVEN-M-DEAN,2010,house,35,R,STEVEN M. DEAN,0,0,False,False,STEVEN M. DEAN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-67-R-STORY-MARK-A,ALPERSON-STORY-MARK-A,2002,house,67,R,"Story, Mark A.",0,0,False,False,Mark A. Story,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-105-D-STRAUB,ALPERSON-STRAUB,1998,house,105,D,Straub,0,0,False,False,Lynda Straub,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-4-D-SUE-MITCHELL,ALPERSON-SUE-MITCHELL,2006,house,4,D,SUE MITCHELL,0,0,False,False,SUE MITCHELL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-6-D-SUE-SCHMITZ,ALPERSON-SUE-SCHMITZ,2006,house,6,D,SUE SCHMITZ,0,1,False,False,SUE SCHMITZ,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,1994,senate,34,D,Sullivan,0,0,False,False,Sullivan,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,2018,house,66,D,Susan E. Smith,0,0,False,False,Susan E. Smith,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-63-D-SUSAN-PACE-HAMILL,ALPERSON-SUSAN-PACE-HAMILL,2010,house,63,D,SUSAN PACE HAMILL,0,0,False,False,SUSAN PACE HAMILL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-22-D-SUSAN-SMITH,ALPERSON-SUSAN-SMITH,2014,senate,22,D,Susan Smith,0,0,False,False,Susan Smith,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-72-R-SUTTON,ALPERSON-SUTTON,1998,house,72,R,Sutton,0,0,False,False,Goodloe Sutton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2018-house-15-D-SUZANNA-COLEMAN,ALPERSON-SUZANNA-COLEMAN,2018,house,15,D,Suzanna Coleman,0,0,False,False,Suzanna Coleman,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-17-D-T-E-TOMMY-HUDSON,ALPERSON-T-E-TOMMY-HUDSON,2010,senate,17,D,T. E. 'Tommy' HUDSON,0,0,False,False,T. E. 'Tommy' HUDSON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-35-D-TANNER-GARY,ALPERSON-TANNER-GARY,2002,senate,35,D,"Tanner, Gary",0,1,False,False,Gary Tanner,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-2-R-TATUM,ALPERSON-TATUM,1998,house,2,R,Tatum,0,0,False,False,Tex Tatum,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-12-D-TAYLOR-STEWART,ALPERSON-TAYLOR-STEWART,2014,senate,12,D,Taylor Stewart,0,0,False,False,Taylor Stewart,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-27-R-TEEL,ALPERSON-TEEL,1998,senate,27,R,Teel,0,0,False,False,Teel,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
