act_id,act_year,act_number,act_citation,measure_type,measure_number,origin_chamber,title,approval_label,approval_date_raw,source_volume_year,source_file,ordinal_in_volume,ocr_block_characters,act_key,source_observations,distinct_measure_types,distinct_measure_numbers,identity_conflict,is_canonical_observation
ALACT-50498ABC5C60CBB6,1988,883,88-883,SJR,61.0,S,RECOGNIZING THE EXEMPLARY PUBLIC SERVICE OF JOE W. DAVIS TO THE CITY OF HUNTSVILLE AND TO THE STATE OF ALABAMA,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,218,8294,1988-883,1,1,1,False,True
ALACT-5CFD13B010002BFC,1988,884,88-884,SJR,62.0,S,"COMMENDING JOHN L. VARNADO FOR OUTSTANDING COMMUNITY, CIVIC AND FRATERNAL INVOLVEMENT",Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,219,2548,1988-884,1,1,1,False,True
ALACT-70AA6CCAC75E1942,1988,885,88-885,SJR,64.0,S,NAMING THE ALABAMA FORESTRY COMMISSION DIS¬ TRICT FOUR BUILDING THE ERNIE MOORE BUILDING,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,220,1029,1988-885,1,1,1,False,True
ALACT-9017493A9EC8EBFA,1988,886,88-886,SJR,66.0,S,"MOURNING THE DEATH OF WALKER BYRD SORRELL OF MONTGOMERY, ALABAMA",Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,221,2591,1988-886,1,1,1,False,True
ALACT-0AA28DAFABBDDCCB,1988,887,88-887,SJR,74.0,S,"MOURNING THE DEATH OF BEULAH MAE DONALD OF MOBILE, ALABAMA",Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,222,2531,1988-887,1,1,1,False,True
ALACT-B2C9ECFCE8DF7F78,1988,888,88-888,H,365.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,223,9947,1988-888,1,1,1,False,True
ALACT-B7258AC6BA38957D,1988,889,88-889,H,352.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,224,10008,1988-889,1,1,1,False,True
ALACT-BA76559EE09BCADC,1988,890,88-890,H,362.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,225,963,1988-890,1,1,1,False,True
ALACT-DC69AE1D1338D878,1988,891,88-891,H,363.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,226,2419,1988-891,1,1,1,False,True
ALACT-5C54F4D09BB60BA5,1988,892,88-892,H,353.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,227,1452,1988-892,1,1,1,False,True
ALACT-5893500F6CD2E277,1988,893,88-893,H,88.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,228,747,1988-893,1,1,1,False,True
ALACT-1AB521704A8CC512,1988,894,88-894,H,165.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,229,9169,1988-894,1,1,1,False,True
ALACT-3307CEE47DDC85B0,1988,895,88-895,H,172.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,230,10625,1988-895,1,1,1,False,True
ALACT-80C141744465CCF1,1988,896,88-896,H,325.0,H,,Approved,"September 29, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,231,1022,1988-896,1,1,1,False,True
ALACT-46CB341BE3AE1BFF,1988,897,88-897,H,177.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,232,1492,1988-897,1,1,1,False,True
ALACT-47E071D8D77011AF,1988,898,88-898,H,221.0,H,,,,1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,233,601,1988-898,1,1,1,False,True
ALACT-B9A2C4FB3FC050D4,1988,899,88-899,H,279.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,235,18633,1988-899,1,1,1,False,True
ALACT-F57273711FAFF702,1988,900,88-900,H,240.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,236,4328,1988-900,1,1,1,False,True
ALACT-0FFEF1F162F183E5,1988,901,88-901,H,34.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,237,2804,1988-901,1,1,1,False,True
ALACT-EE83612E43C8BC55,1988,902,88-902,H,201.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,238,2732,1988-902,1,1,1,False,True
ALACT-C485C92DD69852CF,1988,903,88-903,H,12.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,239,1615,1988-903,1,1,1,False,True
ALACT-1D15E964892D03C7,1988,904,88-904,H,148.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,240,3315,1988-904,1,1,1,False,True
ALACT-5A5BF5D34D8BA62C,1988,905,88-905,H,8.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,241,14519,1988-905,1,1,1,False,True
ALACT-A7EAE365C2BE4808,1988,906,88-906,H,9.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,242,4839,1988-906,1,1,1,False,True
ALACT-233FA9137BA99622,1988,907,88-907,H,219.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,243,1698,1988-907,1,1,1,False,True
ALACT-8B3F75B5FD9931A4,1988,908,88-908,H,133.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,244,11131,1988-908,1,1,1,False,True
ALACT-F836C22A4F38363C,1988,909,88-909,H,142.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,245,1252,1988-909,1,1,1,False,True
ALACT-C2DBE665451C41CB,1988,910,88-910,H,16.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,246,2522,1988-910,1,1,1,False,True
ALACT-6ECF70AD2A506179,1988,911,88-911,,,,COMMENDING C. J. HALLMARK FOR DISTINGUISHED SERVICE WITH THE TALLADEGA COUNTY SHERIFF’S DE¬ PARTMENT,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,247,1179,1988-911,1,0,0,False,True
ALACT-693ECF1AD9B8E9CF,1988,912,88-912,HJR,142.0,H,COMMENDING LILLIAN PUGH ANDREWS FOR DISTIN¬ GUISHED SERVICE AND ACHIEVEMENT,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,248,2428,1988-912,1,1,1,False,True
ALACT-35E9157D93092A8F,1988,913,88-913,HJR,173.0,H,"COMMENDING OUR COLLEAGUE REPRESENTATIVE STEPHEN R. HETTINGER OF HUNTSVILLE, ALABAMA",Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,249,2484,1988-913,1,1,1,False,True
ALACT-6A04800BC487AE53,1988,914,88-914,S,222.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,250,43367,1988-914,2,1,1,False,True
ALACT-6DF8878F78F0E90D,1988,915,88-915,S,44.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,251,7014,1988-915,1,1,1,False,True
ALACT-21BFFE093584649D,1988,916,88-916,S,8.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,252,1132,1988-916,1,1,1,False,True
ALACT-03D2133FB495101A,1988,917,88-917,S,53.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,253,1836,1988-917,1,1,1,False,True
ALACT-A29DEB806DBD85EE,1988,918,88-918,S,103.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,254,7859,1988-918,1,1,1,False,True
ALACT-032BE9B3BF849209,1988,919,88-919,S,165.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,255,8046,1988-919,1,1,1,False,True
ALACT-A098603CDFB7B9CB,1988,920,88-920,S,138.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,256,1901,1988-920,1,1,1,False,True
ALACT-1AAB90C825678D15,1988,921,88-921,S,99.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,257,4546,1988-921,2,1,1,False,True
ALACT-7FD74373F3718904,1988,922,88-922,S,137.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,258,7730,1988-922,1,1,1,False,True
ALACT-D126B5953E024F84,1988,923,88-923,S,140.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,259,5547,1988-923,1,1,1,False,True
ALACT-2EFFCCEBA3A9102E,1988,924,88-924,S,193.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,260,19986,1988-924,1,1,1,False,True
ALACT-A0764B0D8602844F,1988,925,88-925,S,210.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,261,2693,1988-925,1,1,1,False,True
ALACT-F4AFDFEA80D3E7DB,1988,926,88-926,HJR,149.0,H,COMMENDING SHELBY COUNTY’S ELVIN HILL ELE¬ MENTARY SCHOOL,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,262,1537,1988-926,1,1,1,False,True
ALACT-FECFCEBA9B521137,1988,927,88-927,HJR,148.0,H,"MOURNING THE DEATH OF WILLIAM HOLLIE MON CRIEF OF PRATTVILLE, ALABAMA",Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,263,2613,1988-927,1,1,1,False,True
ALACT-78B716016A96973F,1988,928,88-928,HJR,147.0,H,"CONGRATULATING CHRISTY LYNN McMICHAEL OF PRATTVILLE, ALABAMA, FOR OUTSTANDING ACHIEVE¬",Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,264,1375,1988-928,1,1,1,False,True
ALACT-D48301E99D397AB8,1988,929,88-929,H,301.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,265,2776,1988-929,1,1,1,False,True
ALACT-BBDDB830BB68CD46,1988,930,88-930,H,291.0,H,,,,1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,266,1233,1988-930,1,1,1,False,True
ALACT-673C384611372B07,1988,931,88-931,H,229.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,268,5004,1988-931,1,1,1,False,True
ALACT-F0867485B1900863,1988,932,88-932,H,222.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,269,8925,1988-932,1,1,1,False,True
ALACT-333F21DDA98DDFD8,1988,933,88-933,H,197.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,270,2310,1988-933,1,1,1,False,True
ALACT-2B2290CE0B9645C2,1988,934,88-934,H,75.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,271,2369,1988-934,1,1,1,False,True
ALACT-20CF9BF8192D5ED4,1988,935,88-935,H,195.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,272,3420,1988-935,1,1,1,False,True
ALACT-DB12443D85F0F597,1988,936,88-936,H,191.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,273,2335,1988-936,1,1,1,False,True
ALACT-6B6280AC379932C1,1988,937,88-937,H,190.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,274,2303,1988-937,1,1,1,False,True
ALACT-4084C4C815963109,1988,938,88-938,SJR,76.0,S,"MOURNING THE DEATH OF MARY HARRIETT MOON HAND OF HEFLIN, ALABAMA",Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,275,1882,1988-938,1,1,1,False,True
ALACT-6F2CD4163B86E39E,1988,939,88-939,S,216.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,276,4271,1988-939,1,1,1,False,True
ALACT-DE691B2C12FB186B,1988,940,88-940,S,215.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,277,9885,1988-940,1,1,1,False,True
ALACT-325B871D5E5DEF58,1988,941,88-941,S,214.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,278,11345,1988-941,1,1,1,False,True
ALACT-82AE1C951B5DCEF9,1988,942,88-942,S,98.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,279,5329,1988-942,1,1,1,False,True
ALACT-05B659836C4C786C,1988,943,88-943,S,52.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,280,2027,1988-943,1,1,1,False,True
ALACT-793AADAECDEAC883,1988,944,88-944,S,34.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,281,1200,1988-944,1,1,1,False,True
ALACT-FF07489FC5353568,1988,945,88-945,S,29.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,282,1849,1988-945,1,1,1,False,True
ALACT-6FAFA4E5C4CEA8D8,1988,946,88-946,S,127.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,283,2450,1988-946,1,1,1,False,True
ALACT-3C705FDA667ACE04,1988,947,88-947,S,199.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,284,1378,1988-947,1,1,1,False,True
ALACT-D0F536F9607EA89A,1988,948,88-948,S,141.0,S,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,285,4398,1988-948,1,1,1,False,True
ALACT-B751688041725A63,1988,949,88-949,HJR,182.0,H,PETITIONED THE CONGRESS OF THE UNITED STATES TO CONVENE A CONSTITUTIONAL CONVENTION FOR THE PURPOSE OF PROPOSING AN AMENDMENT TO THE CONSTITUTION WHICH WOULD PROHIBIT DEFICIT,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,286,847,1988-949,1,1,1,False,True
ALACT-18B6B9ABC19620AB,1988,950,88-950,H,354.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,287,849,1988-950,1,1,1,False,True
ALACT-F307ACF1EDCC147E,1988,951,88-951,H,349.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,288,1972,1988-951,1,1,1,False,True
ALACT-9B5A9B35570E35D3,1988,952,88-952,H,8.0,H,,Approved,"September 30, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,289,17271,1988-952,1,1,1,False,True
ALACT-FE8F6FC228C50B12,1988,953,88-953,H,9.0,H,,approved,by the Attorney Gen¬,1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,290,107285,1988-953,1,1,1,False,True
ALACT-8C32C0F9CA1D55F8,1988,954,88-954,H,45.0,H,,Approved,"October 1, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,291,30400,1988-954,1,1,1,False,True
ALACT-477CA6F01559E2FD,1988,955,88-955,H,14.0,H,,Approved,"October 4, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,292,1120,1988-955,1,1,1,False,True
ALACT-58DE8908FCD5BB85,1988,956,88-956,H,15.0,H,,Approved,"October 4, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,293,2007,1988-956,1,1,1,False,True
ALACT-2E94290E4972B575,1988,957,88-957,HJR,13.0,H,"COMMENDING THE CENTRAL ALABAMA OPPORTUN¬ ITIES INDUSTRIALIZATION CENTER, INC., ON ITS TWEN¬ TIETH ANNIVERSARY",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,294,3359,1988-957,1,1,1,False,True
ALACT-21A3A969F972C891,1988,959,88-959,HJR,7.0,H,"COMMENDING ROSEMARY FOX, 1988 REALTOR OF THE",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,295,1019,1988-959,1,1,1,False,True
ALACT-7C4367C30FBB2A2B,1988,960,88-960,HJR,7.0,H,,Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,296,1868,1988-960,1,1,1,False,True
ALACT-6963ABC0442CD7B2,1988,961,88-961,HJR,12.0,H,"MOURNING THE DEATH OF ROY DAVID JOHNSON OF ARAB, ALABAMA",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,297,3152,1988-961,1,1,1,False,True
ALACT-DABA122601B11EF3,1988,963,88-963,HJR,22.0,H,COMMENDING THE OFFICIALS AND EMPLOYEES OF THE ROGERSVILLE WATER DEPARTMENT FOR OUTSTAND¬ ING ACHIEVEMENT,Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,298,1538,1988-963,1,1,1,False,True
ALACT-2FF3C6B76B1185FA,1988,964,88-964,HJR,27.0,H,COUNTY >R THE CREATI0N 0F FIRE DISTRICTS IN ELMORE,Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,299,527,1988-964,1,1,1,False,True
ALACT-8B2415CEBE080452,1988,965,88-965,HJR,20.0,H,"SPECIAL SESSION, AS THE ---- -- -- 196 ’ 1988 FIRST REVIEW ACT.” “DIXON-BUTLER CONTRACT",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,300,464,1988-965,1,1,1,False,True
ALACT-20AF0B2333EFA3BF,1988,966,88-966,HJR,31.0,H,"NAMING THE BRIDGE OVER THE LOCUST FORK OF THE BLACK WARRIOR RIVER IN JEFFERSON COUNTY, THE “RAY MOORE BRIDGE.”",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,301,1252,1988-966,1,1,1,False,True
ALACT-68520BB575F45CF9,1988,967,88-967,,,,"MOURNING THE DEATH OF A. B. CLARK OF DOTHAN,",Approved,"October 6, 1988",1988,data/raw/alabama_legislature/acts/internet_archive/alabama-acts-1988_special/1988_special_djvu.txt,302,1693,1988-967,1,0,0,False,True
