canonical_rollcall_id,unit_id,id,decision,primitive_axis,policy_pole,confidence,rationale,terminal_status,authority
LS-177391,81B0ADCBFE86A46A,81B0ADCBFE86A46A,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-177558,E156490AE861B746,E156490AE861B746,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-177577,BD4EAAF4D847D42D,BD4EAAF4D847D42D,exclude,,,high,Changes the composition of an industrial development authority without establishing a clear market-governance policy direction.,excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-177593,F4CFAED2245BEC69,F4CFAED2245BEC69,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-177642,669BA00AAAC06C5F,669BA00AAAC06C5F,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-177676,0690DA822DEE61BD,0690DA822DEE61BD,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-181515,5EBD7DAC115933BB,5EBD7DAC115933BB,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-181523,0690DA822DEE61BD,0690DA822DEE61BD,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-181723,4FE882D52AB05DCC,4FE882D52AB05DCC,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-181756,D59F23EB32271BD3,D59F23EB32271BD3,exclude,,,high,"Concerns prison-industry sales and private business joint ventures, which do not clearly implicate an allowed criminal-justice policy axis.",excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-181859,E75CCB3CE833899D,E75CCB3CE833899D,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-181964,18E8515E0AFE42AF,18E8515E0AFE42AF,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-182011,DF3A1D6547CED898,DF3A1D6547CED898,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-182268,0690DA822DEE61BD,0690DA822DEE61BD,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-182269,0690DA822DEE61BD,0690DA822DEE61BD,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-182303,A47FB9A1397FE27C,A47FB9A1397FE27C,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-182374,6C9FE3742BAD1136,6C9FE3742BAD1136,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-182375,6C9FE3742BAD1136,6C9FE3742BAD1136,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-182686,8D37423C4E0C0148,8D37423C4E0C0148,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-182687,8D37423C4E0C0148,8D37423C4E0C0148,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-182688,8D37423C4E0C0148,8D37423C4E0C0148,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183046,93F800623C09587F,93F800623C09587F,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183109,E7E6D11B5412EDAC,E7E6D11B5412EDAC,exclude,,,high,"Primarily codifies prior acts and makes corrections, making it administrative and technical.",excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-183121,192F775A37171CBD,192F775A37171CBD,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183556,192F775A37171CBD,192F775A37171CBD,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183658,FF312ACA047B5BC6,FF312ACA047B5BC6,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183659,6671817A89071709,6671817A89071709,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183673,6EDE0A1EDB0B1ACA,6EDE0A1EDB0B1ACA,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-183675,6EDE0A1EDB0B1ACA,6EDE0A1EDB0B1ACA,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-183703,8D37423C4E0C0148,8D37423C4E0C0148,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183747,FF54423D12EB17E9,FF54423D12EB17E9,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183781,0EC0E0E2BFBCD009,0EC0E0E2BFBCD009,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183797,075E2CC7848EEE73,075E2CC7848EEE73,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183800,E0DB8A994F3FBB4C,E0DB8A994F3FBB4C,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183806,758CB18D4526A696,758CB18D4526A696,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-183817,F9874C32216D8FF7,F9874C32216D8FF7,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183883,F374AD719671FDEB,F374AD719671FDEB,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183966,6149B3EC474DF5EE,6149B3EC474DF5EE,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-183989,99F615A791420107,99F615A791420107,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184014,E2458CDCD41E3FB0,E2458CDCD41E3FB0,exclude,,,high,Establishes a local mail-order fee for business-license renewal without a sufficiently specific allowed policy direction.,excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184023,7C91B8AD601B9098,7C91B8AD601B9098,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-184028,A2FEA0C5FF9B0A6F,A2FEA0C5FF9B0A6F,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184041,6EBDFDE92C10F32C,6EBDFDE92C10F32C,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-184427,7B5D0618F82CE5DE,7B5D0618F82CE5DE,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184544,868FF241E10415F6,868FF241E10415F6,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184746,EF5E038C1C2665E4,EF5E038C1C2665E4,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184756,A4B37D7FB4BBB368,A4B37D7FB4BBB368,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184845,F467D4ACD06BE603,F467D4ACD06BE603,exclude,,,high,record does not establish that Yea supports final bill policy,excluded_motion_relationship_insufficient,codex_terminal_rule
LS-184907,79F4AB5877B36C25,79F4AB5877B36C25,map,education_access,expand,high,"Lowers the compulsory school-attendance age from seven to six, expanding the population covered by mandatory K-12 education.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184947,7B7E9B168A288DB8,7B7E9B168A288DB8,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-184949,418AB57A42C13F4E,418AB57A42C13F4E,map,market_governance,intervention,high,"Increases eligibility for entertainment-industry rebates or tax exemptions, expanding government economic intervention.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184950,418AB57A42C13F4E,418AB57A42C13F4E,map,market_governance,intervention,high,"Increases eligibility for entertainment-industry rebates or tax exemptions, expanding government economic intervention.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184951,418AB57A42C13F4E,418AB57A42C13F4E,map,market_governance,intervention,high,"Increases eligibility for entertainment-industry rebates or tax exemptions, expanding government economic intervention.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184952,418AB57A42C13F4E,418AB57A42C13F4E,map,market_governance,intervention,high,"Increases eligibility for entertainment-industry rebates or tax exemptions, expanding government economic intervention.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-184953,418AB57A42C13F4E,418AB57A42C13F4E,map,market_governance,intervention,high,"Increases eligibility for entertainment-industry rebates or tax exemptions, expanding government economic intervention.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-185026,11AE07EADCA1D155,11AE07EADCA1D155,exclude,,,high,Adds appointed members to a local industrial development board without a clear market-regulation or property-rights direction.,excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-185063,3E38C647F8341E84,3E38C647F8341E84,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-185161,53982FF4A4B7054C,53982FF4A4B7054C,exclude,,,high,Deletes duplicated absentee-ballot language and repeals a provision without showing a substantive change in voting access or election controls.,excluded_after_substantive_text_review,openai_gpt-5.6-luna_structured_then_schema_validated
LS-185246,6C0B65717A5C10AA,6C0B65717A5C10AA,exclude,,,high,"generic budget/tax label does not identify increase, decrease, distribution, or baseline",excluded_fiscal_baseline_insufficient,codex_terminal_rule
LS-185351,5BEE696D102CA621,5BEE696D102CA621,map,healthcare_access,expand,medium,"Authorizes United Ways of Alabama to participate in state health-insurance coverage, expanding eligibility to participate in that coverage.",mapped_v3_policy_pole,openai_gpt-5.6-luna_structured_then_schema_validated
LS-185583,716CFB690C9CCC33,716CFB690C9CCC33,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-185795,929A2536CAB38085,929A2536CAB38085,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-186030,F01DB50E7FEB3D6D,F01DB50E7FEB3D6D,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
LS-186047,18E8515E0AFE42AF,18E8515E0AFE42AF,exclude,,,high,local/constituency measure has no stable statewide ideological pole,excluded_local_or_constituency_measure,codex_terminal_rule
