county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format
Marengo,DIXONS MILLS VOL. FIRE,687,123,810,69.62962962962963,spreadsheetml
Marengo,JEFFERSON VOL FIRE DEPT,233,68,301,54.817275747508305,spreadsheetml
Marengo,LINDEN OLD COURTHOUSE,163,392,555,-41.26126126126126,spreadsheetml
Marengo,SWEET WATER TOWN OFFICE,232,275,507,-8.481262327416173,spreadsheetml
Marengo,HOBOKEN VOTING BOOTH,76,98,174,-12.64367816091954,spreadsheetml
Marengo,PUTNAN VOTING BOOTH,120,37,157,52.86624203821656,spreadsheetml
Marengo,NANAFALIA COMM. CENTER,107,83,190,12.631578947368421,spreadsheetml
Marengo,AIMWELL VOTING BOOTH,69,74,143,-3.4965034965034967,spreadsheetml
Marengo,MYRTLEWOOD COMM. CENTER,112,157,269,-16.728624535315983,spreadsheetml
Marengo,ABSENTEE,321,286,607,5.766062602965404,spreadsheetml
Marengo,PROVISIONAL,0,0,0,,spreadsheetml
Marion,ET SIMS JR. BUILDING,592,2590,3182,-62.7906976744186,spreadsheetml
Marion,RYE BYRD VOL. FIRE DEPT.,40,165,205,-60.97560975609756,spreadsheetml
Marion,KEMP PLEASANT SITE CHURCH,7,42,49,-71.42857142857143,spreadsheetml
Marion,BEXAR  BEHIND OLD PO.,78,215,293,-46.75767918088737,spreadsheetml
Marion,SHOTTSVILLE FIRE DEPT.,68,260,328,-58.53658536585366,spreadsheetml
Marion,SHILOH COMM. BLDG.,61,233,294,-58.50340136054422,spreadsheetml
Marion,HACKLEBURG CITY HALL,151,533,684,-55.84795321637427,spreadsheetml
Marion,BEAR CREEK CITY HALL,193,750,943,-59.06680805938494,spreadsheetml
Marion,KIMBROUGH CRAFT COMM NORTH,28,124,152,-63.1578947368421,spreadsheetml
Marion,KIMBROUGH CRAFT COMM SOUTH,64,321,385,-66.75324675324676,spreadsheetml
Marion,HOWELL SULLINS CHURCH,30,149,179,-66.4804469273743,spreadsheetml
Marion,PEARCES MILL PEA RIDGE FD,20,129,149,-73.15436241610739,spreadsheetml
Marion,CLARK BLDG OFF 129,44,258,302,-70.86092715231788,spreadsheetml
Marion,BACCUS UNION HALL,23,167,190,-75.78947368421052,spreadsheetml
Marion,WINFIELD COMM. CENTER,318,1609,1927,-66.99532952776336,spreadsheetml
Marion,GUIN CITY HALL,254,1040,1294,-60.741885625966,spreadsheetml
Marion,PIKEVILLE TRAILER,9,86,95,-81.05263157894737,spreadsheetml
Marion,BARNSVILLE TRAILER HWY 11,62,189,251,-50.59760956175299,spreadsheetml
Marion,BRILLIANT COMM. CENTER,111,428,539,-58.8126159554731,spreadsheetml
Marion,WIGINTON COMM BLDG HWY 53,30,86,116,-48.275862068965516,spreadsheetml
Marion,ABSENTEE,66,322,388,-65.97938144329896,spreadsheetml
Marion,PROVISIONAL,0,1,1,-100.0,spreadsheetml
Marshall,GUNTERSVILLE REC. CTR.,81,242,323,-49.845201238390096,standard_xlsx
Marshall,SIMS COMMUNITY CTR.,9,32,41,-56.09756097560975,standard_xlsx
Marshall,BIG SPRINGS M & S CONS.,3,12,15,-60.0,standard_xlsx
Marshall,ALBERTVILLE REC. CENTER.,34,143,177,-61.5819209039548,standard_xlsx
Marshall,ALBERTVILLE REC. CENTER,38,166,204,-62.745098039215684,standard_xlsx
Marshall,1ST BAPTIST CHURCH,50,183,233,-57.081545064377686,standard_xlsx
Marshall,DISTRICT 4 COUNTY SHOP,10,45,55,-63.63636363636363,standard_xlsx
Marshall,WAKEFIELD VFD,4,25,29,-72.41379310344827,standard_xlsx
Marshall,HENRYVILLE METHODIST,13,40,53,-50.943396226415096,standard_xlsx
Marshall,BOSHART WATERFRONT VFD,12,33,45,-46.666666666666664,standard_xlsx
Marshall,KENNAMER/PISGAH BAPTIST,2,12,14,-71.42857142857143,standard_xlsx
Marshall,HONEYCOMB BAPTIST,7,23,30,-53.333333333333336,standard_xlsx
Marshall,HEBRON COMM. CTR.,5,25,30,-66.66666666666667,standard_xlsx
Marshall,MIDWAY COMMUNITY CENTER,21,102,123,-65.85365853658537,standard_xlsx
Marshall,ROCK SPRINGS CHURCH,3,15,18,-66.66666666666667,standard_xlsx
Marshall,WARRENTON COMM. CTR.,15,63,78,-61.53846153846154,standard_xlsx
Marshall,MT. HEBRON FIRE DEPT.,6,28,34,-64.70588235294117,standard_xlsx
Marshall,FRIENDSHIP PINE GROVE SCH,11,47,58,-62.06896551724138,standard_xlsx
Marshall,MARTLING FRIENDSHIP CTR.,2,7,9,-55.55555555555556,standard_xlsx
Marshall,CHILDRESS FARM,6,16,22,-45.45454545454545,standard_xlsx
Marshall,THOMPSON ASBURY VFD,5,21,26,-61.53846153846154,standard_xlsx
Marshall,BUCKSNORT COMMUNITY CTR.,6,33,39,-69.23076923076923,standard_xlsx
Marshall,BOAZ RECREATION CENTER,57,243,300,-62.0,standard_xlsx
Marshall,CRANFORD RUTH VFD,6,45,51,-76.47058823529412,standard_xlsx
Marshall,DOUGLAS CITY HALL,9,43,52,-65.38461538461539,standard_xlsx
Marshall,NIXON CHAPEL VFD,4,20,24,-66.66666666666667,standard_xlsx
Marshall,LIBERTY HILL CHURCH,10,49,59,-66.10169491525424,standard_xlsx
Marshall,SWEARENGIN COMMUNITY CTR.,11,33,44,-50.0,standard_xlsx
Marshall,ALDER SPRINGS COMM. CTR.,10,58,68,-70.58823529411765,standard_xlsx
Marshall,GRASSY SCHOOL,18,86,104,-65.38461538461539,standard_xlsx
Marshall,ARAB COMMUNITY CENTER,35,199,234,-70.08547008547009,standard_xlsx
Marshall,ARAB RECREATION CENTER,28,152,180,-68.88888888888889,standard_xlsx
Marshall,UNION GROVE MASONIC HALL,15,61,76,-60.526315789473685,standard_xlsx
Marshall,LATTIWOOD COMMUNITY CTR.,6,29,35,-65.71428571428571,standard_xlsx
Marshall,GEORGIA MOUNTAIN COMM CTR,9,43,52,-65.38461538461539,standard_xlsx
Marshall,GRANT CITY HALL,7,32,39,-64.1025641025641,standard_xlsx
Marshall,NORTH MARSHALL UTILITIES,13,52,65,-60.0,standard_xlsx
Marshall,MARSHALL COUNTY GAS DIST.,5,12,17,-41.1764705882353,standard_xlsx
Marshall,ABSENTEE,20,95,115,-65.21739130434783,standard_xlsx
Marshall,PROVISIONAL,0,1,1,-100.0,standard_xlsx
Mobile,MT. VERNON COMM. CTR,500,30,530,88.67924528301887,standard_xlsx
Mobile,MT. VERNON CIVIC CTR.,634,348,982,29.124236252545824,standard_xlsx
Mobile,OLD CITRONELLE SR. CTR,565,1393,1958,-42.288049029622066,standard_xlsx
Mobile,FELLOWSHIP BAPTIST,99,463,562,-64.76868327402136,standard_xlsx
Mobile,CHUNCHULA BAPTIST CHURCH,117,446,563,-58.43694493783304,standard_xlsx
Mobile,TURNERVILLE COMM. CTR,250,1837,2087,-76.04216578821274,standard_xlsx
Mobile,CREOLA SENIOR CENTER,409,1148,1557,-47.463070006422605,standard_xlsx
Mobile,GEORGETOWN BAPTIST CHURCH,169,1048,1217,-72.22678718159409,standard_xlsx
Mobile,FBC WILMER GYM,250,1060,1310,-61.83206106870229,standard_xlsx
Mobile,HAVENWOOD BAPTIST CHURCH,114,1076,1190,-80.84033613445378,standard_xlsx
Mobile,COLLEGE PARK BAPT CHURCH,673,781,1454,-7.4277854195323245,standard_xlsx
Mobile,KALI OKA CIVIC CLUB,219,1949,2168,-79.79704797047971,standard_xlsx
Mobile,HOWARD BLACKWELL LODGE,201,821,1022,-60.66536203522505,standard_xlsx
Mobile,SATSUMA CITY HALL,468,1873,2341,-60.017086715079024,standard_xlsx
Mobile,SHELTON BCH RD BAPTIST,398,976,1374,-42.066957787481805,standard_xlsx
Mobile,SARALAND CIVIC CENTER,356,1444,1800,-60.44444444444444,standard_xlsx
Mobile,FIRST BAPTIST CHURCH OF CHICKASAW,940,1345,2285,-17.72428884026258,standard_xlsx
Mobile,WHISTLER UNITED METHODIST,740,74,814,81.81818181818181,standard_xlsx
Mobile,MT SINAI MISS BAPTIST,1604,27,1631,96.68914776210913,standard_xlsx
Mobile,COLLINS-RHODES ELEMENTARY #1,1041,116,1157,79.94814174589456,standard_xlsx
Mobile,COLLINS-RHODES ELEMENTARY #2,1007,146,1153,74.67476149176062,standard_xlsx
Mobile,INDIAN SPRINGS BAPTIST,227,533,760,-40.26315789473684,standard_xlsx
Mobile,AZALEA CITY CH CHRIST,644,1032,1676,-23.15035799522673,standard_xlsx
Mobile,RIVER LIFE MINISTRIES,155,742,897,-65.44035674470457,standard_xlsx
Mobile,SEMMES FIRST BAPT CHURCH,582,1851,2433,-52.15782983970407,standard_xlsx
Mobile,SEMMES COMM CENTER,302,2092,2394,-74.7702589807853,standard_xlsx
Mobile,TANNER WMS HIST BLDG.,58,867,925,-87.45945945945945,standard_xlsx
Mobile,JON ARCHER AG CENTER,292,1433,1725,-66.14492753623189,standard_xlsx
Mobile,MOFFETT RD ASSEMBLY OF GOD,2012,819,2831,42.140586365241965,standard_xlsx
Mobile,FOREST HILL ELEMENTARY,1595,468,2063,54.629180804653416,standard_xlsx
Mobile,JOSEPH DOTCH COMM CTR,1510,14,1524,98.16272965879266,standard_xlsx
Mobile,PRICHARD COMM CENTER,1171,4,1175,99.31914893617021,standard_xlsx
Mobile,VIGOR HIGH SCHOOL,1755,11,1766,98.75424688561722,standard_xlsx
Mobile,BISHOP ST COMM COLLEGE,997,6,1003,98.8035892323031,standard_xlsx
Mobile,PLATEAU COMM CENTER,1503,9,1512,98.80952380952381,standard_xlsx
Mobile,SUNLIGHT AUDITORIUM,1466,11,1477,98.51049424509141,standard_xlsx
Mobile,THOMAS SULLIVAN COMM CTR,673,0,673,100.0,standard_xlsx
Mobile,FIGURES RECREATION CTR,2195,8,2203,99.27371765773944,standard_xlsx
Mobile,TOULMINVILLE  LIBRARY,2228,18,2246,98.39715048975957,standard_xlsx
Mobile,CARVER CAMPUS BISHOP ST.,1302,37,1339,94.47348767737117,standard_xlsx
Mobile,SPRINGHILL AVE REC CTR,792,346,1138,39.19156414762742,standard_xlsx
Mobile,VIA! SENIOR CENTER,675,941,1616,-16.46039603960396,standard_xlsx
Mobile,MURPHY HIGH SCHOOL,512,936,1448,-29.281767955801104,standard_xlsx
Mobile,AUGUSTA EVANS SCHOOL,382,692,1074,-28.864059590316575,standard_xlsx
Mobile,BOYS CLUB OF MOBILE,1282,29,1311,95.57589626239512,standard_xlsx
Mobile,SAGE AVENUE BAPTIST CHURCH,1251,815,2066,21.103581800580834,standard_xlsx
Mobile,ST IGNATIUS MARIAN CTR,361,1572,1933,-62.64873254009312,standard_xlsx
Mobile,E.R. DICKSON ELEMENTARY,524,1949,2473,-57.62232106752931,standard_xlsx
Mobile,ST JOHN UNITED METHODIST,1375,843,2218,23.98557258791704,standard_xlsx
Mobile,MOBILE MUSEUM OF ART,348,1178,1526,-54.39056356487549,standard_xlsx
Mobile,UNIVERSITY CH  CHRIST,753,358,1111,35.55355535553555,standard_xlsx
Mobile,HOLY NAME OF JESUS CATH.,99,1014,1113,-82.21024258760107,standard_xlsx
Mobile,FRIENDSHIP MISS BAPTIST,975,106,1081,80.38852913968547,standard_xlsx
Mobile,PROVIDENCE CH OF GOD,843,1377,2220,-24.054054054054053,standard_xlsx
Mobile,HILLCREST BAPT CHURCH,907,2208,3115,-41.76565008025682,standard_xlsx
Mobile,COVENANT CHURCH,882,2640,3522,-49.91482112436116,standard_xlsx
Mobile,SEVEN HILLS BAPTIST CHURCH,636,1523,2159,-41.083835108846685,standard_xlsx
Mobile,SONRISE BAPTIST CHURCH,402,1574,1976,-59.311740890688256,standard_xlsx
Mobile,SEVEN HILLS FIRE STATION,133,909,1042,-74.4721689059501,standard_xlsx
Mobile,LIVING WORD CHURCH,867,2818,3685,-52.94436906377205,standard_xlsx
Mobile,CREEKWOOD CH CHRIST,1082,3277,4359,-50.35558614361092,standard_xlsx
Mobile,OUR SAVIOR CATHOLIC CHURCH,953,2367,3320,-42.59036144578313,standard_xlsx
Mobile,THE MUG CAFE,834,935,1769,-5.70944036178632,standard_xlsx
Mobile,CITY CHURCH OF MOBILE,1174,895,2069,13.48477525374577,standard_xlsx
Mobile,APOSTOLIC CHURCH OF GOD #1,586,315,901,30.077691453940066,standard_xlsx
Mobile,APOSTOLIC CHURCH OF GOD #2,548,300,848,29.245283018867923,standard_xlsx
Mobile,PLEASANT VALLEY METHODIST,671,674,1345,-0.22304832713754646,standard_xlsx
Mobile,ST JOHNS CH. PARRISH HOUSE,2331,387,2718,71.52317880794702,standard_xlsx
Mobile,JOAN OF ARC CHURCH,1187,354,1541,54.055807916937056,standard_xlsx
Mobile,MOBILE CIVIC CENTER,787,103,890,76.85393258426966,standard_xlsx
Mobile,ELKS LODGE 108,1211,237,1448,67.26519337016575,standard_xlsx
Mobile,ROCK OF FAITH BAPT CHURCH,3112,20,3132,98.7228607918263,standard_xlsx
Mobile,MAE EANES SCHOOL,2333,46,2379,96.13282891971417,standard_xlsx
Mobile,EICHOLD MERTZ ELEM SCHOOL,887,198,1085,63.50230414746544,standard_xlsx
Mobile,PALMER PILLANS MIDDLE SCH,473,449,922,2.6030368763557483,standard_xlsx
Mobile,MORNINGSIDE SCHOOL,1573,468,2041,54.140127388535035,standard_xlsx
Mobile,KATE SHEPARD SCHOOL,392,1175,1567,-49.968091895341416,standard_xlsx
Mobile,RIVERSIDE CH NAZARENE,346,320,666,3.903903903903904,standard_xlsx
Mobile,1ST INDEPENDENT METHODIST,686,1744,2430,-43.53909465020576,standard_xlsx
Mobile,DODGE ELEMENTARY SCHOOL #1,406,738,1144,-29.02097902097902,standard_xlsx
Mobile,DODGE ELEMENTARY SCHOOL #2,407,775,1182,-31.133671742808797,standard_xlsx
Mobile,DODGE ELEMENTARY SCHOOL #3,273,708,981,-44.342507645259936,standard_xlsx
Mobile,MOBILE REG. SR. COMM. CTR,1194,2001,3195,-25.258215962441316,standard_xlsx
Mobile,TILLMANS CORNER CM CTR,467,1889,2356,-60.35653650254669,standard_xlsx
Mobile,TRAVIS RD BAPTIST CHURCH,339,1576,1915,-64.59530026109661,standard_xlsx
Mobile,MEADOWLAKE ELEM SCHOOL,486,2154,2640,-63.18181818181818,standard_xlsx
Mobile,UNION BAPTIST CHURCH,291,1549,1840,-68.3695652173913,standard_xlsx
Mobile,GRAND BAY MIDDLE SCHOOL,239,1133,1372,-65.1603498542274,standard_xlsx
Mobile,FIRST BAPTIST OF ST. ELMO #1,208,534,742,-43.935309973045825,standard_xlsx
Mobile,FIRST BAPTIST OF ST. ELMO #2,83,252,335,-50.44776119402985,standard_xlsx
Mobile,CALLAHAN BOYS GIRLS CLUB,442,1304,1746,-49.36998854524628,standard_xlsx
Mobile,CYPRESS SHORES BAPTIST,154,854,1008,-69.44444444444444,standard_xlsx
Mobile,ST ANDREWS EPISCOPAL CHURCH,666,709,1375,-3.1272727272727274,standard_xlsx
Mobile,HOLLINGERS ISLAND SCHOOL,154,926,1080,-71.48148148148148,standard_xlsx
Mobile,ST PHILLIP NERI CHURCH,336,1304,1640,-59.02439024390244,standard_xlsx
Mobile,MT ARARAT BAPT CHURCH,938,291,1229,52.64442636289667,standard_xlsx
Mobile,1ST BAPT CH IRVINGTON,354,1043,1397,-49.31997136721546,standard_xlsx
Mobile,ODD FELLOWS LODGE,456,1461,1917,-52.42566510172144,standard_xlsx
Mobile,FRIENDSHIP BAPTIST CHURCH,342,1341,1683,-59.35828877005348,standard_xlsx
Mobile,BAYOU LA BATRE COMM CTR,176,298,474,-25.738396624472575,standard_xlsx
Mobile,COASTAL RESPONSE CENTER #1,41,167,208,-60.57692307692308,standard_xlsx
Mobile,COASTAL RESPONSE CENTER #2,44,163,207,-57.48792270531401,standard_xlsx
Mobile,ST MICHAEL CATHOLIC CHURCH,97,536,633,-69.3522906793049,standard_xlsx
Mobile,DAUPHIN ISLAND BAPTIST #1,76,288,364,-58.24175824175824,standard_xlsx
Mobile,DAUPHIN ISLAND BAPTIST #2,83,297,380,-56.31578947368421,standard_xlsx
Mobile,ABSENTEE #1,2000,2318,4318,-7.364520611394164,standard_xlsx
Mobile,ABSENTEE #2,1079,1509,2588,-16.61514683153014,standard_xlsx
Mobile,PROVISIONAL #1,194,181,375,3.466666666666667,standard_xlsx
Mobile,PROVISIONAL #2,149,146,295,1.0169491525423728,standard_xlsx
Monroe,CHRYSLER/ELISKA,95,118,213,-10.7981220657277,standard_xlsx
Monroe,MINEOLA METHODIST CHURCH,7,87,94,-85.1063829787234,standard_xlsx
Monroe,PERDUE HILL MASONIC LODGE,173,108,281,23.131672597864767,standard_xlsx
Monroe,MONROE FIRE STATION,186,301,487,-23.613963039014372,standard_xlsx
Monroe,DAYS INN OLLIE,98,198,296,-33.78378378378378,standard_xlsx
Monroe,MONROEVILLE ARMORY,556,807,1363,-18.415260454878943,standard_xlsx
Monroe,MEXIA FIRE STATION,178,536,714,-50.14005602240896,standard_xlsx
Monroe,BETHEL BAPTIST CHURCH,487,2,489,99.18200408997956,standard_xlsx
Monroe,MONROEVILLE HOUSING AUTHORITY,503,230,733,37.244201909959074,standard_xlsx
Monroe,BURNT CORN FIRE DEPT.,119,27,146,63.013698630136986,standard_xlsx
Monroe,LIMESTONE FAULK,35,63,98,-28.571428571428573,standard_xlsx
Monroe,PHILADELPHIA BC TUN SPRI,187,22,209,78.94736842105263,standard_xlsx
Monroe,PETERMAN WATER DEPT.,231,149,380,21.57894736842105,standard_xlsx
Monroe,ANTIOCH BAPTIST CHURCH 3,105,34,139,51.07913669064748,standard_xlsx
Monroe,FRANKLIN FIRE STATION,50,129,179,-44.134078212290504,standard_xlsx
Monroe,WAINWRIGHT FINCH FD,76,71,147,3.401360544217687,standard_xlsx
Monroe,TINELA HYBART PINE FLAT,4,10,14,-42.857142857142854,standard_xlsx
Monroe,LOWER PEACH TREE,242,0,242,100.0,standard_xlsx
Monroe,BUENA VISTA VREN FD,188,31,219,71.68949771689498,standard_xlsx
Monroe,NEW PURCHASE CHURCH,401,82,483,66.0455486542443,standard_xlsx
Monroe,OLD TEXAS COMM CTR SIMPK,0,25,25,-100.0,standard_xlsx
Monroe,MCCLAMMY MIDWAY LONEST CC,2,20,22,-81.81818181818181,standard_xlsx
Monroe,ST. JOHN AME CHURCH,24,6,30,60.0,standard_xlsx
Monroe,GOODWAY FIRE DEPT.,24,247,271,-82.28782287822878,standard_xlsx
Monroe,URIAH FIRE DEPT.,79,440,519,-69.55684007707129,standard_xlsx
Monroe,SHILOH MISSIONARY,42,19,61,37.704918032786885,standard_xlsx
Monroe,OAK GROVE BAPTIST CHURCH,26,113,139,-62.589928057553955,standard_xlsx
Monroe,FRISCO CITY FIRE DEPT.,362,325,687,5.385735080058224,standard_xlsx
Monroe,EXCEL ASSEMBLY OF GOD,178,1040,1218,-70.77175697865353,standard_xlsx
Monroe,COLEMAN ASSEMBLY OF GOD,8,138,146,-89.04109589041096,standard_xlsx
Monroe,MEGARGEL ASSEMBLY OF GOD,3,93,96,-93.75,standard_xlsx
Monroe,ABSENTEE,228,259,487,-6.365503080082136,standard_xlsx
Monroe,PROVISIONAL,17,11,28,21.428571428571427,standard_xlsx
Montgomery,101 HUNTINGDON COLLEGE 1,310,686,996,-37.75100401606426,transposed_xlsx
Montgomery,101 HUNTINGDON COLLEGE 2,527,983,1510,-30.198675496688743,transposed_xlsx
Montgomery,101 HUNTINGDON COLLEGE 3,317,695,1012,-37.351778656126484,transposed_xlsx
Montgomery,102 VAUGHN PARK CHURCH 1,590,518,1108,6.498194945848375,transposed_xlsx
Montgomery,102 VAUGHN PARK CHURCH 2,740,607,1347,9.873793615441722,transposed_xlsx
Montgomery,102 VAUGHN PARK CHURCH 3,751,674,1425,5.4035087719298245,transposed_xlsx
Montgomery,102 VAUGHN PARK CHURCH 4,584,589,1173,-0.42625745950554134,transposed_xlsx
Montgomery,103 MUSEUM OF FINE ARTS 1,519,465,984,5.487804878048781,transposed_xlsx
Montgomery,103 MUSEUM OF FINE ARTS 2,576,483,1059,8.78186968838527,transposed_xlsx
Montgomery,103 MUSEUM OF FINE ARTS 3,398,343,741,7.422402159244265,transposed_xlsx
Montgomery,104 WHITFIELD METHODIST 1,1653,140,1793,84.38371444506414,transposed_xlsx
Montgomery,104 WHITFIELD METHODIST 2,1682,134,1816,85.24229074889868,transposed_xlsx
Montgomery,104 WHITFIELD METHODIST 3,914,64,978,86.9120654396728,transposed_xlsx
Montgomery,105 ALDERSGATE METHODIST 1,1400,245,1645,70.2127659574468,transposed_xlsx
Montgomery,105 ALDERSGATE METHODIST 2,1651,313,1964,68.12627291242363,transposed_xlsx
Montgomery,105 ALDERSGATE METHODIST 3,223,27,250,78.4,transposed_xlsx
Montgomery,201 ST PAUL AME CHURCH 1,1170,313,1483,57.788267026298044,transposed_xlsx
Montgomery,201 ST PAUL AME CHURCH 2,1068,305,1373,55.57174071376548,transposed_xlsx
Montgomery,202 BEULAH BAPTIST CHURCH 1,1793,21,1814,97.68467475192944,transposed_xlsx
Montgomery,202 BEULAH BAPTIST CHURCH 2,1712,15,1727,98.26288361320208,transposed_xlsx
Montgomery,203 HAYNEVILLE ROAD CC 1,1330,71,1401,89.86438258386866,transposed_xlsx
Montgomery,203 HAYNEVILLE ROAD CC 2,238,21,259,83.78378378378379,transposed_xlsx
Montgomery,203 HAYNEVILLE ROAD CC 3,658,55,713,84.57223001402525,transposed_xlsx
Montgomery,204 FRESH ANNOINTING HOW 1,1694,116,1810,87.18232044198895,transposed_xlsx
Montgomery,204 FRESH ANNOINTING HOW 2,1102,48,1150,91.65217391304348,transposed_xlsx
Montgomery,204 FRESH ANNOINTING HOW 3,1335,80,1415,88.69257950530036,transposed_xlsx
Montgomery,205 SOUTHLAWN ELEMENTARY 1,1275,29,1304,95.5521472392638,transposed_xlsx
Montgomery,205 SOUTHLAWN ELEMENTARY 2,916,26,942,94.47983014861995,transposed_xlsx
Montgomery,206 FIRE STATION 14 1,663,34,697,90.2439024390244,transposed_xlsx
Montgomery,206 FIRE STATION 14 2,828,54,882,87.75510204081633,transposed_xlsx
Montgomery,207 HUNTER STATION CC 1,101,48,149,35.57046979865772,transposed_xlsx
Montgomery,207 HUNTER STATION CC 2,234,58,292,60.273972602739725,transposed_xlsx
Montgomery,208 CATOMA SCHOOL CC 1,246,439,685,-28.175182481751825,transposed_xlsx
Montgomery,208 CATOMA SCHOOL CC 2,64,89,153,-16.33986928104575,transposed_xlsx
Montgomery,209 1ST SOUTHERN BAPTIST 1,4,17,21,-61.904761904761905,transposed_xlsx
Montgomery,209 1ST SOUTHERN BAPTIST 2,103,196,299,-31.103678929765888,transposed_xlsx
Montgomery,210 PINTLALA FIRE DEPARTMENT 1,289,422,711,-18.70604781997187,transposed_xlsx
Montgomery,210 PINTLALA FIRE DEPARTMENT 2,162,293,455,-28.791208791208792,transposed_xlsx
Montgomery,301 DALRAIDA CH CHRIST 1,383,1152,1535,-50.09771986970684,transposed_xlsx
Montgomery,301 DALRAIDA CH CHRIST 2,247,690,937,-47.27854855923159,transposed_xlsx
Montgomery,301 DALRAIDA CH CHRIST 3,221,684,905,-51.16022099447514,transposed_xlsx
Montgomery,302 FLOWERS ELEMENTARY 1,285,712,997,-42.82848545636911,transposed_xlsx
Montgomery,302 FLOWERS ELEMENTARY 2,406,810,1216,-33.223684210526315,transposed_xlsx
Montgomery,303 EASTMONT BAPTIST CHURCH 1,243,748,991,-50.95862764883955,transposed_xlsx
Montgomery,303 EASTMONT BAPTIST CHURCH 2,364,1015,1379,-47.20812182741117,transposed_xlsx
Montgomery,303 EASTMONT BAPTIST CHURCH 3,382,864,1246,-38.68378812199037,transposed_xlsx
Montgomery,304 LAGOON PARK FIRE 1,480,956,1436,-33.147632311977716,transposed_xlsx
Montgomery,304 LAGOON PARK FIRE 2,442,916,1358,-34.90427098674521,transposed_xlsx
Montgomery,305 FRAZER METHODIST 1,571,580,1151,-0.7819287576020851,transposed_xlsx
Montgomery,305 FRAZER METHODIST 2,371,372,743,-0.13458950201884254,transposed_xlsx
Montgomery,305 FRAZER METHODIST 3,774,786,1560,-0.7692307692307693,transposed_xlsx
Montgomery,305 FRAZER METHODIST 4,783,699,1482,5.668016194331984,transposed_xlsx
Montgomery,305 FRAZER METHODIST 5,431,347,778,10.796915167095115,transposed_xlsx
Montgomery,306 EASTDALE BAPTIST 1,461,209,670,37.61194029850746,transposed_xlsx
Montgomery,306 EASTDALE BAPTIST 2,538,188,726,48.209366391184574,transposed_xlsx
Montgomery,401 ST JAMES BAPTIST 1,471,30,501,88.02395209580838,transposed_xlsx
Montgomery,401 ST JAMES BAPTIST 2,495,30,525,88.57142857142857,transposed_xlsx
Montgomery,402 MCINTYRE CC 1,791,8,799,97.99749687108886,transposed_xlsx
Montgomery,402 MCINTYRE CC 2,1364,14,1378,97.96806966618287,transposed_xlsx
Montgomery,403 CLEVELAND AVE YMCA 1,932,82,1014,83.82642998027613,transposed_xlsx
Montgomery,403 CLEVELAND AVE YMCA 2,675,43,718,88.02228412256268,transposed_xlsx
Montgomery,404 ASU ACADOME 1,1447,90,1537,88.28887443070917,transposed_xlsx
Montgomery,404 ASU ACADOME 2,1169,73,1242,88.24476650563606,transposed_xlsx
Montgomery,405 HOUSTON HILLS CC 1,395,136,531,48.7758945386064,transposed_xlsx
Montgomery,405 HOUSTON HILLS CC 2,326,97,423,54.1371158392435,transposed_xlsx
Montgomery,406 NEWTOWN COMMUNITY CENTER 1,288,21,309,86.40776699029126,transposed_xlsx
Montgomery,406 NEWTOWN COMMUNITY CENTER 2,295,14,309,90.93851132686085,transposed_xlsx
Montgomery,407 KING HILL COMMUNITY CTR 1,328,165,493,33.06288032454361,transposed_xlsx
Montgomery,407 KING HILL COMMUNITY CTR 2,313,210,523,19.694072657743785,transposed_xlsx
Montgomery,408 HIGHLAND GARDENS CC 1,307,198,505,21.584158415841586,transposed_xlsx
Montgomery,408 HIGHLAND GARDENS CC 2,184,165,349,5.444126074498567,transposed_xlsx
Montgomery,409 CHISHOLM CC 1,269,116,385,39.74025974025974,transposed_xlsx
Montgomery,409 CHISHOLM CC 2,394,117,511,54.20743639921722,transposed_xlsx
Montgomery,410 SHERIDAN HEIGHTS 1,1208,42,1250,93.28,transposed_xlsx
Montgomery,410 SHERIDAN HEIGHTS 2,1003,78,1081,85.56891766882516,transposed_xlsx
Montgomery,411 UNION ACADEMY BAPTIST 1,1,3,4,-50.0,transposed_xlsx
Montgomery,411 UNION ACADEMY BAPTIST 2,72,67,139,3.597122302158273,transposed_xlsx
Montgomery,412 UNION CHAPEL AME 1,277,63,340,62.94117647058823,transposed_xlsx
Montgomery,412 UNION CHAPEL AME 2,257,80,337,52.52225519287834,transposed_xlsx
Montgomery,413 WARES FERRY ELEMENTARY 1,847,321,1168,45.034246575342465,transposed_xlsx
Montgomery,413 WARES FERRY ELEMENTARY 2,903,258,1161,55.55555555555556,transposed_xlsx
Montgomery,501 LANDMARK CH CHRIST 1,426,530,956,-10.878661087866108,transposed_xlsx
Montgomery,501 LANDMARK CH CHRIST 2,593,964,1557,-23.827874116891458,transposed_xlsx
Montgomery,501 LANDMARK CH CHRIST 3,475,801,1276,-25.54858934169279,transposed_xlsx
Montgomery,502 SNOWDOUN WOMENS CLUB 1,62,136,198,-37.37373737373738,transposed_xlsx
Montgomery,502 SNOWDOUN WOMENS CLUB 2,68,129,197,-30.96446700507614,transposed_xlsx
Montgomery,503 STRATA CHURCH OF CHRIST 1,42,62,104,-19.23076923076923,transposed_xlsx
Montgomery,503 STRATA CHURCH OF CHRIST 2,46,60,106,-13.20754716981132,transposed_xlsx
Montgomery,504 RAMER PUBLIC LIBRARY 1,106,199,305,-30.491803278688526,transposed_xlsx
