old_node,new_node,old_year,new_year,county_key,old_precinct,new_precinct,name_score,turnout_score,code_exact,split_base_exact,composite_score,confidence,relationship,verification_status
2008|TUSCALOOSA|CHAPEL HILL BAPT#1,2010|TUSCALOOSA|CHAPEL HILL BAPT,2008,2010,TUSCALOOSA,CHAPEL HILL BAPT#1,CHAPEL HILL BAPT,100.0,26.040208964835994,0,1,84.68723761367048,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|CHAPEL HILL BAPT#2,2010|TUSCALOOSA|CHAPEL HILL BAPT,2008,2010,TUSCALOOSA,CHAPEL HILL BAPT#2,CHAPEL HILL BAPT,100.0,61.14286950774267,0,1,91.00571651139367,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COALING TOWN HALL,2010|TUSCALOOSA|COALING TOWN HALL,2008,2010,TUSCALOOSA,COALING TOWN HALL,COALING TOWN HALL,100.0,97.05962588574768,0,1,97.47073265943459,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COMM CH COTTONDALE #1,2010|TUSCALOOSA|COMM CH COTTONDALE,2008,2010,TUSCALOOSA,COMM CH COTTONDALE #1,COMM CH COTTONDALE,100.0,44.267751479289934,0,1,87.96819526627219,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COMM CH COTTONDALE #2,2010|TUSCALOOSA|COMM CH COTTONDALE,2008,2010,TUSCALOOSA,COMM CH COTTONDALE #2,COMM CH COTTONDALE,100.0,52.91777188328912,0,1,89.52519893899205,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COTTONDALE METH CH #1,2010|TUSCALOOSA|COTTONDALE METH CH,2008,2010,TUSCALOOSA,COTTONDALE METH CH #1,COTTONDALE METH CH,100.0,61.43864537255128,0,1,91.05895616705922,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COTTONDALE METH CH #2,2010|TUSCALOOSA|COTTONDALE METH CH,2008,2010,TUSCALOOSA,COTTONDALE METH CH #2,COTTONDALE METH CH,100.0,32.76079666226231,0,1,85.89694339920722,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|COUNTY ROAD CAMP 3,2010|TUSCALOOSA|COUNTY ROAD CAMP 3,2008,2010,TUSCALOOSA,COUNTY ROAD CAMP 3,COUNTY ROAD CAMP 3,100.0,98.30599443257651,0,1,97.69507899786377,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|ECHOLA VFD,2010|TUSCALOOSA|ECHOLA VFD,2008,2010,TUSCALOOSA,ECHOLA VFD,ECHOLA VFD,100.0,93.4541420118343,0,1,96.82174556213018,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|ELROD VFD STATION,2010|TUSCALOOSA|ELROD VFD STATION,2008,2010,TUSCALOOSA,ELROD VFD STATION,ELROD VFD STATION,100.0,94.31945814157352,0,1,96.97750246548324,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|FLATWOODS EL SCH #1,2010|TUSCALOOSA|FLATWOODS EL SCH,2008,2010,TUSCALOOSA,FLATWOODS EL SCH #1,FLATWOODS EL SCH,100.0,49.78494550556909,0,1,88.96129019100243,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|FLATWOODS EL SCH #2,2010|TUSCALOOSA|FLATWOODS EL SCH,2008,2010,TUSCALOOSA,FLATWOODS EL SCH #2,FLATWOODS EL SCH,100.0,42.8789592760181,0,1,87.71821266968325,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|FORREST LAKE METH #1,2010|TUSCALOOSA|FORREST LAKE METH,2008,2010,TUSCALOOSA,FORREST LAKE METH #1,FORREST LAKE METH,100.0,85.7560185627028,0,1,95.4360833412865,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|FORREST LAKE METH #2,2010|TUSCALOOSA|FORREST LAKE METH,2008,2010,TUSCALOOSA,FORREST LAKE METH #2,FORREST LAKE METH,100.0,50.872214401603365,0,1,89.1569985922886,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|G G HARDIN COMM CENTER,2010|TUSCALOOSA|G G HARDIN COMM CENTER,2008,2010,TUSCALOOSA,G G HARDIN COMM CENTER,G G HARDIN COMM CENTER,100.0,96.85247444862829,0,1,97.43344540075309,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|HOLT ELEM #1,2010|TUSCALOOSA|HOLT ELEM,2008,2010,TUSCALOOSA,HOLT ELEM #1,HOLT ELEM,100.0,50.02844015307435,0,1,89.00511922755338,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|HOLT ELEM #2,2010|TUSCALOOSA|HOLT ELEM,2008,2010,TUSCALOOSA,HOLT ELEM #2,HOLT ELEM,100.0,50.28239162593259,0,1,89.05083049266787,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|LAKEVIEW FIRE #1,2010|TUSCALOOSA|LAKEVIEW FIRE,2008,2010,TUSCALOOSA,LAKEVIEW FIRE #1,LAKEVIEW FIRE,100.0,89.40228410642612,0,1,96.0924111391567,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|LAKEVIEW FIRE #2,2010|TUSCALOOSA|LAKEVIEW FIRE,2008,2010,TUSCALOOSA,LAKEVIEW FIRE #2,LAKEVIEW FIRE,100.0,4.411296913146026,0,1,80.79403344436628,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MAYFIELD FIRE,2010|TUSCALOOSA|MAYFIELD FIRE,2008,2010,TUSCALOOSA,MAYFIELD FIRE,MAYFIELD FIRE,100.0,85.84130460075792,0,1,95.45143482813643,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCABEE CENTER #1,2010|TUSCALOOSA|MCABEE CENTER,2008,2010,TUSCALOOSA,MCABEE CENTER #1,MCABEE CENTER,100.0,0.5042489676897535,0,1,80.09076481418415,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCABEE CENTER #2,2010|TUSCALOOSA|MCABEE CENTER,2008,2010,TUSCALOOSA,MCABEE CENTER #2,MCABEE CENTER,100.0,47.80280213698864,0,1,88.60450438465796,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCABEE CENTER #3,2010|TUSCALOOSA|MCABEE CENTER,2008,2010,TUSCALOOSA,MCABEE CENTER #3,MCABEE CENTER,100.0,48.15577641437146,0,1,88.66803975458686,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCDONALD HUGHES CC #1,2010|TUSCALOOSA|MCDONALD HUGHES CC,2008,2010,TUSCALOOSA,MCDONALD HUGHES CC #1,MCDONALD HUGHES CC,100.0,32.27856878698225,0,1,85.8101423816568,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCDONALD HUGHES CC #2,2010|TUSCALOOSA|MCDONALD HUGHES CC,2008,2010,TUSCALOOSA,MCDONALD HUGHES CC #2,MCDONALD HUGHES CC,100.0,44.913322855029584,0,1,88.08439811390532,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCDONALD HUGHES CC #3,2010|TUSCALOOSA|MCDONALD HUGHES CC,2008,2010,TUSCALOOSA,MCDONALD HUGHES CC #3,MCDONALD HUGHES CC,100.0,26.83732433431953,0,1,84.83071838017752,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCFARLAND MALL #1,2010|TUSCALOOSA|MCFARLAND MALL,2008,2010,TUSCALOOSA,MCFARLAND MALL #1,MCFARLAND MALL,100.0,19.30870702723849,0,1,83.47556726490293,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCFARLAND MALL #2,2010|TUSCALOOSA|MCFARLAND MALL,2008,2010,TUSCALOOSA,MCFARLAND MALL #2,MCFARLAND MALL,100.0,31.95591013007971,0,1,85.75206382341435,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCFARLAND MALL #3,2010|TUSCALOOSA|MCFARLAND MALL,2008,2010,TUSCALOOSA,MCFARLAND MALL #3,MCFARLAND MALL,100.0,26.621879813805077,0,1,84.79193836648491,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MCFARLAND MALL #4,2010|TUSCALOOSA|MCFARLAND MALL,2008,2010,TUSCALOOSA,MCFARLAND MALL #4,MCFARLAND MALL,100.0,29.03546819220989,0,1,85.22638427459778,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|MOUNT OLIVE VFD,2010|TUSCALOOSA|MOUNT OLIVE VFD,2008,2010,TUSCALOOSA,MOUNT OLIVE VFD,MOUNT OLIVE VFD,100.0,91.22759097826255,0,1,96.42096637608726,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|NORTHPORT CITY HALL#1,2010|TUSCALOOSA|NORTHPORT CITY HALL,2008,2010,TUSCALOOSA,NORTHPORT CITY HALL#1,NORTHPORT CITY HALL,100.0,24.289711462794532,0,1,84.37214806330302,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|NORTHPORT CITY HALL#2,2010|TUSCALOOSA|NORTHPORT CITY HALL,2008,2010,TUSCALOOSA,NORTHPORT CITY HALL#2,NORTHPORT CITY HALL,100.0,42.902860591110645,0,1,87.72251490639991,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|NORTHPORT CITY HALL#3,2010|TUSCALOOSA|NORTHPORT CITY HALL,2008,2010,TUSCALOOSA,NORTHPORT CITY HALL#3,NORTHPORT CITY HALL,100.0,22.43735954312262,0,1,84.03872471776207,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|NORTHPORT COM CTR #1,2010|TUSCALOOSA|NORTHPORT COM CTR,2008,2010,TUSCALOOSA,NORTHPORT COM CTR #1,NORTHPORT COM CTR,100.0,27.275369414217515,0,1,84.90956649455916,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|NORTHPORT COM CTR #2,2010|TUSCALOOSA|NORTHPORT COM CTR,2008,2010,TUSCALOOSA,NORTHPORT COM CTR #2,NORTHPORT COM CTR,100.0,78.98895397734385,0,1,94.21801171592189,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|PETERSON METHODIST #1,2010|TUSCALOOSA|PETERSON METHODIST,2008,2010,TUSCALOOSA,PETERSON METHODIST #1,PETERSON METHODIST,100.0,96.47619661147974,0,1,97.36571539006636,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SHERIFF'S FIRING RANGE,2010|TUSCALOOSA|SHERIFFS FIRING RANGE,2008,2010,TUSCALOOSA,SHERIFF'S FIRING RANGE,SHERIFFS FIRING RANGE,97.67441860465115,86.03936727137442,0,0,85.81266750419621,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SKYLAND ELEM #1,2010|TUSCALOOSA|SKYLAND ELEMENTARY,2008,2010,TUSCALOOSA,SKYLAND ELEM #1,SKYLAND ELEMENTARY,100.0,38.720004299414114,0,1,86.96960077389454,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SKYLAND ELEM #2,2010|TUSCALOOSA|SKYLAND ELEMENTARY,2008,2010,TUSCALOOSA,SKYLAND ELEM #2,SKYLAND ELEMENTARY,100.0,36.45106137231468,0,1,86.56119104701665,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SKYLAND ELEM #3,2010|TUSCALOOSA|SKYLAND ELEMENTARY,2008,2010,TUSCALOOSA,SKYLAND ELEM #3,SKYLAND ELEMENTARY,100.0,42.56734230623488,0,1,87.66212161512227,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SOUTHSIDE CC #1,2010|TUSCALOOSA|SOUTHSIDE CC,2008,2010,TUSCALOOSA,SOUTHSIDE CC #1,SOUTHSIDE CC,100.0,47.11388450762177,0,1,88.48049921137192,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SOUTHSIDE CC #2,2010|TUSCALOOSA|SOUTHSIDE CC,2008,2010,TUSCALOOSA,SOUTHSIDE CC #2,SOUTHSIDE CC,100.0,90.51435939887926,0,1,96.29258469179827,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SPRAYBERRY REG ED C #1,2010|TUSCALOOSA|SPRAYBERRY REG ED C,2008,2010,TUSCALOOSA,SPRAYBERRY REG ED C #1,SPRAYBERRY REG ED C,100.0,48.93649991665973,0,1,88.80856998499875,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|SPRAYBERRY REG ED C #2,2010|TUSCALOOSA|SPRAYBERRY REG ED C,2008,2010,TUSCALOOSA,SPRAYBERRY REG ED C #2,SPRAYBERRY REG ED C,100.0,62.616155512959416,0,1,91.2709079923327,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|STATION 2 CARROLLS CREEK,2010|TUSCALOOSA|STATION 2 CARROLLS CREEK,2008,2010,TUSCALOOSA,STATION 2 CARROLLS CREEK,STATION 2 CARROLLS CREEK,100.0,86.30483173347658,0,1,95.53486971202578,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TANNEHILL VLY BAPT #1,2010|TUSCALOOSA|TANNEHILL VLY BAPT,2008,2010,TUSCALOOSA,TANNEHILL VLY BAPT #1,TANNEHILL VLY BAPT,100.0,76.28764184045316,0,1,93.73177553128157,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TANNEHILL VLY BAPT #2,2010|TUSCALOOSA|TANNEHILL VLY BAPT,2008,2010,TUSCALOOSA,TANNEHILL VLY BAPT #2,TANNEHILL VLY BAPT,100.0,12.60776153665753,0,1,82.26939707659835,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCAL CRTHOUSE ANX #1,2010|TUSCALOOSA|TUSCAL CRTHOUSE ANX,2008,2010,TUSCALOOSA,TUSCAL CRTHOUSE ANX #1,TUSCAL CRTHOUSE ANX,100.0,49.976886094674555,0,1,88.99583949704142,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCAL CRTHOUSE ANX #2,2010|TUSCALOOSA|TUSCAL CRTHOUSE ANX,2008,2010,TUSCALOOSA,TUSCAL CRTHOUSE ANX #2,TUSCAL CRTHOUSE ANX,100.0,59.55066568047337,0,1,90.71911982248521,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCAL CRTHOUSE ANX #3,2010|TUSCALOOSA|TUSCAL CRTHOUSE ANX,2008,2010,TUSCALOOSA,TUSCAL CRTHOUSE ANX #3,TUSCAL CRTHOUSE ANX,100.0,49.01072485207101,0,1,88.82193047337279,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCALOOSA ACAD #1,2010|TUSCALOOSA|TUSCALOOSA ACAD,2008,2010,TUSCALOOSA,TUSCALOOSA ACAD #1,TUSCALOOSA ACAD,100.0,14.77772393389104,0,1,82.65999030810039,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCALOOSA ACAD #2,2010|TUSCALOOSA|TUSCALOOSA ACAD,2008,2010,TUSCALOOSA,TUSCALOOSA ACAD #2,TUSCALOOSA ACAD,100.0,15.122997857580083,0,1,82.72213961436441,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCALOOSA ACAD #3,2010|TUSCALOOSA|TUSCALOOSA ACAD,2008,2010,TUSCALOOSA,TUSCALOOSA ACAD #3,TUSCALOOSA ACAD,100.0,12.42986125280555,0,1,82.237375025505,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|TUSCALOOSA ACAD #4,2010|TUSCALOOSA|TUSCALOOSA ACAD,2008,2010,TUSCALOOSA,TUSCALOOSA ACAD #4,TUSCALOOSA ACAD,100.0,46.31274229749031,0,1,88.33629361354825,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|UNITY BAPTIST,2010|TUSCALOOSA|UNITY BAPTIST,2008,2010,TUSCALOOSA,UNITY BAPTIST,UNITY BAPTIST,100.0,94.65408190171436,0,1,97.03773474230859,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|UNIV MALL #1,2010|TUSCALOOSA|UNIV MALL,2008,2010,TUSCALOOSA,UNIV MALL #1,UNIV MALL,100.0,60.77830272115974,0,1,90.94009448980876,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|UNIV MALL #2,2010|TUSCALOOSA|UNIV MALL,2008,2010,TUSCALOOSA,UNIV MALL #2,UNIV MALL,100.0,36.255902746840945,0,1,86.52606249443137,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|UNIV MALL #3,2010|TUSCALOOSA|UNIV MALL,2008,2010,TUSCALOOSA,UNIV MALL #3,UNIV MALL,100.0,11.733502772522158,0,1,82.11203049905399,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|VESTAVIA HILLS ELEM #1,2010|TUSCALOOSA|VESTAVIA HILLS ELEM,2008,2010,TUSCALOOSA,VESTAVIA HILLS ELEM #1,VESTAVIA HILLS ELEM,100.0,73.32409446179537,0,1,93.19833700312317,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|VESTAVIA HILLS ELEM #2,2010|TUSCALOOSA|VESTAVIA HILLS ELEM,2008,2010,TUSCALOOSA,VESTAVIA HILLS ELEM #2,VESTAVIA HILLS ELEM,100.0,29.053840282851475,0,1,85.22969125091326,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|WHITSON CH OF CHRIST,2010|TUSCALOOSA|WHITSON CH OF CHRIST,2008,2010,TUSCALOOSA,WHITSON CH OF CHRIST,WHITSON CH OF CHRIST,100.0,81.45665080761235,0,1,94.66219714537021,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|JASPER MALL,2010|WALKER|JASPER MALL,2008,2010,WALKER,JASPER MALL,JASPER MALL,100.0,93.98413215311288,0,1,96.91714378756032,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|FARMSTEAD SCHOOL,2010|WALKER|FARMSTEAD SCHOOL,2008,2010,WALKER,FARMSTEAD SCHOOL,FARMSTEAD SCHOOL,100.0,94.68583796712183,0,1,97.04345083408192,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|MEADOW/SMITH LIBRARY,2010|WALKER|MEADOW/SMITH LIBRARY,2008,2010,WALKER,MEADOW/SMITH LIBRARY,MEADOW/SMITH LIBRARY,100.0,88.80003903519535,0,1,95.98400702633516,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|CARBON HILL COMM. CTR.,2010|WALKER|CARBON HILL COMM. CTR.,2008,2010,WALKER,CARBON HILL COMM. CTR.,CARBON HILL COMM. CTR.,100.0,88.80815963100814,0,1,95.98546873358147,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|TOWNLEY ODD FELLOWS,2010|WALKER|TOWNLEY ODD FELLOWS,2008,2010,WALKER,TOWNLEY ODD FELLOWS,TOWNLEY ODD FELLOWS,100.0,91.17901150102394,0,1,96.4122220701843,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|MEMORIAL PARK NATATORIUM,2010|WALKER|MEMORIAL PARK NATATORIUM,2008,2010,WALKER,MEMORIAL PARK NATATORIUM,MEMORIAL PARK NATATORIUM,100.0,97.96029215146866,0,1,97.63285258726435,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|WESTSIDE BAPTIST,2010|WALKER|WESTSIDE BAPTIST,2008,2010,WALKER,WESTSIDE BAPTIST,WESTSIDE BAPTIST,100.0,84.04466401001828,0,1,95.12803952180329,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|OAKMAN SR CITIZENS,2010|WALKER|OAKMAN SR CITIZENS,2008,2010,WALKER,OAKMAN SR CITIZENS,OAKMAN SR CITIZENS,100.0,96.48973468333827,0,1,97.36815224300089,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|TUTWILER FIRE DEPT,2010|WALKER|TUTWILER FIRE DEPT,2008,2010,WALKER,TUTWILER FIRE DEPT,TUTWILER FIRE DEPT,100.0,95.86218016937238,0,1,97.25519243048703,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|UNION HALL GOODSPRINGS,2010|WALKER|UNION HALL GOODSPRINGS,2008,2010,WALKER,UNION HALL GOODSPRINGS,UNION HALL GOODSPRINGS,100.0,96.06065763412536,0,1,97.29091837414256,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|CORDOVA VFW BLDG.,2010|WALKER|CORDOVA VFW BLDG,2008,2010,WALKER,CORDOVA VFW BLDG.,CORDOVA VFW BLDG,100.0,95.85340472892418,0,1,97.25361285120636,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|DORA CIVIC CENTER,2010|WALKER|DORA CIVIC CENTER,2008,2010,WALKER,DORA CIVIC CENTER,DORA CIVIC CENTER,100.0,83.09658269859058,0,1,94.95738488574631,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|VALLEY JR. HIGH,2010|WALKER|VALLEY JR. HIGH,2008,2010,WALKER,VALLEY JR. HIGH,VALLEY JR. HIGH,100.0,98.25874752796925,0,1,97.68657455503447,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|SIPSEY SCHOOL,2010|WALKER|SIPSEY SCHOOL,2008,2010,WALKER,SIPSEY SCHOOL,SIPSEY SCHOOL,100.0,92.70662392355108,0,1,96.6871923062392,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|EMPIRE UNION BLDG.,2010|WALKER|EMPIRE UNION BLDG.,2008,2010,WALKER,EMPIRE UNION BLDG.,EMPIRE UNION BLDG.,100.0,93.63773606674211,0,1,96.85479249201359,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|CURRY- COMM. CTR.,2010|WALKER|CURRY-COMM. CTR.,2008,2010,WALKER,CURRY- COMM. CTR.,CURRY-COMM. CTR.,100.0,94.59848474543996,0,1,97.0277272541792,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|CORONA BAPTIST CHURCH,2010|WALKER|CORONA BAPTIST CHURCH,2008,2010,WALKER,CORONA BAPTIST CHURCH,CORONA BAPTIST CHURCH,100.0,81.61163635056438,0,1,94.6900945431016,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|COPELAND FERRY FD,2010|WALKER|COPELAND FERRY FD,2008,2010,WALKER,COPELAND FERRY FD,COPELAND FERRY FD,100.0,84.92603127304467,0,1,95.28668562914804,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|LIBERTY HILL CHURCH,2010|WALKER|LIBERTY HILL CHURCH,2008,2010,WALKER,LIBERTY HILL CHURCH,LIBERTY HILL CHURCH,100.0,90.76806384355453,0,1,96.33825149183981,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|TWILLEY TOWN CHURCH,2010|WALKER|TWILLEY TOWN CHURCH,2008,2010,WALKER,TWILLEY TOWN CHURCH,TWILLEY TOWN CHURCH,100.0,93.65939617192495,0,1,96.85869131094648,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|SARAGOSSA COMM. CTR.,2010|WALKER|SARAGOSSA COMM. CTR,2008,2010,WALKER,SARAGOSSA COMM. CTR.,SARAGOSSA COMM. CTR,100.0,83.85864662926066,0,1,95.09455639326691,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|POCAHONAS METH. CH,2010|WALKER|POCAHONAS METH. CH,2008,2010,WALKER,POCAHONAS METH. CH,POCAHONAS METH. CH,100.0,89.57374721403409,0,1,96.12327449852614,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|ELDRIDGE CITY HALL,2010|WALKER|ELDRIDGE CITY HALL,2008,2010,WALKER,ELDRIDGE CITY HALL,ELDRIDGE CITY HALL,100.0,98.16920780527978,0,1,97.67045740495035,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|KANSAS CITY HALL,2010|WALKER|KANSAS CITY HALL,2008,2010,WALKER,KANSAS CITY HALL,KANSAS CITY HALL,100.0,76.9220880030123,0,1,93.84597584054221,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|RICES CHAPEL CH,2010|WALKER|RICES CHAPEL CH,2008,2010,WALKER,RICES CHAPEL CH,RICES CHAPEL CH,100.0,97.30149303493471,0,1,97.51426874628825,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|BOLDO COMM. CTR.,2010|WALKER|BOLDO COMM. CTR.,2008,2010,WALKER,BOLDO COMM. CTR.,BOLDO COMM. CTR.,100.0,99.97119645613488,0,1,97.99481536210428,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|MACEDONIA CH OF CHRIST,2010|WALKER|MACEDONIA CH OF CHRIST,2008,2010,WALKER,MACEDONIA CH OF CHRIST,MACEDONIA CH OF CHRIST,100.0,98.38240434747037,0,1,97.70883278254466,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|ABUNDANT LIFE CH,2010|WALKER|ABUNDANT LIFE CH,2008,2010,WALKER,ABUNDANT LIFE CH,ABUNDANT LIFE CH,100.0,93.47707183719974,0,1,96.82587293069595,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|WALKER|THACH SCHOOL,2010|WALKER|THACH SCHOOL,2008,2010,WALKER,THACH SCHOOL,THACH SCHOOL,100.0,95.35347226854068,0,1,97.16362500833732,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|PROSPECT METH. CHURCH,2010|WALKER|PROSPECT METH. CHURCH,2008,2010,WALKER,PROSPECT METH. CHURCH,PROSPECT METH. CHURCH,100.0,85.97385666406107,0,1,95.47529419953099,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|CROSSROADDS CHURCH CHRIST,2010|WALKER|CROSSROADDS CHURCH CHRIST,2008,2010,WALKER,CROSSROADDS CHURCH CHRIST,CROSSROADDS CHURCH CHRIST,100.0,90.0000240991826,0,1,96.20000433785287,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|NAUVOO CITY HALL,2010|WALKER|NAUVOO CITY HALL,2008,2010,WALKER,NAUVOO CITY HALL,NAUVOO CITY HALL,100.0,92.441456635199,0,1,96.63946219433582,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|WALKER|NEW BETHANY CH GOD,2010|WALKER|NEW BETHANY CH GOD,2008,2010,WALKER,NEW BETHANY CH GOD,NEW BETHANY CH GOD,100.0,95.47639433684441,0,1,97.185750980632,high,one_to_one_candidate,adjacent_cycle_alias_candidate
