priority_rank,top_200,case_id,cycle,county_key,precinct_key,priority_activity,legislative_activity_proxy,turnout_proxy,observed_contests,physical_adjudication_candidate,administrative_likelihood,known_race_assignments,is_split_precinct,house_district_count,senate_district_count,suggested_donor_vtd_id,suggested_donor_name,name_match_score,name_match_margin,alias_evidence,adjacent_name_evidence,geocoder_query,geocoder_evidence,intervening_submission_numbers,doj_evidence,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,name_match_method,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates
1017,False,PCT-7571041077E5,1994,MONROE,OAK GROVE,114.0,114.0,114.0,26,True,none,house-64|senate-22,False,1,1,VTD2000-099-14OC,Oak Grove OC,95.0,4.440892098500626e-14,1998:14C OAK GROVE score=84.5 conf=medium rel=one_to_one_candidate,2002:OAK GROVE score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 1998:14C OAK GROVE score=95.0 code_exact=0 base_exact=0 donor=[unresolved],,,,,OAK GROVE,OAK GROVE,2000,,,ambiguous_fuzzy_name,31,34,underflow,0,False,2,0
1018,False,PCT-6935EED50BB9,2006,RANDOLPH,BEAT 11 BOX 1B I-Z,113.0,113.0,136.0,36,True,none,house-37|senate-13,False,1,1,VTD2010-111-4,"Bethel, Moore's Store, Woodland",38.18181818181818,2.18181818181818,,,,,,,BEAT 11 BOX 1B I Z,BEAT 11 BOX 1B I Z,2010,,,unmatched_name,45,14,overflow,0,False,0,0
1019,False,PCT-26135ACC3A39,2002,LIMESTONE,TRINITY 7TH DAY ADVENTIST .1,113.0,113.0,116.0,25,True,none,house-5|senate-2,False,1,1,VTD2000-083-1,Piney Fire Dept,41.66666666666666,1.6666666666666643,1998:0050 TRINITY 7TH DAY ADVENTIST #1 score=93.6 conf=medium rel=split_or_merge_candidate || 1998:0051 TRINITY 7TH DAY ADVENTIST #2 score=79.5 conf=medium rel=split_or_merge_candidate,,"TRINITY 7TH DAY ADVENTIST, LIMESTONE County, Alabama","Limestone County, Alabama score=80 type=Locality county=Limestone County lon=-86.981406089101 lat=34.810071642581 || Limestone County, Alabama score=80 type=Locality county=Limestone County lon=-86.98137 lat=34.81008 || Trinity St, Athens, Alabama, 35611 score=78.05 type=StreetName county=Limestone County lon=-86.98046798428 lat=34.796665518975",,,TRINITY 7TH DAY ADVENTIST 1,TRINITY 7TH DAY ADVENTIST,2000,,,unmatched_name,32,13,overflow,0,False,0,0
1020,False,PCT-5E08AE4E3DCF,1998,CLEBURNE,12-3,112.0,112.0,222.0,23,True,none,house-39|senate-13,False,1,1,VTD2000-029-11,Bud Blake's-Guy Cavender's,30.000000000000004,1.5000000000000036,,,,,,,12 3,3,2000,,,unmatched_name,16,12,overflow,0,False,0,0
1021,False,PCT-791220E6DC5C,1994,HALE,FOUR-TWO,112.0,112.0,179.0,26,True,none,house-72|senate-24,False,1,1,VTD2000-065-13,Phipps Work Center,45.0,2.25,,,"FOUR TWO, HALE County, Alabama","2 4th Ave N, Akron, Alabama, 35441 score=97.64 type=StreetAddress county=Hale County lon=-87.746236678701 lat=32.879873011876",,,FOUR TWO,FOUR TWO,2000,,,unmatched_name,38,36,overflow,0,False,2,0
1022,False,PCT-EFF4537446FE,2002,MONROE,FRANKLIN FIRE STATION,112.0,112.0,167.0,22,True,none,house-68|senate-23,False,1,1,VTD2000-099-7AB,Franklin-Wainwright,60.0,8.571428571428577,,1994:FRANKLIN score=90.0 code_exact=0 base_exact=0 donor=VTD2000-099-7AB || 2006:FRANKLIN score=90.0 code_exact=0 base_exact=0 donor=[unresolved] || 1998:7A FRANKLIN score=85.5 code_exact=0 base_exact=0 donor=VTD2000-099-7AB || 1994:URIAH FIRE STATION score=76.9 code_exact=0 base_exact=0 donor=VTD2000-099-13C || 1994:MEXIA FIRE STATION score=76.0 code_exact=0 base_exact=0 donor=[unresolved],,,,,FRANKLIN FIRE STATION,FRANKLIN FIRE STATION,2000,,,unmatched_name,32,34,underflow,0,False,4,0
1023,False,PCT-42AE92592854,1994,HALE,FOUR-ONE,112.0,112.0,166.0,26,True,none,house-72|senate-24,False,1,1,VTD2000-065-12B,Moundville City Hall B,45.0,0.0,,,"FOUR ONE, HALE County, Alabama","1 4th Ave N, Akron, Alabama, 35441 score=97.64 type=StreetAddress county=Hale County lon=-87.746329426642 lat=32.879957060786",,,FOUR ONE,FOUR ONE,2000,,,unmatched_name,38,36,overflow,0,False,2,0
1024,False,PCT-46AE845802DC,1994,HALE,FOUR-FIVE,112.0,112.0,158.0,26,True,none,house-72|senate-24,False,1,1,VTD2000-065-10A,Mount Herman A,42.35294117647059,2.352941176470587,,,"FOUR FIVE, HALE County, Alabama","5th Ave, Moundville, Alabama, 35474 score=88.7 type=StreetName county=Hale County lon=-87.627874173829 lat=32.999448613237 || 4th Ave, Moundville, Alabama, 35474 score=88.7 type=StreetName county=Hale County lon=-87.628880032494 lat=32.997963136843 || 4th Ave N, Akron, Alabama, 35441 score=88.08 type=StreetName county=Hale County lon=-87.746981164266 lat=32.879400513002",,,FOUR FIVE,FOUR FIVE,2000,,,unmatched_name,38,36,overflow,0,False,2,0
1025,False,PCT-85A34F3CB43C,2002,CLARKE,SALTWORKS VOTING HOUSE-CARLTON,112.0,112.0,116.0,25,True,none,house-65|senate-22,False,1,1,VTD2000-025-11,Voting House,90.0,0.0,,2006:SALTWORKS VOTING HOUSE-CARLTON score=100.0 code_exact=0 base_exact=1 donor=VTD2010-025-0020 || 1994:CARLTON score=90.0 code_exact=0 base_exact=0 donor=VTD2000-025-1 || 1994:CHILTON score=65.5 code_exact=0 base_exact=0 donor=VTD2000-025-21 || 1994:SALIPTA score=65.5 code_exact=0 base_exact=0 donor=VTD2000-025-8,"SALTWORKS VOTING HOUSE CARLTON, CLARKE County, Alabama","Carlton, Alabama score=82.61 type=Locality county=Clarke County lon=-87.845153 lat=31.338185 || Clarke County, Alabama score=76.52 type=Locality county=Clarke County lon=-87.830816638223 lat=31.676644025537",,,SALTWORKS VOTING HOUSE CARLTON,SALTWORKS VOTING HOUSE CARLTON,2000,,,ambiguous_fuzzy_name,29,21,overflow,0,False,0,0
1026,False,PCT-C4805DA54063,2002,COVINGTON,OAKY RIDGE VOTING HOUSE,112.0,112.0,112.0,23,True,none,house-92|senate-31,False,1,1,VTD2000-039-20,Sanford-Harmony-Oakey Ridge,57.0,10.363636363636369,,2006:RODGERS VOTING HOUSE score=79.1 code_exact=0 base_exact=0 donor=VTD2010-039-4 || 1998:4-2 RODGER'S VOTING HOUSE score=75.0 code_exact=0 base_exact=0 donor=[unresolved] || 2006:MARVIN ODEMS VOTING HOUSE score=75.0 code_exact=0 base_exact=0 donor=VTD2010-039-5 || 2006:BEULAH VOTING HOUSE score=73.5 code_exact=0 base_exact=0 donor=VTD2010-039-23 || 1998:5-1 MARVIN ODOMO VOTING HOUSE score=65.4 code_exact=0 base_exact=0 donor=VTD2000-039-5,"OAKY RIDGE VOTING HOUSE, COVINGTON County, Alabama","Covington County, Alabama score=80.95 type=Locality county=Covington County lon=-86.451238856574 lat=31.248502311618 || Covington County, Alabama score=80.95 type=Locality county=Covington County lon=-86.45125 lat=31.24849 || Oakey Ridge Rd, Andalusia, Alabama, 36420 score=80.17 type=StreetName county=Covington County lon=-86.390869819048 lat=31.243756213019",,,OAKY RIDGE VOTING HOUSE,OAKY RIDGE VOTING HOUSE,2000,,,unmatched_name,41,24,overflow,0,False,0,0
1027,False,PCT-54EE5C217535,1994,BUTLER,OLD ARMORY P-SL,111.0,111.0,236.0,25,True,none,house-90|senate-30,False,1,1,VTD2000-013-10,Old School House at Monterey,85.5,1.665334536937735e-13,,1998:0180 OLD ARMORY #1 score=76.0 code_exact=0 base_exact=0 donor=VTD2000-013-12-3 || 1998:0181 OLD ARMORY #2 score=76.0 code_exact=0 base_exact=0 donor=VTD2000-013-12-3,"OLD ARMORY P SL, BUTLER County, Alabama","Butler County, Alabama score=84.52 type=Locality county=Butler County lon=-86.68028902208 lat=31.752444063584 || Butler County, Alabama score=84.52 type=Locality county=Butler County lon=-86.68029 lat=31.75243",,,OLD ARMORY P SL,OLD ARMORY P SL,2000,,,ambiguous_fuzzy_name,51,23,overflow,0,False,1,0
1028,False,PCT-02F8943941A1,2002,JEFFERSON,5415 IRONDALE CTY HALL 01,111.0,111.0,143.0,50,True,none,house-54|senate-15,False,1,1,VTD2000-073-4307A,Irondale Sr. Citizens Bldg. Continued,85.5,0.0,,2006:5415 IRONDALE CTY HALL score=95.0 code_exact=0 base_exact=1 donor=VTD2010-073-5415 || 1998:0035 IRONDALE CITY HALL score=79.2 code_exact=0 base_exact=0 donor=VTD2000-073-4308,"IRONDALE COUNTY HALL, JEFFERSON County, Alabama","Irondale, Alabama score=89.1 type=Locality county=Jefferson County lon=-86.710163 lat=33.536183 || Irondale, Alabama score=89.1 type=Locality county=Jefferson County lon=-86.70721 lat=33.53816 || Irondale, Alabama score=89.1 type=Locality county=Jefferson County lon=-86.65982 lat=33.54407",2000-2266|2001-0204,2000-2266: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2001-0204: Precinct (Consolidation); Polling place (Consolidation) [Submission received],IRONDALE COUNTY HALL 1,IRONDALE COUNTY HALL,2000,,,ambiguous_fuzzy_name,372,186,overflow,0,False,7,2
1029,False,PCT-FFF65366B2D3,1994,GENEVA,1310,111.0,111.0,121.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,1998:0310 REVELS GROCERY score=67.5 code_exact=0 base_exact=0 donor=VTD2000-061-15,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
1030,False,PCT-7E9EFF1DF8DD,2006,RANDOLPH,BEAT 13 BOX 1,111.0,111.0,117.0,37,True,none,house-37|senate-13,False,1,1,VTD2010-111-4,"Bethel, Moore's Store, Woodland",54.0,12.46153846153846,,,,,,,BEAT 13,BEAT,2010,,,unmatched_name,45,14,overflow,0,False,0,0
1031,False,PCT-EC9A4000E613,2002,JACKSON,PLEASANT GROVES FIRE HALL,111.0,111.0,114.0,25,True,none,house-22|senate-8,False,1,1,VTD2000-071-35,Crow Fire Hall,85.5,0.0005459789516826,,2006:PLEASANT GROVES FIRE HALL score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2006:CROW FIRE HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2010-071-35 || 2006:DUTTON CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2010-071-28 || 2006:HYTOP TOWN HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2010-071-25 || 2006:PISGAH CITY HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2010-071-21,"PLEASANT GROVES FIRE HALL, JACKSON County, Alabama","Pleasant Grove Rd, Woodville, Alabama, 35776 score=86.9 type=StreetName county=Jackson County lon=-86.208737510291 lat=34.72747640346 || Pleasant Grove Volunteer Fire Department score=84.2 type=POI county=Jackson County lon=-86.213929 lat=34.732735 || Pleasant Grove, Alabama score=84 type=Locality county=Jackson County lon=-85.921645 lat=34.943694",,,PLEASANT GROVES FIRE HALL,PLEASANT GROVES FIRE HALL,2000,,,ambiguous_fuzzy_name,41,36,overflow,0,False,3,0
1032,False,PCT-EDC4D3BB22F9,1994,GENEVA,320,110.0,110.0,134.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,1998:0320 HACODA score=90.0 code_exact=0 base_exact=0 donor=VTD2000-061-16,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
1033,False,PCT-1CECF2230B41,1994,GENEVA,1620,110.0,110.0,117.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,1998:0120 ST. PAUL VOTING HOUSE score=67.5 code_exact=0 base_exact=0 donor=VTD2000-061-17 || 1998:0160 KELLY CROSS ROADS score=67.5 code_exact=0 base_exact=0 donor=VTD2000-061-8,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
1034,False,PCT-7818EE839898,1994,CONECUH,52,110.0,110.0,112.0,28,True,none,house-64|senate-22,False,1,1,VTD2000-035-11-1,David Burt Building,0.0,0.0,,,,,99-2097|99-2149,99-2097: Boundary changes; Precinct (Consolidation) [Submission received] || 99-2149: Precinct (Realignment) [Submission received],52,52,2000,,,unmatched_name,37,28,overflow,0,False,3,2
1035,False,PCT-3EF67694D3DC,2006,JACKSON,PLEASANT GROVES FIRE HALL,110.0,110.0,112.0,30,True,none,house-22|senate-8,False,1,1,VTD2010-071-35,Crow Fire Hall,85.5,0.0005957809295131,,2002:PLEASANT GROVES FIRE HALL score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:TRENTON FIRE HALL score=66.7 code_exact=0 base_exact=0 donor=VTD2000-071-17,"PLEASANT GROVES FIRE HALL, JACKSON County, Alabama","Pleasant Grove Rd, Woodville, Alabama, 35776 score=86.9 type=StreetName county=Jackson County lon=-86.208737510291 lat=34.72747640346 || Pleasant Grove Volunteer Fire Department score=84.2 type=POI county=Jackson County lon=-86.213929 lat=34.732735 || Pleasant Grove, Alabama score=84 type=Locality county=Jackson County lon=-85.921645 lat=34.943694",,,PLEASANT GROVES FIRE HALL,PLEASANT GROVES FIRE HALL,2010,,,ambiguous_fuzzy_name,41,36,overflow,0,False,0,0
1036,False,PCT-9531A7863536,1998,CHEROKEE,9-1 JACK ADRIAN STORE,109.0,109.0,222.0,31,True,none,house-39|senate-13,False,1,1,VTD2000-019-6,Centre,54.0,5.282051282051285,,2002:ADRIANS STORE score=86.4 code_exact=0 base_exact=0 donor=[unresolved] || 1994:JACK MAY STORE score=85.5 code_exact=0 base_exact=0 donor=VTD2000-019-12 || 2002:LINDSEYS STORE score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MAYS STORE score=85.5 code_exact=0 base_exact=0 donor=VTD2000-019-1 || 1994:JACK ADRIAN GROCERY score=70.0 code_exact=0 base_exact=0 donor=[unresolved],"1 JACK ADRIAN STORE, CHEROKEE County, Alabama","Cherokee County, Alabama score=82.7 type=Locality county=Cherokee County lon=-85.603769471976 lat=34.175951617621 || 1 Adrian Gwin St, Leesburg, Alabama, 35983 score=75.05 type=StreetAddress county=Cherokee County lon=-85.768097459318 lat=34.176973801663",,,9 1 JACK ADRIAN STORE,1 JACK ADRIAN STORE,2000,,,unmatched_name,31,23,overflow,0,False,0,0
1037,False,PCT-4F0D8D308B6F,1998,LOWNDES,0120 LETOHATCHEE OLD POST OFFICE,108.0,108.0,338.0,31,True,none,house-69|senate-23,False,1,1,VTD2000-085-8,Old Store,85.5,3.7873648661701516e-08,,1994:LETOHATCHEE score=90.0 code_exact=0 base_exact=0 donor=VTD2000-085-8 || 1994:OLD MASONIC LODGE score=85.5 code_exact=0 base_exact=0 donor=VTD2000-085-8 || 1994:OLD MASONIC LODGE 2 score=85.5 code_exact=0 base_exact=0 donor=VTD2000-085-8 || 2002:LETOHATCHEE OLD STORE score=85.5 code_exact=0 base_exact=0 donor=VTD2000-085-8 || 2002:OLD MASONIC HALL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-085-9,,,,,LETOHATCHEE OLD POST OFFICE,LETOHATCHEE OLD POST OFFICE,2000,,,ambiguous_fuzzy_name,13,15,underflow,0,False,0,0
1038,False,PCT-7ADBD3EAB95D,1994,BUTLER,OLD ARMORY A-CAP,108.0,108.0,214.0,25,True,none,house-90|senate-30,False,1,1,VTD2000-013-10,Old School House at Monterey,85.5,1.665334536937735e-13,,1998:0180 OLD ARMORY #1 score=73.1 code_exact=0 base_exact=0 donor=VTD2000-013-12-3 || 1998:0181 OLD ARMORY #2 score=73.1 code_exact=0 base_exact=0 donor=VTD2000-013-12-3,"OLD ARMORY A CAP, BUTLER County, Alabama","Butler County, Alabama score=83.75 type=Locality county=Butler County lon=-86.68028902208 lat=31.752444063584 || Butler County, Alabama score=83.75 type=Locality county=Butler County lon=-86.68029 lat=31.75243",,,OLD ARMORY A CAP,OLD ARMORY A CAP,2000,,,ambiguous_fuzzy_name,51,23,overflow,0,False,1,0
1039,False,PCT-B00164E4E45D,1994,DEKALB,LOG CABIN GROCERY,108.0,108.0,199.0,26,True,none,house-24|senate-8,False,1,1,VTD2000-049-17,Chigger High,45.86206896551724,0.8620689655172384,,2002:LOG CABIN ANTIQ. score=68.4 code_exact=0 base_exact=0 donor=[unresolved] || 1998:9-5A LOG CABIN ANTIQUES score=65.8 code_exact=0 base_exact=0 donor=[unresolved],"LOG CABIN GROCERY, DEKALB County, Alabama","DeKalb County, Alabama score=82.35 type=Locality county=DeKalb County lon=-85.804128044663 lat=34.459763610995 || DeKalb County, Alabama score=82.35 type=Locality county=DeKalb County lon=-85.80414 lat=34.45977 || Log Cabin score=78.82 type=POI county=Sumter County lon=-88.312009 lat=32.48331",,,LOG CABIN GROCERY,LOG CABIN GROCERY,2000,,,unmatched_name,65,30,overflow,0,False,1,0
1040,False,PCT-4A716008ED2F,2002,PIKE,HAMILTON CROSSROADS C OF C,108.0,108.0,154.0,21,True,none,house-89|senate-30,False,1,1,VTD2000-109-15-2,Church Of Christ,85.5,35.62500000000001,,2006:HAMILTON CROSSROADS CHURCH score=84.6 code_exact=0 base_exact=0 donor=[unresolved] || 1994:HAMILTON CROSS ROADS score=82.6 code_exact=0 base_exact=0 donor=VTD2000-109-15-2 || 1998:0152 HAMILTON CROSS ROADS score=77.6 code_exact=0 base_exact=0 donor=VTD2000-109-15-2,,,,,HAMILTON CROSSROADS C OF C,HAMILTON CROSSROADS C OF C,2000,,,unmatched_name,27,28,underflow,0,False,2,0
1041,False,PCT-9670C48A3B47,1994,CRENSHAW,AGRICULTURE CENTER-1,108.0,108.0,133.0,26,True,none,house-90|senate-30,False,1,1,VTD2000-041-16,Harbin Farm Center,57.89473684210527,6.731946144430843,,,"AGRICULTURE CENTER, CRENSHAW County, Alabama","Crenshaw County, Alabama score=82.11 type=Locality county=Crenshaw County lon=-86.313539147174 lat=31.73150224712 || Crenshaw County, Alabama score=82.11 type=Locality county=Crenshaw County lon=-86.31355 lat=31.73149 || Crenshaw County Area Vocational Center score=76 type=POI county=Crenshaw County lon=-86.26774 lat=31.70543",,,AGRICULTURE CENTER 1,AGRICULTURE CENTER,2000,,,unmatched_name,26,18,overflow,0,False,0,0
1042,False,PCT-F76BE00A13F9,1994,GENEVA,720,108.0,108.0,111.0,26,True,none,house-87|senate-29,False,1,1,VTD2000-061-11,Coffee Springs,0.0,0.0,,,,,2000-1406,2000-1406: Implementation schedule; Precinct (Deleted); Polling place (Changed) | Precinct (Consolidation); Polling place (Changed); Polling place (Consolidation) [Additional information received | Submission received],,,2000,,,unmatched_name,48,15,overflow,0,False,1,1
1043,False,PCT-671FD1562F2A,1994,DEKALB,WHITON OLD SCHOOL\BUILDING,108.0,108.0,110.0,26,True,none,house-26|senate-9,False,1,1,VTD2000-049-10,White Hall,59.85,4.688709677419354,,2002:WHITON OLD SCH.\BUILDING score=92.0 code_exact=0 base_exact=1 donor=[unresolved] || 1998:17-3 OLD SCHOOL score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1998:24-1 WHILTON OLD SCHOOL score=69.4 code_exact=0 base_exact=0 donor=[unresolved],"WHITON OLD SCHOOL BUILDING, DEKALB County, Alabama","Whiton, Alabama score=82.97 type=Locality county=DeKalb County lon=-86.083264 lat=34.356149 || Whiton, Alabama score=82.97 type=Locality county=DeKalb County lon=-86.07859 lat=34.35565 || DeKalb County, Alabama score=78.1 type=Locality county=DeKalb County lon=-85.804128044663 lat=34.459763610995",,,WHITON OLD SCHOOL BUILDING,WHITON OLD SCHOOL BUILDING,2000,,,unmatched_name,65,30,overflow,0,False,1,0
1044,False,PCT-163B9B48E762,2006,MONTGOMERY,2D MONTG BOYS CLUB 1,107.0,107.0,696.0,34,True,none,house-78|senate-26,False,1,1,VTD2010-101-0401,4A Franklin Boys-Girls Club Voting District,85.5,1.530751478906467e-05,,1998:2D MONTG. BOYS CLUB score=92.3 code_exact=0 base_exact=1 donor=VTD2000-101-2-D || 2002:MONTGOMERY BOYS CLUB score=75.0 code_exact=0 base_exact=0 donor=VTD2000-101-2-D,"2D MONTG BOYS CLUB, MONTGOMERY County, Alabama","Boys Club Rd, Montgomery, Alabama, 36108 score=87.27 type=StreetName county=Montgomery County lon=-86.341139574354 lat=32.362539408864 || Montgomery County, Alabama score=84.21 type=Locality county=Montgomery County lon=-86.207638817186 lat=32.220250989863 || Montgomery County, Alabama score=84.21 type=Locality county=Montgomery County lon=-86.20761 lat=32.22026",,,2D MONTG BOYS CLUB,2D MONTG BOYS CLUB,2010,,,ambiguous_fuzzy_name,121,56,overflow,0,False,1,0
1045,False,PCT-A46628537CF6,1998,RUSSELL,0180 HATCHECHUBBEE FIRE STATION,107.0,107.0,286.0,33,True,none,house-83|senate-28,False,1,1,VTD2000-113-7-4,Hatchechubbee Fire Dept,80.0,33.46938775510205,2002:HATCHECHUBBEE FIRE STATION score=97.5 conf=high rel=split_or_merge_candidate || 1994:HATCHECHUBBEE FIRE STATION score=92.1 conf=high rel=split_or_merge_candidate,1994:HATCHECHUBBEE FIRE STATION score=95.0 code_exact=0 base_exact=1 donor=VTD2000-113-7-4 || 2002:HATCHECHUBBEE FIRE STATION score=95.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:HURTSBORO FIRE DEPT score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:CRAWFORD FIRE STATION score=69.1 code_exact=0 base_exact=0 donor=VTD2000-113-6-2 || 2002:CRAWFORD FIRE STATION score=69.1 code_exact=0 base_exact=0 donor=[unresolved],,,,,HATCHECHUBBEE FIRE STATION,HATCHECHUBBEE FIRE STATION,2000,,,unmatched_name,17,19,underflow,0,False,0,0
1046,False,PCT-4E027B701E34,1998,MARSHALL,0070 BIG SPRING VALLEY OLD STR.,107.0,107.0,208.0,33,True,none,house-25|senate-9,False,1,1,VTD2000-095-3,Valley Store Hwy 70,51.81818181818182,0.3896103896103966,1994:BIG SPRING VALLEY score=85.6 conf=medium rel=one_to_one_candidate,1994:BIG SPRING VALLEY score=90.0 code_exact=0 base_exact=0 donor=[unresolved],,,,,BIG SPRING VALLEY OLD STR,BIG SPRING VALLEY OLD STR,2000,,,unmatched_name,49,63,underflow,0,False,0,0
1047,False,PCT-16BF3FF34CE3,1994,CALHOUN,ALINE CANTER RESIDENCE,107.0,107.0,120.0,27,True,none,house-34|senate-12,False,1,1,VTD2000-015-15,Anniston,45.0,0.0,,,"ALINE CANTER RESIDENCE, CALHOUN County, Alabama","Calhoun County, Alabama score=80 type=Locality county=Calhoun County lon=-85.826038109204 lat=33.771427314738 || Calhoun County, Alabama score=80 type=Locality county=Calhoun County lon=-85.82603 lat=33.77143 || N Center Ave, Piedmont, Alabama, 36272 score=79 type=StreetName county=Calhoun County lon=-85.611459197446 lat=33.928362261686",,,ALINE CANTER RESIDENCE,ALINE CANTER RESIDENCE,2000,,,unmatched_name,49,24,overflow,0,False,4,0
1048,False,PCT-D5431D145A1A,2006,WINSTON,S_HALEYVILLE SCOUT HEADQUARTER,107.0,107.0,115.0,36,True,none,house-17|senate-6,False,1,1,VTD2010-133-2,Haleyville-City Hall-VFW-National Guard Arm,54.7945205479452,7.735697018533443,2008:S. HALEYVILLE SCOUT HEADQUARTER score=97.4 conf=high rel=split_or_merge_candidate,2002:S_HALEYVILLE SCOUT HEADQUARTER score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:HALEYVILLE CITY HALL score=72.0 code_exact=0 base_exact=0 donor=VTD2000-133-2 || 1998:003 S HALEYVILLE score=70.7 code_exact=0 base_exact=0 donor=VTD2000-133-2,"S HALEYVILLE SCOUT HEADQUARTER, WINSTON County, Alabama","Alabama Ave, Haleyville, Alabama, 35565 score=78.98 type=StreetName county=Winston County lon=-87.629421372268 lat=34.219900599461 || Haleyville, Alabama score=77.19 type=Locality county=Winston County lon=-87.615986 lat=34.231098 || Haleyville, Alabama score=77.19 type=Locality county=Winston County lon=-87.62141 lat=34.22649",,,S HALEYVILLE SCOUT HEADQUARTER,S HALEYVILLE SCOUT HEADQUARTER,2010,,,unmatched_name,22,11,overflow,0,False,0,0
