state,year,chamber,district,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status,finance_warehouse_run_id,finance_missing,finance_model_eligible
FL,2018,house,91,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,92,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,93,186505.84999999995,583376.36,observed_positive,observed_positive,1,-1.1367351823892153,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,94,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,95,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,96,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,97,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,98,134798.0,49100.25,observed_positive,observed_positive,1,0.9971424893773146,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,99,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,100,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,101,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,102,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,103,77761.65999999997,302850.0,observed_positive,observed_positive,1,-1.3501078283438754,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,104,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,105,14263.57,331300.0,observed_positive,observed_positive,1,-3.080569231910963,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,106,63286.51,201013.0,observed_positive,observed_positive,1,-1.1449822403558358,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,107,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,108,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,109,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,110,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,111,14100.0,160400.0,observed_positive,observed_positive,1,-2.3691910120149697,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,112,197780.0,18922.54,observed_positive,observed_positive,1,2.3003469314719607,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,113,,,observed_positive,review_net_negative_cycle_receipts,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,114,244048.85,103220.0,observed_positive,observed_positive,1,0.8549535289436639,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,115,110855.82999999996,450601.9,observed_positive,observed_positive,1,-1.395590229572433,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,116,6488.189999999999,249950.0,observed_positive,observed_positive,1,-3.5119266033159406,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,117,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,house,118,182570.69,261690.0,observed_positive,observed_positive,1,-0.3583748048120976,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,119,23066.68,196266.0,observed_positive,observed_positive,1,-2.103724760525043,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,house,120,164149.87,393072.0,observed_positive,observed_positive,1,-0.8696802690462572,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,2,6195.0,261850.0,observed_positive,observed_positive,1,-3.598197186926126,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,4,41881.0,291025.0,observed_positive,observed_positive,1,-1.9184105776556188,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,6,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,8,652912.2100000109,807080.0,observed_positive,observed_positive,1,-0.2116879565481071,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,10,2115.0,753300.0,observed_positive,observed_positive,1,-5.489561014620168,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,12,50838.92999999999,308432.0,observed_positive,observed_positive,1,-1.7865969473777423,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,14,54845.26999999997,5700.0,observed_positive,observed_positive,1,2.120477304394818,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,16,167030.61,713558.17,observed_positive,observed_positive,1,-1.4475182424445707,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,18,,,observed_positive,observed_positive,0,,1000.0,incomplete_candidate_identity,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,20,25702.0,302750.0,observed_positive,observed_positive,1,-2.431466525686855,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,22,263399.8800000008,542518.0,observed_positive,observed_positive,1,-0.7206001705684657,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,23,,,unknown_missing_transaction_detail,unknown_missing_transaction_detail,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,24,170524.66999999993,688036.0,observed_positive,observed_positive,1,-1.390566414628542,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,25,,,unknown_missing_transaction_detail,unknown_missing_transaction_detail,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,26,48902.0,340770.0,observed_positive,observed_positive,1,-1.924076914088721,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,28,44710.3,426080.0,observed_positive,observed_positive,1,-2.234647693872694,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,30,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,32,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,34,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,36,163757.45000000016,683725.0,observed_positive,observed_positive,1,-1.4245429054110574,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2018,senate,38,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2018,senate,40,225727.75,354660.18,observed_positive,observed_positive,1,-0.4502257659251986,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,1,1715.0,231301.8100000004,observed_positive,observed_positive,1,-4.449245478008842,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,2,72017.80999999997,292120.0,observed_positive,observed_positive,1,-1.3898786974911108,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,3,6561.319999999999,186550.0,observed_positive,observed_positive,1,-3.210999698403212,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,4,8772.459999999997,326127.2,observed_positive,observed_positive,1,-3.5107808605274733,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,5,,,,observed_positive,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,6,13967.149999999992,241400.0,observed_positive,observed_positive,1,-2.7847314546498634,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,7,3429.29,181560.0,observed_positive,observed_positive,1,-3.7188395857818324,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,8,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,9,472630.53,25271.0,observed_positive,observed_positive,1,2.8919618759663375,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,10,5471.049999999999,90315.0,observed_positive,observed_positive,1,-2.6469766848177048,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,11,103375.83999999965,172050.0,observed_positive,observed_positive,1,-0.5055823390385297,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,12,1037.0,252875.0,observed_positive,observed_positive,1,-4.82536388265588,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,13,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,14,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,15,81654.35999999389,376175.0,observed_positive,observed_positive,1,-1.518041695279464,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,16,72332.09000000001,239575.0,observed_positive,observed_positive,1,-1.188033588247397,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,17,14348.309999999992,139125.79,observed_positive,observed_positive,1,-2.2115351489476667,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,18,4180.0,320085.0,observed_positive,observed_positive,1,-4.12690082931374,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,19,9560.899999999998,153750.0,observed_positive,observed_positive,1,-2.6846524096455004,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,20,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,21,523537.9700000001,432274.56,observed_positive,observed_positive,1,0.19114620315752465,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,22,9232.919999999996,223953.05000000005,observed_positive,observed_positive,1,-3.0902817395340065,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,23,,,review_unrecognized_contribution_type,observed_positive,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,24,16677.950000000004,232925.0,observed_positive,observed_positive,1,-2.5826824509014705,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,25,,,review_unrecognized_contribution_type,observed_positive,0,,1000.0,incomplete_finance_observation,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,26,218977.31999999977,299915.0,observed_positive,observed_positive,1,-0.3133033827131246,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,27,111301.54999999992,266067.0,observed_positive,observed_positive,1,-0.8663118992862102,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,28,158293.89000000333,502645.0,observed_positive,observed_positive,1,-1.1511207939343906,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,29,262617.3400000003,386555.0,observed_positive,observed_positive,1,-0.38535919225343696,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,30,103063.11999999998,236465.0,observed_positive,observed_positive,1,-0.8250226060788785,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,31,56839.70999999999,183465.0,observed_positive,observed_positive,1,-1.159784179581201,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,32,22785.72,71145.35999999999,observed_positive,observed_positive,1,-1.109597572082166,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,33,24289.819999999992,37700.0,observed_positive,observed_positive,1,-0.4254376568169142,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,34,4605.0,82625.0,observed_positive,observed_positive,1,-2.7026834619242694,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,35,2499.230000000001,105250.0,observed_positive,observed_positive,1,-3.413251863512708,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,36,12718.939999999997,153150.0,observed_positive,observed_positive,1,-2.419148794494306,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,37,7618.469999999997,143106.0,observed_positive,observed_positive,1,-2.816641565168105,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,38,9566.809999999998,140626.0,observed_positive,observed_positive,1,-2.5954718234316116,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,39,13812.60999999999,157925.0,observed_positive,observed_positive,1,-2.3729535477943595,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,40,35909.88,285330.0,observed_positive,observed_positive,1,-2.0486657259196717,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,41,123164.21000000084,94200.0,observed_positive,observed_positive,1,0.26562502192356197,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,42,116078.58000000186,334970.0,observed_positive,observed_positive,1,-1.0541765369717344,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,43,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,44,188340.87,216180.1000000001,observed_positive,observed_positive,1,-0.1371780276373853,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,45,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,46,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,47,314408.0700000002,47606.0,observed_positive,observed_positive,1,1.8701202806819524,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,48,25254.410000000003,23580.0,observed_positive,observed_positive,1,0.06590087078932455,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,49,76014.63,38977.0,observed_positive,observed_positive,1,0.6556911150679308,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,50,155230.41000000233,229450.21,observed_positive,observed_positive,1,-0.388702925670381,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,51,19349.38999999998,137261.92,observed_positive,observed_positive,1,-1.9160989212911335,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,52,23271.510000000013,89525.0,observed_positive,observed_positive,1,-1.3163228211201035,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,53,22614.870000000006,316280.29,observed_positive,observed_positive,1,-2.597908980432954,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,54,18062.86999999999,83230.0,observed_positive,observed_positive,1,-1.4858086883119452,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,55,10489.329999999994,284570.0,observed_positive,observed_positive,1,-3.2130684043461284,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,56,4808.7300000000005,119572.17,observed_positive,observed_positive,1,-3.032886536481271,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,57,39483.58000000001,218496.0,observed_positive,observed_positive,1,-1.690437549310643,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,58,111358.25,249600.0,observed_positive,observed_positive,1,-0.8021656152849158,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,59,352352.8600000001,307583.55,observed_positive,observed_positive,1,0.1354745278031687,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,60,305804.8000000021,573907.0,observed_positive,observed_positive,1,-0.6279965738434341,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,61,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,62,86950.0,4305.0,observed_positive,observed_positive,1,2.8081186991176206,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,63,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,64,267532.5500000004,198381.0,observed_positive,observed_positive,1,0.2977545685213733,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,65,17231.960000000003,319007.0,observed_positive,observed_positive,1,-2.8651667725582537,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,66,20819.199999999997,238640.0,observed_positive,observed_positive,1,-2.396347481094292,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,67,14026.269999999997,352700.7,observed_positive,observed_positive,1,-3.1586510726482744,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,68,387381.0,39708.0,observed_positive,observed_positive,1,2.2555621832503525,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,69,319203.28000000014,66665.8,observed_positive,observed_positive,1,1.5543751616980181,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,70,,,observed_positive,,0,,1000.0,not_democratic_republican_contest,RUN-47B0C9AD3F2E497795F1267A1DF06B43,1,0
FL,2020,house,71,51202.9,232920.4,observed_positive,observed_positive,1,-1.499842837645276,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,72,197481.210000005,456261.78,observed_positive,observed_positive,1,-0.8345616139538743,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,73,43434.78,197954.33,observed_positive,observed_positive,1,-1.4990528047723934,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,74,9648.569999999996,156537.4,observed_positive,observed_positive,1,-2.6942372795542773,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,75,27984.34,132085.2,observed_positive,observed_positive,1,-1.524233840493991,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,76,9661.129999999996,296488.0,observed_positive,observed_positive,1,-3.328769471165664,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,77,10423.629999999996,239419.80000000005,observed_positive,observed_positive,1,-3.0467025448806697,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,78,12905.759999999997,327658.2,observed_positive,observed_positive,1,-3.162715162162971,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,79,6294.759999999993,243888.70000000007,observed_positive,observed_positive,1,-3.5136475394239275,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,80,11226.569999999998,206804.0,observed_positive,observed_positive,1,-2.8329838752850356,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,81,145435.0,19225.0,observed_positive,observed_positive,1,1.9796621810479804,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,82,14429.619999999995,280246.6400000001,observed_positive,observed_positive,1,-2.90294296805811,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,83,51371.40999999996,211270.0,observed_positive,observed_positive,1,-1.399498217516054,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,84,131274.0100000001,119123.77,observed_positive,observed_positive,1,0.09635297645069615,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,85,63033.17999999996,268315.0,observed_positive,observed_positive,1,-1.436480311711854,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
FL,2020,house,86,100845.6,8275.759999999998,observed_positive,observed_positive,1,2.3960533951168137,1000.0,complete,RUN-47B0C9AD3F2E497795F1267A1DF06B43,0,1
