state_code,cycle,chamber,district,build_run_id,democratic_candidate_result_id,republican_candidate_result_id,democratic_finance_candidate_cycle_id,republican_finance_candidate_cycle_id,democratic_fundraising,republican_fundraising,democratic_finance_status,republican_finance_status,finance_complete,log_fundraising_ratio_d_to_r,smoothing_constant,race_finance_status
AR,2018,upper,3,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E3932FE3FCECD7C74C93,LCAND-04B775B14CFE8B8AC7B9,FIN-134E29FE539EFD084690,FIN-E47BFCE416BACD771189,77230.0,124054.67,observed_positive,observed_positive,1,-0.4690977959913044,1000.0,complete
AR,2018,upper,30,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-68DD9480955D44CAD55F,,FIN-2AE3BA51FA79D937C5AA,,29600.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2018,upper,31,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0245F67BCAA0E1BE63C9,,FIN-7C9C49E9A8B175DF7FA3,,18475.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2018,upper,33,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-50205CDB540B394B7537,LCAND-C28F24B641BEAE35A310,FIN-39C72C204C71FBAD8D64,FIN-5A35975D021CE36FD3BA,32613.0,82191.93,observed_positive,observed_positive,1,-0.9062374510278011,1000.0,complete
AR,2018,upper,35,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-CF1787C6AC7EAE940E86,LCAND-069CCFE6FB2C16C9179F,FIN-17BE87FF6DE978AAF955,FIN-E99216AF29DA6F6B0716,51212.83,157549.69,observed_positive,observed_positive,1,-1.1107397956343579,1000.0,complete
AR,2018,upper,4,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-51F898780DBF81A42C3E,LCAND-411FB7FDA510D5E643A5,FIN-DBB680E11A046FA2C141,FIN-86929AAA6FEE5B4F90F9,43597.0,50494.84,observed_positive,observed_positive,1,-0.14381501628549698,1000.0,complete
AR,2018,upper,5,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-785D86D65FD343A36AC7,LCAND-51445147DC9D632A99EA,FIN-45C98E43CF8C0F86AE3F,FIN-7AADC4A21A0D3CA1C392,18676.22,125239.0,observed_positive,observed_positive,1,-1.8587661356417091,1000.0,complete
AR,2018,upper,6,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-A89E47348B19D71DF911,,FIN-0B5EBC54E36522A60177,,42796.29,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2018,upper,8,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-845580BBEA2F92A80DDD,,FIN-44D6AB25BB0D000E98AE,,166075.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2018,upper,9,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-2B23395117EF525AB7E6,,FIN-31587CD0186112CECB57,,40450.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,1,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-962D271DF1C3D380FA88,,FIN-495356B531E3698D505C,,18750.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,10,RUN-133197C8B7B94F21A2939B438EDAF692,,,,FIN-786630466C08541BD7CD,,,,unknown_summary_adapter_not_available,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,100,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-176CBB04A6318B65633C,,FIN-52447D684F224BAD4839,,47570.81,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,11,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DDE1031A781D87879388,LCAND-A64CB22253DB12503519,FIN-3EBF516D2AFCF98A9C9C,FIN-86697C83D77EE35F5DD2,63969.0,0.0,observed_positive,observed_zero,1,4.17391023305473,1000.0,complete
AR,2020,lower,12,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-083560E03E3F630E2C2A,,FIN-48537BBF5A53538F400C,,9960.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,13,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-542C18194C4A72371102,,FIN-6A6AECCB9011064A5B78,,23671.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,14,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DD596317F64A53520A99,LCAND-741C7BDA2568E9331FE2,FIN-662D9935807BA13EE46B,FIN-395C89384F31221FCE5E,30960.0,52040.74,observed_positive,observed_positive,1,-0.5065751766167486,1000.0,complete
AR,2020,lower,15,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-D49943F9D4C64813BC68,,FIN-58F091A81AFE9A545F2B,,38848.37,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,16,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-5B8A1A4EAE226DD514AE,,FIN-87B1FE9322E85EC9AE0B,,32400.56,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,17,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C767E4148F432DF6A136,,FIN-05FE5B5327CEE54397D6,,5150.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,18,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-50CF3BE89BA090139FB5,,FIN-C584AD516015617C4E21,,8650.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,19,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-5A3C27C3AB4411C8EF42,,FIN-E460AB24B0AB8A5C3CF1,,12950.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,2,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-99BAE6917E908CC73440,,FIN-FCB4D96F6F919F28E0E0,,15200.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,20,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-063F44D8664DC8E517D5,,FIN-3629E036FA5F8656F8B8,,11050.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,21,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-C01C05612A69FBEE3223,,FIN-E7E65D90E31F3CA14991,,32400.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,22,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-05C09B0F320C421A4829,,FIN-220727A862DA75382499,,29040.23,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,23,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-719E1FB4691F35C0153E,,FIN-5EE5934454E28CBB9016,,13228.19,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,24,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-B930C0348BBC89762A76,,FIN-6EB89C27FE517D573F8F,,19351.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,25,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-28AC688F72504EF99854,,FIN-3BE2A0C6B25AD57EC6BC,,47268.16,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,26,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-6B0DF774F80C7AF15ECD,LCAND-215EDDAE6E5DC3CD7A92,FIN-8B109AAB270B886E2567,FIN-F167D2048A293DB70957,23810.01,52380.0,observed_positive,observed_positive,1,-0.7661889432094688,1000.0,complete
AR,2020,lower,27,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-B067E872A4D9FE092719,,FIN-CB15C62CB58356900456,,16118.43,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,28,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-03384A77EE83495DB188,,FIN-80E4E230B17B6EC47051,,35800.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,29,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-09D4675E363133744ECC,,FIN-C61FE8486FCEDA0B0C50,,19661.42,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,3,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E8AE6C0FD95DA7C4D427,LCAND-8099DCF05C9C5C43B47F,FIN-671C6920873C23CD63AF,FIN-2697D28D3703F191D7DE,0.0,38575.0,observed_zero,observed_positive,1,-3.678197605767076,1000.0,complete
AR,2020,lower,30,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FE5FB0838FC290B7F1EC,,FIN-7B4E1455706A7B9FBF17,,15769.63,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,31,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3E514BAC458A5B9153D4,LCAND-4F52CE2DCAF00F0FE15A,FIN-843314DEA7A1F95C793D,FIN-3AF9625732305C169BAD,14359.16,65380.0,observed_positive,observed_positive,1,-1.4636837675677183,1000.0,complete
AR,2020,lower,32,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-49C0E0E922D458EE374B,LCAND-424CC236DBEE9316BA37,FIN-C7FB5502A4922B3F7B62,FIN-F9D718278B5E63FC1C65,165855.01,67933.93,observed_positive,observed_positive,1,0.8839767220822153,1000.0,complete
AR,2020,lower,33,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0B159C15E3308339CAF0,,FIN-7DC1D9906FF935F449C8,,24926.32,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,34,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-3B86F538895F163EF2D9,,FIN-E3400F53F9CC1FFB8D3D,,35250.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,35,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-4E4AE0B630C13DCA61A8,,FIN-6C8EBD7027E73CF68129,,49061.78,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,36,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-44A3E845225F4A1AA40C,,FIN-2BB8BDA5ED138463AAB7,,9821.48,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,37,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9B8089E3BD83BD1C75D7,,FIN-96C859E6EEC6E82D4DC1,,4718.74,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,38,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-CB3CAAB89046C21C02E3,LCAND-24D80C2269A61FD2E27E,FIN-45FC99F17DA811507692,FIN-9FCD9D441E9CB74D2466,82563.66,74475.0,observed_positive,observed_positive,1,0.10180726099788907,1000.0,complete
AR,2020,lower,39,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-7078BCBE57414B2F1260,LCAND-740F90AD9235DC9C9C56,FIN-2A54097A04C7A7883FAF,FIN-BD0B9A4AF40BE69150E0,20697.09,43800.0,observed_positive,observed_positive,1,-0.7250299892494084,1000.0,complete
AR,2020,lower,4,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-8CF46652460F7BD658F0,,FIN-7F1468FE5B1204ECAA4C,,33578.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,40,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-D81621B0EEAC9BCFB56E,,FIN-4771F2D651E5F9B8F7A1,,93316.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,41,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-CC3E4EC0FED868E1775F,LCAND-E88563F727032E70F233,FIN-84EBD9E0E73A776A06E9,FIN-7DE748AB2CC9DAF61DF4,37454.02,76713.4,observed_positive,observed_positive,1,-0.7035644588249094,1000.0,complete
AR,2020,lower,42,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-FFDBD1DC2F76B0E680AC,,FIN-9E5BC7FC49DB2F83149E,,18550.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,43,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-861A0A55BD1CF73D3157,,FIN-FAEDEA5740F8C0A76A6D,,24150.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,44,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-AB42B8355C51A2B274E7,LCAND-22E5700C9ABF350D6493,FIN-8E171A5F722F3E7837AD,FIN-DF599071F52218374D61,2976.0,24810.0,observed_positive,observed_positive,1,-1.8704857249361948,1000.0,complete
AR,2020,lower,45,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-371FD3BA0986EC514A4A,,FIN-5E9612B4FACC0A20A56C,,16696.92,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,46,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-1ED69BC4D3E6FF2CA02C,,FIN-8F30CB1EDDA4A70D35B8,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,47,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-3A35C38983FA7831E940,,FIN-D38E6E4C9E19C0916B1B,,9300.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,48,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8E2E2FA6DFB61137B2BF,,FIN-D97D1B39304B23B714B0,,3125.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,49,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-93BBCD93B3FDFD44C0AC,LCAND-D7E59901F22598FE5724,FIN-433F5B21EE3FA1F19A2D,FIN-F9D53B4C30190DFBFBB4,0.0,46116.13,observed_zero,observed_positive,1,-3.852615405240367,1000.0,complete
AR,2020,lower,5,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-EAD1CC681833494B8C89,LCAND-121524DD0675F25A23E3,FIN-3BADA3B3CE73D759419B,FIN-048D1132507EB73F51F2,57076.73,6250.0,observed_positive,observed_positive,1,2.080763598412067,1000.0,complete
AR,2020,lower,50,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DCC2ADE94B6F9D538B2A,,FIN-EC54775BDF5C7B719C3D,,14450.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,51,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DF659328DCDF09C307E0,,FIN-66C510478E3276BCB356,,16200.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,52,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-0571B61148F3343BB2B4,,FIN-D35A4A6EA03DC02755D4,,39675.63,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,53,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-DF87A54507C6A1F09A44,,FIN-CE6D10933DA224CA8462,FIN-D2B6B26EF22AFC2335A6,13250.36,,observed_positive,unknown_summary_adapter_not_available,0,,1000.0,incomplete_finance_observation
AR,2020,lower,54,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-8231F805CA1AE18E6EA9,,FIN-E71505276ABC590284D3,,12800.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,55,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-401ADE6F1E0F09E9657A,LCAND-E85CC17B7DB9612BFF23,FIN-2A29BA1240EECB7469DD,FIN-60B0E3A3DDDBB227F5A1,45194.75,24555.0,observed_positive,observed_positive,1,0.5920331630467132,1000.0,complete
AR,2020,lower,56,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-2CABD909B583EA846F26,,FIN-9E3C1676CFC1210B1BC5,,40788.59,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,57,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-C0401883F4DC3386963D,,FIN-C9D04D1CDB3583AADDE4,,29116.02,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,58,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1D64528582A9FD616319,LCAND-49FA2A46C03DB6EF09FB,FIN-F8012CD116A77AE8EB95,FIN-E5EBC22697AC142AAA02,17965.71,54100.0,observed_positive,observed_positive,1,-1.066517104334112,1000.0,complete
AR,2020,lower,59,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-B0BB4080FC521B5BF7D6,LCAND-E88B1AEEFB98F4708417,FIN-8DF2FD793FA306A8C917,FIN-1F00704F42E6EF0F8D3E,15637.04,53177.74,observed_positive,observed_positive,1,-1.1806385880234578,1000.0,complete
AR,2020,lower,6,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-30EA03AB4510B9E7B0DC,,FIN-631FBA601B35AE31FB9A,,86369.33,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,60,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-5632CF6619149760586E,,FIN-E13087FB73AFD15B0809,,14150.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,61,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-C465B314F62ED7840800,,FIN-A6E2BF9BC568CCE5F2D6,,12157.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,62,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-00911F8620DCFD60E72C,,FIN-4CBB703A4D9E15A5A27B,,12050.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,63,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-554AB4ADBDBF4AE5E6F5,,FIN-734EAB8FA76A2D51D4CC,,21661.24,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,64,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-D6796A2101D4DD9B45ED,,FIN-A59CDBF27E6759309412,,5600.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,65,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-24C5DA3B42AC3BCEBC42,LCAND-BF848B4F92A4F3476321,FIN-EC01D985C1DB45A58A55,FIN-BC0B0C8689CAF939FA37,35297.2,63422.04,observed_positive,observed_positive,1,-0.5737152072762393,1000.0,complete
AR,2020,lower,66,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-692F1883C3E8BB95A88A,,FIN-908EB24628683385F122,,9150.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,67,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-512A3B3BCBC7501239C4,LCAND-15797262624A1EEF6D00,FIN-13653BF33DCA640C7A86,FIN-099C2184FFF73F0E5976,11382.01,28909.91,observed_positive,observed_positive,1,-0.8819452508895638,1000.0,complete
AR,2020,lower,68,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-227A68428EC0DB8CDF6E,LCAND-F7ED7A45194B21821B5B,FIN-DEA1A009045BB1055AD0,FIN-1FB57BC7103949F82EB9,12705.25,0.0,observed_positive,observed_zero,1,2.617778971106069,1000.0,complete
AR,2020,lower,69,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-AF159FECF1498FFE3B4D,,FIN-A75E76E9D4F8DD957E36,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,7,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A01956129E0CAAC20CF6,LCAND-4AE970A522056BC3201F,FIN-F2AA1DD7842879DB3656,FIN-E4B5BCD23D956B0121DF,6844.6,50023.0,observed_positive,observed_positive,1,-1.872451114460696,1000.0,complete
AR,2020,lower,70,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-8AEE9EEEAC3675C9418B,,FIN-428E6B11864C174FED3C,,16902.52,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,71,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-9E63F74F106007C806E4,,FIN-C576B11F3A21EA6EBFAB,,32150.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,72,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-1D592F09D1B1FCFAD108,LCAND-A125E987E681574E27E1,FIN-4FCA7BC03708BF5D62D9,FIN-7448E4740002C03BCD90,56599.85,9540.0,observed_positive,observed_positive,1,1.6983424204185718,1000.0,complete
AR,2020,lower,73,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-68A7595A7B200E745D25,,FIN-4C552E0CE742FF6FDA31,,28350.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,74,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-E5CE942CDDDB7E106DA1,LCAND-348DB7B5F5A605250FC6,FIN-2E5679B0AE61F2460AE6,FIN-09CE35A427DC8EDC4D3F,6492.5,128027.0,observed_positive,observed_positive,1,-2.8461191645778965,1000.0,complete
AR,2020,lower,75,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-43ABC5F7BCD92C4B1D2E,,FIN-232E1721603BF246EF1C,,0.0,,observed_zero,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,76,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-64C1BBFEF729DA49BAC7,LCAND-B2035C7E2794CA6A74A3,FIN-C91E8682343307CCCDD6,FIN-080638F0C592543ADA5D,1325.0,29600.0,observed_positive,observed_positive,1,-2.5772799699190156,1000.0,complete
AR,2020,lower,77,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-4C96181727FF3E556D32,,FIN-AE60FE3B7C78FCE67234,,53287.49,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,78,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-8C203B83AE5BD34F32DF,,FIN-991226B6E01BA28B1E53,,7910.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,79,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-718C5C2109B916FA66C4,,FIN-91FC24A39E03A3F459D9,,6600.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,8,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C9F89E48C314936E70D6,LCAND-4F50DDE9B27410AE0828,FIN-CCEF2FD792E0D0EF8566,FIN-0FD854F5211765DFDAE2,13592.85,72262.55,observed_positive,observed_positive,1,-1.6135178815477702,1000.0,complete
AR,2020,lower,80,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-6E2F6DD100D461A1F0C4,LCAND-69F23D993C606BEF0368,FIN-A594F624CF84130D44E1,FIN-0F2227301378EA1B6E89,62315.0,80421.69,observed_positive,observed_positive,1,-0.2515194315277135,1000.0,complete
AR,2020,lower,81,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-79C8FC791C6B2F51CE02,,FIN-22B86FAA87B5BB88E9D5,,11000.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,82,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9674DCFDF5662A7871B9,LCAND-F9EF25538F6BBE661518,FIN-69847A7658D16817B2E2,FIN-DBB7CE8D77920F5C5DE7,36796.0,80825.0,observed_positive,observed_positive,1,-0.7723795434668648,1000.0,complete
AR,2020,lower,83,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-CF8FE62578A08B32F36F,,FIN-F3D757F3A2EFB7B71BC0,,16350.0,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,84,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D690EA2972EC28DCA689,,FIN-7F9B7982D15AF3CA66CE,,27450.0,,observed_positive,,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,85,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-F309C0DB7904A3288246,LCAND-7B49470E02E6435185B7,FIN-C7DF5E2A4D4A24E89B7E,FIN-AF7F7487C76AF39DFAF0,50296.22,63909.0,observed_positive,observed_positive,1,-0.23536922372862623,1000.0,complete
AR,2020,lower,86,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A58D13CE96808293EC8C,LCAND-93BB2F1CFD73A88D5357,FIN-FAB2A7A97B57FA800344,FIN-184A1F88818048BB109C,88697.53,23969.36,observed_positive,observed_positive,1,1.2787937592474372,1000.0,complete
AR,2020,lower,87,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-C7569A1E0E2305EBB9F8,LCAND-B5A74134D67E7AB83498,FIN-7C7DD802759D23ECF412,FIN-24650D7225DCB2091D79,17090.85,2800.0,observed_positive,observed_positive,1,1.560405218856789,1000.0,complete
AR,2020,lower,88,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-97EE6EDB63D31E4A606F,LCAND-8F6284E083B0C60737DA,FIN-92C850C89C4B32D1CC72,FIN-D18813B81CFCAD0F4BDB,24696.02,57145.0,observed_positive,observed_positive,1,-0.8166037746497005,1000.0,complete
AR,2020,lower,89,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-37D34E11DCB0A7D9A00C,LCAND-3D93617D9619879EF949,FIN-3811D98CF0627F7946AA,FIN-459934C832674940256F,139695.0,51247.97,observed_positive,observed_positive,1,0.9905933884706692,1000.0,complete
AR,2020,lower,9,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-D9D4CBECE06146F527C2,LCAND-B8B6366ECE6B004B201D,FIN-CCDA958DC6C01E4FC9E7,FIN-ACEEE6ED408A9F3B682E,81157.9,72750.0,observed_positive,observed_positive,1,0.10796201019055933,1000.0,complete
AR,2020,lower,90,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-9A29F1F0F89D214E0F95,LCAND-8D2924B177D761CECC12,FIN-B5392EB4D84235ADDE5C,FIN-39DC3F4212DF42665B10,68603.18,117374.31,observed_positive,observed_positive,1,-0.531041466603974,1000.0,complete
AR,2020,lower,91,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-328239ADEADAA91ADDB3,LCAND-D10EA6D343AB5E363BFD,FIN-D804F14D8240E16EBEB5,FIN-3787FB4B8AAB6C007182,7293.19,92449.65,observed_positive,observed_positive,1,-2.4219880924808885,1000.0,complete
AR,2020,lower,92,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-14F20498529F83ECDDEB,,FIN-8F2E763D9F23841A8790,,19716.69,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,93,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-701D7824288C7CCD1E1B,LCAND-9948EA6A94C789CB3FA0,FIN-196D74D334EDD3D51C58,FIN-0C556CC754E2278D42DE,33083.71,250.0,observed_positive,observed_positive,1,3.305676006224269,1000.0,complete
AR,2020,lower,94,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-0B43E5B15A1173C42908,LCAND-116582E4B46FACA8657D,FIN-A77DBE8876FEF46EC1B3,FIN-D813C4E6C0CC640E3177,54763.06,750.0,observed_positive,observed_positive,1,3.4614958550598813,1000.0,complete
AR,2020,lower,95,RUN-133197C8B7B94F21A2939B438EDAF692,,LCAND-FBC156E6EF7B98A45224,,FIN-6AF16020B7B9F1A3F23F,,52502.55,,observed_positive,0,,1000.0,not_democratic_republican_contest
AR,2020,lower,96,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-A541DBB16D71E756AF33,,FIN-AACDA53B8DD85145D9CD,FIN-E5C3C539601898B8FBD7,32158.19,0.0,observed_positive,observed_zero,0,,1000.0,incomplete_candidate_identity
AR,2020,lower,97,RUN-133197C8B7B94F21A2939B438EDAF692,LCAND-BDD5E3D33E77BC535525,LCAND-8F1B20D6DCA9B9D4975C,FIN-21F240B54A75091D46AE,FIN-36A6CA099D0046973A7E,63258.0,62548.16,observed_positive,observed_positive,1,0.011108186006387317,1000.0,complete
