state,year,chamber,district,heda_dem_votes,heda_rep_votes,heda_total_votes,dem_two_party_share,heda_dem_margin,precinct_fragment_rows,office,baseline_dem_votes,baseline_rep_votes,context_fragment_rows,split_context_rows,expected_context_groups,allocated_context_groups,incomplete_context_groups,baseline_dem_margin,baseline_allocation_quality,klarner_dem_votes,klarner_rep_votes,dinc,rinc,dswitch,rswitch,uncont,dontuse,bigthird,dem_candidate,rep_candidate,dem_votes,rep_votes,legislative_dem_margin,raw_overperformance_vs_baseline,incumbency_balance,contested_two_party,model_eligible_permissive,model_eligible,heda_dem_vote_delta,heda_rep_vote_delta,result_source,baseline_source,panel_source,baseline_office,minimum_party_vote_coverage,allocated_votes,source_votes,source_legislative_turnout,matched_legislative_turnout,legislative_turnout_join_coverage,cycle_gate,coverage_gate,allocated_context_votes,statewide_context_votes,minimum_party_context_footprint_share,staging_reconciliation_gate,reconciliation_status,legislative_turnout
FL,2010,senate,16,46942.0,83396.0,130338.0,0.3601559023462075,-0.2796881953075849,153.0,USS,18751.0,58542.0,153.0,0.0,153.0,153.0,0.0,-51.480729173405095,whole_precincts,46942.0,83396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hayden, nina","latvala, jack",46942.0,83396.0,-27.968819530758488,23.511909642646607,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
FL,2010,senate,20,65689.0,134496.0,200185.0,0.3281414691410445,-0.3437170617179109,207.0,USS,36929.0,122313.0,207.0,0.0,207.0,207.0,0.0,-53.61902010776051,whole_precincts,66025.0,135175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"garbutt, eunice","hays, alan",66025.0,135175.0,-34.36878727634195,19.250232831418565,0.0,True,True,True,-336.0,-679.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
FL,2010,senate,25,53958.0,82583.0,143235.0,0.3951780051413128,-0.2096439897173742,280.0,USS,20537.0,72048.0,280.0,0.0,280.0,280.0,0.0,-55.63644218825944,whole_precincts,53958.0,82583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"skidmore, kelly","bogdanoff, ellyn",53958.0,82583.0,-20.964398971737428,34.67204321652201,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
FL,2010,senate,27,67575.0,79654.0,147229.0,0.4589788696520386,-0.0820422606959226,220.0,USS,23060.0,72788.0,220.0,0.0,220.0,220.0,0.0,-51.88214673232618,whole_precincts,67621.0,79750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"greensteinrader, kevin j","benacquisto, lizbeth",67621.0,79750.0,-8.23024882778837,43.65189790453781,0.0,True,True,True,-46.0,-96.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
FL,2010,senate,32,62049.0,35813.0,97862.0,0.6340459013713188,0.2680918027426376,179.0,USS,30286.0,31816.0,179.0,0.0,179.0,179.0,0.0,-2.46368877008792,whole_precincts,62049.0,35813.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"ring, jeremy","laffey, patrick",62049.0,35813.0,26.80918027426376,29.27286904435168,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
FL,2010,senate,38,30409.0,65133.0,95542.0,0.3182788721190681,-0.3634422557618639,125.0,USS,14011.0,60132.0,125.0,0.0,125.0,125.0,0.0,-62.205467812200745,whole_precincts,30409.0,65133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"gerson, les","flores, anitere",30409.0,65133.0,-36.34422557618639,25.861242236014355,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,1,5149.0,11180.0,16329.0,0.3153285565558209,-0.3693428868883581,15.0,USP,4330.090798109741,12952.491089882811,15.0,2.0,15.0,15.0,0.0,-49.89069542765292,includes_turnout_share_allocation,5149.0,11180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcmahan, thomas a (tom)","deffenbaugh, john v",5149.0,11180.0,-36.93428868883581,12.956406738817108,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,5,3242.0,11302.0,14544.0,0.2229097909790979,-0.5541804180418042,11.0,USP,3274.389885807504,12115.93352365416,11.0,1.0,11.0,11.0,0.0,-57.448718929525874,includes_turnout_share_allocation,3242.0,11302.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"johnson, howard","meadows, john d",3242.0,11302.0,-55.41804180418042,2.030677125345456,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,8,7103.0,18742.0,25845.0,0.2748307216095956,-0.4503385567808086,21.0,USP,5367.0,21413.0,21.0,0.0,21.0,21.0,0.0,-59.917849141150114,whole_precincts,7103.0,18742.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"hill, jana","allison, stephen t",7103.0,18742.0,-45.03385567808087,14.883993463069244,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,12,8279.0,8777.0,17056.0,0.4854010318949343,-0.0291979362101313,24.0,USP,4540.831665693171,12805.23890342078,24.0,2.0,24.0,24.0,0.0,-47.64426159111239,includes_turnout_share_allocation,8279.0,8777.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"reece, barbara m","lumsden, eddie e (eddie)",8279.0,8777.0,-2.919793621013133,44.724467970099255,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,15,4707.0,13526.0,18233.0,0.2581582844293314,-0.4836834311413371,9.0,USP,5140.828274734621,13654.127508515296,9.0,3.0,9.0,9.0,0.0,-45.29565981404296,includes_turnout_share_allocation,4707.0,13526.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"benham, lelia","battles, paul r",4707.0,13526.0,-48.36834311413372,-3.072683300090752,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,16,5421.0,12338.0,17759.0,0.3052536741933667,-0.3894926516132665,14.0,USP,4414.05579868709,13905.869803063457,14.0,1.0,14.0,14.0,0.0,-51.81142222253011,includes_turnout_share_allocation,5421.0,12338.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"crawford, rick","kelley, trey d (trey)",5421.0,12338.0,-38.94926516132665,12.862157061203462,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,18,5020.0,12181.0,17201.0,0.2918434974710772,-0.4163130050578454,18.0,USP,5534.14644359087,12664.670013941031,18.0,2.0,18.0,18.0,0.0,-39.18124888500135,includes_turnout_share_allocation,5020.0,12181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"rhudy, patricia l (pat)","cooke, kevin c",5020.0,12181.0,-41.631300505784544,-2.450051620783192,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,20,5524.0,18422.0,23946.0,0.230685709513071,-0.5386285809738578,11.0,USP,5825.969335142469,18929.023609226595,11.0,1.0,11.0,11.0,0.0,-52.93095539768528,includes_turnout_share_allocation,5524.0,18422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"burnaman, lillian","caldwell, michael r",5524.0,18422.0,-53.86285809738578,-0.9319026997005082,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,32,3908.0,15230.0,19138.0,0.2042010659421047,-0.5915978681157906,24.0,USP,4798.631578947368,14835.263157894737,24.0,1.0,24.0,24.0,0.0,-51.118902864005314,includes_turnout_share_allocation,3908.0,15230.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"focer, mary b","powell, alan t",3908.0,15230.0,-59.15978681157906,-8.040883947573747,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,33,6161.0,15584.0,21745.0,0.2833295010347206,-0.4333409979305587,30.0,USP,7186.368421052632,15435.736842105263,30.0,1.0,30.0,30.0,0.0,-36.46596249592853,includes_turnout_share_allocation,6161.0,15584.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"vogel, david","mccall, thomas a (tom)",6161.0,15584.0,-43.33409979305588,-6.868137297127348,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,37,9137.0,13427.0,22564.0,0.4049370678957631,-0.1901258642084737,18.0,USP,10744.026000169331,13320.251645902155,18.0,10.0,18.0,18.0,0.0,-10.705601404800094,includes_turnout_share_allocation,9137.0,13427.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"bolton, bill r (bill)","teasley, samuel k (sam)",9137.0,13427.0,-19.012586420847366,-8.306985016047273,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,41,10073.0,5661.0,15734.0,0.6402059234778187,0.2804118469556375,11.0,USP,10464.765932434437,6177.705123039292,11.0,6.0,11.0,11.0,0.0,25.75976124642335,includes_turnout_share_allocation,10073.0,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, michael a","daniell, phil",10073.0,5661.0,28.041184695563743,2.281423449140398,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,46,7132.0,19941.0,27073.0,0.2634358955416836,-0.4731282089166328,16.0,USP,8101.697865331253,20438.38990361517,16.0,4.0,16.0,16.0,0.0,-43.22583776952181,includes_turnout_share_allocation,7132.0,19941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"westphal, kevin","carson, john k",7132.0,19941.0,-47.31282089166328,-4.0869831221414685,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,54,8860.0,15254.0,24114.0,0.3674214149456747,-0.2651571701086506,16.0,USP,10513.0,15044.0,16.0,0.0,16.0,16.0,0.0,-17.728997926204173,whole_precincts,8860.0,15254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mckinney, lynn b","lindsey, edward",8860.0,15254.0,-26.515717010865057,-8.786719084660884,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,58,18313.0,2707.0,21020.0,0.8712178877259753,0.7424357754519505,24.0,USP,20283.0,2605.0,24.0,0.0,24.0,24.0,0.0,77.23698007689619,whole_precincts,18313.0,2707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bell, simone","cooper, earl",18313.0,2707.0,74.24357754519505,-2.993402531701136,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,66,11820.0,10752.0,22572.0,0.5236576289207868,0.0473152578415736,10.0,USP,12546.369733924612,10691.659645232816,10.0,1.0,10.0,10.0,0.0,7.981357017972083,includes_turnout_share_allocation,11820.0,10752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"alexander, kimberly a","snelling, r j (bob)",11820.0,10752.0,4.731525784157364,-3.24983123381472,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,67,6855.0,14413.0,21268.0,0.3223152153470002,-0.3553695693059996,9.0,USP,7080.583880214106,15210.065489708575,9.0,2.0,9.0,9.0,0.0,-36.47036689951159,includes_turnout_share_allocation,6855.0,14413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"mcmutry, leigh","gravley, micah t (micah)",6855.0,14413.0,-35.53695693059996,0.9334099689116258,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,69,4896.0,15369.0,20265.0,0.2415988156920799,-0.5168023686158402,22.0,USP,5557.893255871973,15933.187257352589,22.0,2.0,22.0,22.0,0.0,-48.27720967820192,includes_turnout_share_allocation,4896.0,15369.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"giles, herbert","nix, randall o (randy)",4896.0,15369.0,-51.680236861584014,-3.4030271833820933,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,81,8725.0,6837.0,15562.0,0.5606605834725613,0.1213211669451227,17.0,USP,8742.722291133072,7784.53612082697,17.0,4.0,17.0,17.0,0.0,5.797611112637443,includes_turnout_share_allocation,8725.0,6837.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"holcomb, m scott","boedeker, chris",8725.0,6837.0,12.132116694512272,6.33450558187483,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,86,16413.0,4856.0,21269.0,0.7716864920776717,0.5433729841553434,17.0,USP,17557.1853190963,5015.0324144003225,17.0,2.0,17.0,17.0,0.0,55.56455751391998,includes_turnout_share_allocation,16413.0,4856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"henson, michele","kinnemore, lisa",16413.0,4856.0,54.33729841553435,-1.2272590983856304,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,93,18044.0,5668.0,23712.0,0.7609649122807017,0.5219298245614035,11.0,USP,19218.041195547004,5693.776553335434,11.0,2.0,11.0,11.0,0.0,54.28855003091166,includes_turnout_share_allocation,18044.0,5668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kendrick, darshun n","hoffer, c tina",18044.0,5668.0,52.19298245614035,-2.0955675747713087,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,95,8884.0,12874.0,21758.0,0.4083095872782424,-0.183380825443515,15.0,USP,9779.729481646864,12871.575708736673,15.0,2.0,15.0,15.0,0.0,-13.649748661734655,includes_turnout_share_allocation,8884.0,12874.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"siskin, brooke","rice, thomas r (tom)",8884.0,12874.0,-18.338082544351504,-4.688333882616849,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,96,6799.0,5529.0,12328.0,0.5515087605451006,0.1030175210902011,10.0,USP,7385.575075085556,5461.297711324176,10.0,3.0,10.0,10.0,0.0,14.978566346488677,includes_turnout_share_allocation,6799.0,5529.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"marin, pedro r (pete)","williams, mark a",6799.0,5529.0,10.301752109020116,-4.676814237468559,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,101,8156.0,10492.0,18648.0,0.4373659373659374,-0.1252681252681252,12.0,USP,9396.32861696658,10137.017155784062,12.0,2.0,12.0,12.0,0.0,-3.791918432380155,includes_turnout_share_allocation,8156.0,10492.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"swiney, timothy a","clark, valerie m",8156.0,10492.0,-12.526812526812527,-8.734894094432372,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,105,10007.0,10561.0,20568.0,0.4865324776351614,-0.0269350447296771,9.0,USP,11143.045020393723,10560.8559674753,9.0,3.0,9.0,9.0,0.0,2.682416645946852,includes_turnout_share_allocation,10007.0,10561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hamilton, renita","chandler, joyce h",10007.0,10561.0,-2.693504472967717,-5.375921118914569,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,111,11695.0,13172.0,24867.0,0.4703020066755137,-0.0593959866489725,11.0,USP,13005.283241330764,13167.77648238367,11.0,2.0,11.0,11.0,0.0,-0.6208415934865895,includes_turnout_share_allocation,11695.0,13172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"blackmon, bill","strickland, r brian",11695.0,13172.0,-5.939598664897253,-5.318757071410664,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,118,12117.0,5090.0,17207.0,0.7041901551694077,0.4083803103388156,10.0,USP,12709.0,5033.0,10.0,0.0,10.0,10.0,0.0,43.26456994701837,whole_precincts,12117.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"frye, spencer r","kessler, c",12117.0,5090.0,40.83803103388156,-2.4265389131368096,0.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,125,12173.0,6407.0,18580.0,0.6551668460710441,0.3103336921420883,20.0,USP,12997.0,7157.0,20.0,0.0,20.0,20.0,0.0,28.97687803909894,whole_precincts,12173.0,6407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"smith, earnest g","hopper, david",12173.0,6407.0,31.033369214208825,2.056491175109887,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,132,9629.0,8320.0,17949.0,0.5364644269875759,0.0729288539751518,15.0,USP,9830.0,8788.0,15.0,0.0,15.0,15.0,0.0,5.596734343108819,whole_precincts,9629.0,8320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"epps, carl v","king, gene e (gene)",9629.0,8320.0,7.292885397515182,1.6961510544063625,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,135,10614.0,3205.0,13819.0,0.7680729430494248,0.5361458860988494,10.0,USP,10971.543253807651,3564.36932415957,10.0,3.0,10.0,10.0,0.0,50.95774957311927,includes_turnout_share_allocation,10614.0,3205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"smyre, calvin","arencibia, danny",10614.0,3205.0,53.61458860988494,2.6568390367656747,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,136,15138.0,4430.0,19568.0,0.7736099754701553,0.5472199509403107,10.0,USP,15758.471813826687,4872.257619383336,10.0,6.0,10.0,10.0,0.0,52.76698640097245,includes_turnout_share_allocation,15138.0,4430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hugley, carolyn f","kitchens, randy",15138.0,4430.0,54.72199509403107,1.9550086930586232,1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,138,7893.0,8101.0,15994.0,0.4934975615855946,-0.0130048768288108,18.0,USP,8226.0,8220.0,18.0,0.0,18.0,18.0,0.0,0.0364830353885443,whole_precincts,7893.0,8101.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"brown, kevin t","cheokas, michael a (mike)",7893.0,8101.0,-1.3004876828810803,-1.3369707182696249,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,144,8000.0,13955.0,21955.0,0.3643816898200865,-0.2712366203598269,23.0,USP,8627.33077430932,14323.738505552546,23.0,2.0,23.0,23.0,0.0,-24.819792323320947,includes_turnout_share_allocation,8000.0,13955.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"whipplelue, mary","epps, james b (bubber)",8000.0,13955.0,-27.12366203598269,-2.303869712661744,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,150,6699.0,13803.0,20502.0,0.3267486098917179,-0.3465027802165642,21.0,USP,8358.315789473685,13389.270133164237,21.0,1.0,21.0,21.0,0.0,-23.13339219160704,includes_turnout_share_allocation,6699.0,13803.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"rahman, sheikh m (chad)","hatchett, matt m (matt)",6699.0,13803.0,-34.650278021656426,-11.516885830049391,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,160,5358.0,11213.0,16571.0,0.3233359483434916,-0.3533281033130167,15.0,USP,6048.301391574994,11253.353828670331,15.0,3.0,15.0,15.0,0.0,-30.08412993344537,includes_turnout_share_allocation,5358.0,11213.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"silver, marc","tankersley, jan b",5358.0,11213.0,-35.33281033130167,-5.2486803978562975,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,164,6511.0,9595.0,16106.0,0.4042592822550602,-0.1914814354898795,13.0,USP,7152.657469132801,9754.1370951685,13.0,5.0,13.0,13.0,0.0,-15.387184224316083,includes_turnout_share_allocation,6511.0,9595.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"craddock, lauren","stephens, ron r (ron) 1",6511.0,9595.0,-19.14814354898796,-3.760959324671873,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
GA,2012,house,171,7387.0,10695.0,18082.0,0.4085278177192788,-0.1829443645614423,24.0,USP,7857.75073313783,11147.121700879765,24.0,1.0,24.0,24.0,0.0,-17.308040236324636,includes_turnout_share_allocation,7387.0,10695.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"howard, jewell d","powell, alfred j (jay), jr",7387.0,10695.0,-18.29443645614424,-0.9863962198195964,-1.0,True,True,True,0.0,0.0,Klarner district contest totals,HEDA precinct context allocated to legislative districts,HEDA context + Klarner outcome,,,,,,,,,,,,,,,
