cycle,bonica.rid,bonica.cid,name,lname,party,state,seat,district,recipient.cfscore,num.givers,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,chamber,district_num,party_letter,normalized_name,dime_recipient_cycle_id
1998,cand4687,2488757034.0,"townsend, jim",townsend,200,AL,state:lower,AL-50,0.471,57,54690.0,0.0,2582.0,1934.0,44674.0,0.0,0.0,house,50,R,TOWNSEND JIM,DIME-165441AA06DA907B1F26
2002,cand157555,37632760860.0,"turner, christopher m",turner,100,AL,state:lower,AL-24,-0.279,9,4890.0,0.0,2300.0,90.0,2000.0,0.0,500.0,house,24,D,TURNER CHRISTOPHER M,DIME-CA569A978C4D32C7B06E
2002,cand4689,3822466170.0,"turner, eddie",turner,100,AL,state:lower,AL-19,-0.673,89,16253.0,0.0,8265.0,0.0,2988.0,0.0,5000.0,house,19,D,TURNER EDDIE,DIME-7AA17EE4EB2C78E08A71
2006,cand4690,,"turner, steven",turner,200,AL,state:lower,AL-15,0.606,77,36906.0,0.0,14900.0,2556.0,19450.0,0.0,0.0,house,15,R,TURNER STEVEN,DIME-F6F2386E99BAF9C627AE
2002,cand4692,3822474414.0,"upton, jason",upton,200,AL,state:lower,AL-25,1.087,88,42267.0,0.0,5260.0,16057.0,18450.0,10950.0,-11650.0,house,25,R,UPTON JASON,DIME-D9E32B5FB7F4ACDE7F1E
2002,cand4693,5000003822456280.0,"vandermeer, jeanette",vandermeer,100,AL,state:lower,AL-63,-0.334,81,60376.0,0.0,11894.0,4676.0,33515.0,7800.0,2461.0,house,63,D,VANDERMEER JEANETTE,DIME-54EEA4FEED90578A3A74
2002,cand4694,3822467025.0,"vick, aubrey",vick,100,AL,state:lower,AL-67,-3.321,4,1680.0,0.0,250.0,20.0,0.0,0.0,1410.0,house,67,D,VICK AUBREY,DIME-202727EF456650912BCA
1998,cand4696,,"walden, connie bailey",walden,100,AL,state:lower,AL-2,-0.111,20,18315.0,0.0,9665.0,1000.0,7650.0,0.0,0.0,house,2,D,WALDEN CONNIE BAILEY,DIME-86D80C5121F506D1A4CE
1998,cand4697,5000004178399441.0,"waldon, jackie c",waldon,200,AL,state:lower,AL-16,0.931,29,19631.0,0.0,4807.0,1220.0,4925.0,7428.0,1000.0,house,16,R,WALDON JACKIE C,DIME-21812FE0F13919AFBD9B
2002,cand49223,3768388113.0,"walker, cliff",walker,200,AL,state:upper,AL-19,1.144,9,21790.0,0.0,2300.0,1140.0,1350.0,0.0,17000.0,senate,19,R,WALKER CLIFF,DIME-BC1A9CD792EE54099ADF
1998,cand4698,3818432986.0,"walker, shonn wayne",walker,200,AL,state:lower,AL-11,0.849,29,27217.0,0.0,1975.0,0.0,10600.0,0.0,14642.0,house,11,R,WALKER SHONN WAYNE,DIME-9800082BF2CCF87C90C8
1998,cand4700,,"wallace jr, wilby",wallace,100,AL,state:lower,AL-32,0.803,12,15178.0,0.0,1000.0,700.0,6850.0,0.0,6628.0,house,32,D,WALLACE WILBY,DIME-B164885EEB349EEE93D5
1998,cand4701,,"wallace, donald g don",wallace,200,AL,state:lower,AL-14,1.158,61,32108.0,0.0,7394.0,1455.0,12150.0,10808.0,0.0,house,14,R,WALLACE DONALD G DON,DIME-5CD6F05B0DEF34D540C7
1998,cand4703,,"walters, ben",walters,200,AL,state:lower,AL-96,1.302,4,6350.0,0.0,5700.0,0.0,650.0,0.0,0.0,house,96,R,WALTERS BEN,DIME-4757D94A5EE90DF99A34
2002,cand219779,2885958599.0,"ward, keith j",ward,200,AL,state:upper,AL-27,1.418,26,46057.0,0.0,8825.0,9838.0,1100.0,4500.0,21794.0,senate,27,R,WARD KEITH J,DIME-6B19A8801A81AD628698
2006,cand4705,2801921305.0,"ward, pete",ward,200,AL,state:lower,AL-37,1.237,7,11095.0,0.0,8025.0,1770.0,0.0,1300.0,0.0,house,37,R,WARD PETE,DIME-FBA78308E4299BA4969B
1998,cand4709,3818433173.0,"watson, chris",watson,200,AL,state:upper,AL-2,0.731,6,8675.0,0.0,1350.0,1325.0,2750.0,0.0,3500.0,senate,2,R,WATSON CHRIS,DIME-BA16ADB235A227FC76CC
2006,cand4710,3820440580.0,"weaver, elliot d dick",weaver,100,AL,state:lower,AL-64,-0.257,15,24892.0,0.0,950.0,0.0,21440.0,2502.0,0.0,house,64,D,WEAVER ELLIOT D DICK,DIME-304BC730C386AC165497
2002,cand4711,3820441078.0,"webb, jeffrey todd",webb,100,AL,state:upper,AL-25,-1.142,4,14800.0,0.0,-200.0,0.0,15000.0,0.0,0.0,senate,25,D,WEBB JEFFREY TODD,DIME-DED1D5AE0E498225A2C7
2002,cand4712,3820440463.0,"webster, daniel j",webster,100,AL,state:lower,AL-104,-1.473,14,9775.0,0.0,1300.0,565.0,2715.0,2000.0,3195.0,house,104,D,WEBSTER DANIEL J,DIME-A9B002C680F145980B2F
2002,cand4713,,"westbrooks, mike",westbrooks,200,AL,state:lower,AL-17,1.181,50,19920.0,0.0,5850.0,2500.0,8300.0,770.0,2500.0,house,17,R,WESTBROOKS MIKE,DIME-6485BCC2F90D2620C070
1998,cand4715,2744896385.0,"white, billy john",white,100,AL,state:lower,AL-11,-0.153,22,33600.0,0.0,4690.0,610.0,25200.0,3100.0,0.0,house,11,D,WHITE BILLY JOHN,DIME-46B3EC28EBCD55F0E755
2002,cand157888,3820453940.0,"white, gregory b",white,200,AL,state:upper,AL-31,1.215,33,14964.0,0.0,6840.0,1774.0,1700.0,4150.0,500.0,senate,31,R,WHITE GREGORY B,DIME-0DF74D872A40A44334C4
2010,cand157888,3820453940.0,"white, gregory b",white,200,AL,state:lower,AL-92,1.215,11,11989.0,0.0,3850.0,4839.0,500.0,0.0,2800.0,house,92,R,WHITE GREGORY B,DIME-DF4A3A6739D93D12F1B1
1998,cand4717,3820453855.0,"white, steve",white,100,AL,state:lower,AL-5,-1.232,40,2455.0,0.0,1090.0,465.0,400.0,0.0,500.0,house,5,D,WHITE STEVE,DIME-67035522352E544062AB
2006,cand4719,,"wiggins, al",wiggins,200,AL,state:lower,AL-21,1.338,33,40329.0,0.0,5200.0,1191.0,27237.0,4200.0,0.0,house,21,R,WIGGINS AL,DIME-7A104563B07E143D21E8
2006,cand4720,,"williams jr, charlie l",williams,100,AL,state:lower,AL-54,-1.528,7,8710.0,0.0,350.0,910.0,6300.0,0.0,1150.0,house,54,D,WILLIAMS CHARLIE L,DIME-74BC639DCF94C7E1C22B
2006,cand4721,5000003818429067.0,"williams, angie",williams,100,AL,state:lower,AL-65,-2.546,4,9379.0,0.0,450.0,0.0,334.0,0.0,8596.0,house,65,D,WILLIAMS ANGIE,DIME-0D926B6AD2BE71369866
1998,cand157203,3029011827.0,"williams, joel lee",williams,100,AL,state:lower,AL-89,-0.526,6,7885.0,0.0,1200.0,4435.0,0.0,0.0,2250.0,house,89,D,WILLIAMS JOEL LEE,DIME-3471CEB80E10A6013ABC
2006,cand157366,3818429042.0,"williams, john c",williams,200,AL,state:lower,AL-102,1.099,60,27230.0,0.0,11000.0,240.0,10890.0,0.0,5100.0,house,102,R,WILLIAMS JOHN C,DIME-A0778C1FE2B10904B317
2006,cand4724,,"williams, john r",williams,100,AL,state:lower,AL-93,-0.441,12,28949.0,0.0,1400.0,0.0,17549.0,10000.0,0.0,house,93,D,WILLIAMS JOHN R,DIME-E97AB181A7A6E84BD89F
2006,cand4726,3818429479.0,"williams, shawn h",williams,200,AL,state:upper,AL-34,2.263,12,3761.0,0.0,2800.0,0.0,800.0,0.0,161.0,senate,34,R,WILLIAMS SHAWN H,DIME-872782CD17EC359B690D
1998,cand4727,3818429463.0,"williams, walter c",williams,200,AL,state:lower,AL-72,1.041,2,2100.0,0.0,100.0,0.0,0.0,0.0,2000.0,house,72,R,WILLIAMS WALTER C,DIME-4503F4341B2EE3B13D65
2006,cand158479,,"wilson, john",wilson,200,AL,state:lower,AL-10,1.712,16,9500.0,0.0,2350.0,0.0,550.0,0.0,6600.0,house,10,R,WILSON JOHN,DIME-641BE545885D9E621727
2010,cand158479,,"wilson, john e",wilson,200,AL,state:upper,AL-9,1.712,49,17299.0,0.0,14957.0,1399.0,842.0,0.0,100.0,senate,9,R,WILSON JOHN E,DIME-55BC0E0EB06663D07711
2006,cand4731,5000003818428688.0,"wilson, judy",wilson,100,AL,state:lower,AL-5,-2.026,1,4850.0,0.0,0.0,0.0,0.0,0.0,4850.0,house,5,D,WILSON JUDY,DIME-15AFF172EF43A6EFBAD8
2002,cand4732,,"wilson, larry",wilson,200,AL,state:lower,AL-95,1.334,17,5450.0,0.0,4450.0,0.0,400.0,0.0,600.0,house,95,R,WILSON LARRY,DIME-2AA29B1C30362ED8CCD2
1998,cand4736,2591824962.0,"wood, bill r",wood,200,AL,state:lower,AL-9,1.832,10,8415.0,0.0,1200.0,15.0,2200.0,0.0,5000.0,house,9,R,WOOD BILL R,DIME-4C0826958A9AE2FB2697
2002,cand34848,3820452148.0,"wood, david a",wood,100,AL,state:lower,AL-25,-1.092,2,13600.0,0.0,0.0,0.0,5000.0,0.0,8600.0,house,25,D,WOOD DAVID A,DIME-D0575405381DADA24FF9
2006,cand4738,3820451908.0,"word, christopher p",word,200,AL,state:lower,AL-28,1.414,51,35857.0,0.0,13561.0,7796.0,6650.0,3500.0,4350.0,house,28,R,WORD CHRISTOPHER P,DIME-1851EE1B6D27B9E17A48
2002,cand4739,,"yancura, charles chuck",yancura,200,AL,state:lower,AL-10,1.083,38,10509.0,0.0,5250.0,594.0,1800.0,0.0,0.0,house,10,R,YANCURA CHARLES CHUCK,DIME-009A81F82B5BA0404A7E
2002,cand4742,3822457823.0,"flott, darren",flott,100,AL,state:lower,AL-98,-0.804,57,68339.0,0.0,17734.0,0.0,2775.0,0.0,47830.0,house,98,D,FLOTT DARREN,DIME-F5E0BB3C04256E67F49B
2006,cand4742,3822457823.0,"flott, darren",flott,100,AL,state:lower,AL-98,-0.804,67,70717.0,0.0,9920.0,0.0,22529.0,0.0,35268.0,house,98,D,FLOTT DARREN,DIME-9B7DF8DED041A00C015B
2010,cand4742,3822457823.0,"flott, darren",flott,100,AL,state:lower,AL-98,-0.804,44,55083.0,0.0,12550.0,0.0,16500.0,0.0,26033.0,house,98,D,FLOTT DARREN,DIME-B823895A25905EAA535D
1998,cand34829,3820452800.0,"ford, johnny",ford,100,AL,state:lower,AL-82,-0.454,67,69763.0,0.0,5450.0,5463.0,43700.0,7500.0,1650.0,house,82,D,FORD JOHNNY,DIME-49701DB4407B357EABD1
2002,cand34829,3820452800.0,"ford, johnny",ford,100,AL,state:lower,AL-82,-0.454,63,69101.0,0.0,6350.0,1161.0,59989.0,500.0,1100.0,house,82,D,FORD JOHNNY,DIME-1245F14766A4AC7CD944
2010,cand34829,3820452800.0,"ford, johnny",ford,100,AL,state:upper,AL-28,-0.454,63,101561.0,0.0,16135.0,1876.0,73550.0,0.0,10000.0,senate,28,D,FORD JOHNNY,DIME-B77210AFBA8EDE1C45A7
1998,cand4744,3820447576.0,"frazier, ed",frazier,200,AL,state:upper,AL-5,0.947,9,46400.0,0.0,650.0,0.0,1750.0,0.0,44000.0,senate,5,R,FRAZIER ED,DIME-65B8B2F4B5A60D59F6F3
2002,cand4744,3820447576.0,"frazier, ed",frazier,200,AL,state:lower,AL-14,0.947,5,29350.0,0.0,2500.0,0.0,0.0,850.0,26000.0,house,14,R,FRAZIER ED,DIME-78071F21A7940DECA2EF
2006,cand4744,3820447576.0,"frazier, ed",frazier,200,AL,state:upper,AL-5,0.947,1,63000.0,0.0,0.0,0.0,0.0,0.0,63000.0,senate,5,R,FRAZIER ED,DIME-FF84E9D885A732576602
2012,cand133022,30905545139.0,"latta, chris",latta,200,AL,state:lower,AL-34,1.395,20,20407.0,0.0,1150.0,200.0,14907.0,0.0,4150.0,house,34,R,LATTA CHRIS,DIME-A04B15EA2ACA2AE1FA6A
2012,cand133196,27444908774.0,"standridge, david",standridge,200,AL,state:lower,AL-34,1.129,67,27448.0,0.0,4800.0,398.0,19250.0,0.0,3000.0,house,34,R,STANDRIDGE DAVID,DIME-DA4039C24A92F38009ED
2012,cand132673,4162379610.0,"butler, mack n",butler,200,AL,state:lower,AL-30,1.122,178,58066.0,0.0,17445.0,341.0,20850.0,0.0,8950.0,house,30,R,BUTLER MACK N,DIME-C8249EFF58E32392F361
2012,cand133021,,"mcglaughn, beth",mcglaughn,100,AL,state:lower,AL-30,-1.048,28,17701.0,0.0,1375.0,2175.0,7750.0,0.0,6401.0,house,30,D,MCGLAUGHN BETH,DIME-F239DCCF32F849CED39F
2010,cand4748,3396179632.0,"burdine, greg",burdine,100,AL,state:lower,AL-1,-0.334,88,129004.0,0.0,30175.0,5943.0,61700.0,25250.0,2420.0,house,1,D,BURDINE GREG,DIME-81D3836A463C4EDCD697
2012,cand4748,3396179632.0,"burdine, greg",burdine,100,AL,state:lower,AL-1,-0.334,4,4500.0,0.0,0.0,0.0,4500.0,0.0,0.0,house,1,D,BURDINE GREG,DIME-16514850FA758753A353
2010,cand4749,27003567414.0,"graham, hermon t",graham,100,AL,state:lower,AL-1,0.372,7,6195.0,0.0,4175.0,1070.0,950.0,0.0,0.0,house,1,D,GRAHAM HERMON T,DIME-88275A92FAE258A4A95A
2010,cand4750,5000003816413161.0,"haddock, candy",haddock,100,AL,state:lower,AL-1,1.818,4,18032.0,0.0,900.0,1228.0,0.0,0.0,15904.0,house,1,D,HADDOCK CANDY,DIME-4C74DFB163821C38FA49
2010,cand4751,3820443176.0,"goodwin, vaughn",goodwin,100,AL,state:lower,AL-4,-0.493,82,62438.0,0.0,6550.0,3188.0,9900.0,33200.0,9600.0,house,4,D,GOODWIN VAUGHN,DIME-AE87FFD3C80E1BF73CED
2010,cand4752,,"drake ii, thomas e tom",drake ii,100,AL,state:lower,AL-9,-1.213,2,3000.0,0.0,2000.0,0.0,0.0,0.0,1000.0,house,9,D,DRAKE THOMAS E TOM,DIME-252F38547F94EC1415AF
2010,cand4753,5000003820443074.0,"goodwin, kathy white",goodwin,100,AL,state:lower,AL-9,-0.431,30,86523.0,0.0,3315.0,0.0,57958.0,23250.0,1000.0,house,9,D,GOODWIN KATHY WHITE,DIME-1BB234866CCE29A76A62
2010,cand157447,29175914523.0,"fields jr, james c",fields,100,AL,state:lower,AL-12,-0.378,220,118980.0,0.0,15006.0,0.0,81724.0,17750.0,1000.0,house,12,D,FIELDS JAMES C,DIME-AB8D4B7D2022E4BA931E
2010,cand4755,3816415685.0,"masterson, jeff",masterson,100,AL,state:lower,AL-18,-2.161,7,48270.0,0.0,220.0,0.0,28050.0,0.0,20000.0,house,18,D,MASTERSON JEFF,DIME-3B3D4DBFA6EC8D7E756F
2010,cand4756,34363616115.0,"ledbetter, nathaniel",ledbetter,100,AL,state:lower,AL-24,-0.224,75,132075.0,0.0,25350.0,0.0,59725.0,22000.0,25000.0,house,24,D,LEDBETTER NATHANIEL,DIME-1EF9D5621BD4206DFF7D
2010,cand4757,2941985076.0,"white, randall",white,100,AL,state:lower,AL-26,-0.282,67,90386.0,0.0,9380.0,1975.0,20500.0,55000.0,3531.0,house,26,D,WHITE RANDALL,DIME-8ED511C20F2FDC0CBF4B
2010,cand4758,3089036440.0,"burns, wally",burns,100,AL,state:lower,AL-30,0.008,68,44460.0,0.0,9410.0,1500.0,28350.0,3200.0,2000.0,house,30,D,BURNS WALLY,DIME-33DC86D0B99863BCFA71
2010,cand4759,3929832742.0,"bearden, garry",bearden,100,AL,state:lower,AL-36,-0.123,13,36650.0,0.0,1150.0,0.0,5500.0,0.0,30000.0,house,36,D,BEARDEN GARRY,DIME-5238C72F9FF07B991412
2010,cand4760,,"walker, rodney",walker,100,AL,state:lower,AL-37,1.295,10,8575.0,0.0,3850.0,25.0,4700.0,0.0,0.0,house,37,D,WALKER RODNEY,DIME-30A55F72E783B5ADE307
2010,cand4761,2449745113.0,"long, huey p",long,100,AL,state:lower,AL-38,-0.543,22,17962.0,0.0,3673.0,209.0,11430.0,1000.0,1650.0,house,38,D,LONG HUEY P,DIME-AA765C13E3A94FD591D9
2010,cand4763,,"whaley, ricky",whaley,100,AL,state:lower,AL-40,-0.224,55,44312.0,0.0,4785.0,0.0,38516.0,351.0,0.0,house,40,D,WHALEY RICKY,DIME-98521961E63B44DCA927
2010,cand4764,5000002735898662.0,"sweet, virginia",sweet,100,AL,state:lower,AL-43,-0.618,336,64227.0,0.0,45830.0,0.0,7947.0,7000.0,2200.0,house,43,D,SWEET VIRGINIA,DIME-9B84AFDA0CA363A32A01
2010,cand4765,5000002789918504.0,"cannon, charlene",cannon,100,AL,state:lower,AL-45,-1.606,15,35010.0,0.0,2120.0,685.0,3000.0,0.0,29030.0,house,45,D,CANNON CHARLENE,DIME-82583565D18C722FE5D8
2010,cand4766,3820445575.0,"alexander, frederick fred",alexander,100,AL,state:lower,AL-52,-0.913,17,24935.0,0.0,6525.0,694.0,8600.0,0.0,9116.0,house,52,D,ALEXANDER FREDERICK FRED,DIME-2C8527168CF232718970
2010,cand157196,3818431754.0,"johnson, anthony alann",johnson,100,AL,state:lower,AL-53,-0.577,16,2185.0,0.0,2085.0,0.0,0.0,0.0,100.0,house,53,D,JOHNSON ANTHONY ALANN,DIME-AAC3E31AF5ABEE25AB61
2010,cand4768,5000003818426466.0,"bouyer, melanie",bouyer,100,AL,state:lower,AL-56,-0.406,28,8917.0,0.0,6244.0,0.0,1760.0,0.0,1091.0,house,56,D,BOUYER MELANIE,DIME-405A7E2AE2456FEE65ED
2010,cand4769,5000003158104424.0,"mitchell, claire b",mitchell,100,AL,state:lower,AL-56,-0.521,20,25873.0,0.0,4350.0,2365.0,14678.0,500.0,0.0,house,56,D,MITCHELL CLAIRE B,DIME-1695CB66D18C648A7858
2010,cand4770,2391707323.0,"vance, david",vance,100,AL,state:lower,AL-56,-0.364,9,3050.0,0.0,1850.0,0.0,1200.0,0.0,0.0,house,56,D,VANCE DAVID,DIME-17EDB1A421B0DAB06F05
2010,cand4771,5000035000955222.0,"marks, carole dobbs",marks,100,AL,state:lower,AL-57,-1.587,17,21653.0,0.0,5500.0,395.0,1300.0,0.0,14458.0,house,57,D,MARKS CAROLE DOBBS,DIME-D79705FAF8E596D614FF
2010,cand4772,3818441151.0,"davis, carl l",davis,100,AL,state:lower,AL-59,-1.333,12,12045.0,0.0,6700.0,1745.0,100.0,0.0,3500.0,house,59,D,DAVIS CARL L,DIME-02209118CDB9EE9014BB
2010,cand218172,5000002887964779.0,"givan, juandalynn lee lee",givan,100,AL,state:lower,AL-60,0.122,76,49798.0,0.0,10358.0,0.0,48742.0,0.0,-22352.0,house,60,D,GIVAN JUANDALYNN LEE LEE,DIME-68CA97272276F8EC7A25
2010,cand4774,5000002570803546.0,"lewis, sharon b",lewis,100,AL,state:lower,AL-60,-2.183,3,5241.0,0.0,250.0,2491.0,0.0,0.0,2500.0,house,60,D,LEWIS SHARON B,DIME-E068D48E9B01CA2A29EB
2010,cand4775,3816415985.0,"mayes, ralph benjamin",mayes,100,AL,state:lower,AL-60,-1.432,59,15822.0,0.0,7600.0,150.0,750.0,0.0,7322.0,house,60,D,MAYES RALPH BENJAMIN,DIME-704E3489171C56E205AB
2010,cand4776,5000002330663277.0,"hamill, susan pace",hamill,100,AL,state:lower,AL-63,-0.543,573,266229.0,0.0,195176.0,32653.0,29900.0,7000.0,1000.0,house,63,D,HAMILL SUSAN PACE,DIME-A54AFEEEBB178A0575D0
2010,cand4777,5000003818425307.0,"beech, elaine",beech,100,AL,state:lower,AL-65,-0.224,50,40816.0,0.0,1200.0,0.0,48893.0,2500.0,-11776.0,house,65,D,BEECH ELAINE,DIME-66EF2C47835761FDC85E
2012,cand4777,5000003818425307.0,"beech, elaine",beech,100,AL,state:lower,AL-65,-0.224,5,2900.0,0.0,0.0,0.0,2500.0,0.0,400.0,house,65,D,BEECH ELAINE,DIME-C21957E02DAFB456E0B7
2010,cand647975,111941372.0,"melton, darrio",melton,100,AL,state:lower,AL-67,-0.29,54,70733.0,0.0,18521.0,4974.0,32995.0,0.0,14243.0,house,67,D,MELTON DARRIO,DIME-F213B3568941BAB27C83
2012,cand647975,111941372.0,"melton, darrio",melton,100,AL,state:lower,AL-67,-0.29,4,2300.0,0.0,1000.0,0.0,1300.0,0.0,0.0,house,67,D,MELTON DARRIO,DIME-B568A019DA3A73C9B902
2012,cand157921,3820443687.0,"jackson, thomas",jackson,100,AL,state:lower,AL-68,-0.259,2,1000.0,0.0,0.0,0.0,500.0,0.0,500.0,house,68,D,JACKSON THOMAS,DIME-367EECB9B450CC8CF335
2010,cand4780,3816417456.0,"colston, david",colston,100,AL,state:lower,AL-69,-0.171,43,71323.0,0.0,4750.0,0.0,69319.0,0.0,-2746.0,house,69,D,COLSTON DAVID,DIME-E3C20485E0FDE0BD9F58
2012,cand4780,3816417456.0,"colston, david",colston,100,AL,state:lower,AL-69,-0.171,6,7000.0,0.0,0.0,0.0,7000.0,0.0,0.0,house,69,D,COLSTON DAVID,DIME-C3882DCC526FAC6A8B80
2010,cand4781,3818430367.0,"perryman, darryl d",perryman,100,AL,state:lower,AL-69,1.876,4,3491.0,0.0,420.0,165.0,300.0,0.0,2606.0,house,69,D,PERRYMAN DARRYL D,DIME-21411C525B1D6B8483B7
2010,cand4782,3822457817.0,"flowers, johnny lee",flowers,100,AL,state:lower,AL-72,-0.428,15,26350.0,0.0,1600.0,0.0,6750.0,0.0,13000.0,house,72,D,FLOWERS JOHNNY LEE,DIME-AA0FF419822D713DF22F
2010,cand157314,3818419154.0,"hubbard, joseph lister joe",hubbard,100,AL,state:lower,AL-73,-0.463,292,247289.0,0.0,51559.0,627.0,101253.0,49100.0,19751.0,house,73,D,HUBBARD JOSEPH LISTER JOE,DIME-7B14FAA2E2791EAD28CF
2012,cand157314,3818419154.0,"hubbard, joseph lister joe",hubbard,100,AL,state:lower,AL-73,-0.463,26,6950.0,0.0,250.0,250.0,21450.0,0.0,-15000.0,house,73,D,HUBBARD JOSEPH LISTER JOE,DIME-120107E8D2E4A6746B14
2010,cand4784,2309650129.0,"rollins, maurice",rollins,100,AL,state:lower,AL-76,0.392,18,25270.0,0.0,12145.0,0.0,12425.0,0.0,700.0,house,76,D,ROLLINS MAURICE,DIME-11464B63D55FFC39B974
2010,cand157566,2618841483.0,"johnson, terrence kareem",johnson,100,AL,state:lower,AL-82,-1.735,23,11900.0,0.0,1850.0,0.0,500.0,0.0,9550.0,house,82,D,JOHNSON TERRENCE KAREEM,DIME-9EE771C1D26146B6F6E8
2010,cand4786,3150111038.0,"forte, berry",forte,100,AL,state:lower,AL-84,-0.37,37,49691.0,0.0,4555.0,0.0,35636.0,8000.0,500.0,house,84,D,FORTE BERRY,DIME-CE312E7B76C01382ECBD
2012,cand4786,3150111038.0,"forte, berry",forte,100,AL,state:lower,AL-84,-0.37,2,2250.0,0.0,0.0,0.0,2250.0,0.0,0.0,house,84,D,FORTE BERRY,DIME-625C0001790C2F20DFCD
2010,cand4787,3822455433.0,"newton, joseph c joe",newton,100,AL,state:lower,AL-84,-0.644,58,31454.0,0.0,7958.0,3846.0,19150.0,0.0,500.0,house,84,D,NEWTON JOSEPH C JOE,DIME-96AF0C2A22BA159CBD6C
2010,cand4788,2564810396.0,"grimsley, dexter",grimsley,100,AL,state:lower,AL-85,-0.29,54,91695.0,0.0,8120.0,475.0,76100.0,0.0,7000.0,house,85,D,GRIMSLEY DEXTER,DIME-50E4B86890548B4E0080
2010,cand4789,3111084600.0,"carothers, merritt",carothers,100,AL,state:lower,AL-86,-0.256,74,151322.0,0.0,7170.0,0.0,111750.0,23000.0,7402.0,house,86,D,CAROTHERS MERRITT,DIME-116DD601A72C50AA4265
2010,cand135672,,"moore, vickie d",moore,100,AL,state:lower,AL-87,-0.284,5,16000.0,0.0,0.0,0.0,13000.0,3000.0,0.0,house,87,D,MOORE VICKIE D,DIME-F0C6329A3B10AF864C9F
2010,cand4790,4647051439.0,"darby, david s",darby,100,AL,state:lower,AL-92,-0.28,20,37580.0,0.0,10450.0,3125.0,13205.0,0.0,10800.0,house,92,D,DARBY DAVID S,DIME-E3FD3469205E5F7B1A4C
2010,cand157205,,"bracy jr, napoleon",bracy,100,AL,state:lower,AL-98,0.113,90,100075.0,0.0,26425.0,0.0,49350.0,10500.0,12000.0,house,98,D,BRACY NAPOLEON,DIME-DC6A6E672EA3B72CDA62
2012,cand157205,,"bracy jr, napoleon",bracy,100,AL,state:lower,AL-98,0.113,26,28050.0,0.0,4000.0,0.0,23050.0,0.0,1000.0,house,98,D,BRACY NAPOLEON,DIME-21839328F958E0357802
2010,cand4792,3822455789.0,"figures, rashawn",figures,328,AL,state:lower,AL-99,-0.619,6,6358.0,0.0,500.0,800.0,700.0,0.0,4358.0,house,99,,FIGURES RASHAWN,DIME-AFCF17663AD411070002
2010,cand4793,3816414072.0,"haseeb, henry",haseeb,100,AL,state:lower,AL-99,-1.569,2,5840.0,0.0,1000.0,840.0,0.0,0.0,4000.0,house,99,D,HASEEB HENRY,DIME-9414244AB2DC982AE140
2010,cand4794,2453756914.0,"clayton, ryan",clayton,100,AL,state:upper,AL-1,-1.367,16,8797.0,0.0,4488.0,0.0,1250.0,0.0,3060.0,senate,1,D,CLAYTON RYAN,DIME-4033462F79B34CB6200C
2010,cand4795,3096044865.0,"wadsworth, brett",wadsworth,100,AL,state:upper,AL-5,-1.02,24,78476.0,0.0,5410.0,440.0,33651.0,400.0,30475.0,senate,5,D,WADSWORTH BRETT,DIME-EF469F236CBC677D4B9C
2010,cand4796,3816419852.0,"brothers, kenneth",brothers,100,AL,state:upper,AL-9,-2.183,1,1100.0,0.0,0.0,0.0,0.0,0.0,1100.0,senate,9,D,BROTHERS KENNETH,DIME-9FC949F26EEEC9E11F35
2010,cand4797,3818438266.0,"mitchell, tim",mitchell,100,AL,state:upper,AL-9,-0.105,58,104527.0,0.0,10150.0,1720.0,91608.0,500.0,150.0,senate,9,D,MITCHELL TIM,DIME-D372F345028F5750B6A7
2010,cand4798,3822456106.0,"fielding, jerry l",fielding,100,AL,state:upper,AL-11,-0.229,168,621876.0,0.0,36720.0,368.0,296634.0,3000.0,0.0,senate,11,D,FIELDING JERRY L,DIME-78502A86AF6BE1401345
2012,cand4798,3822456106.0,"fielding, jerry l",fielding,200,AL,state:upper,AL-11,-0.229,1,1500.0,0.0,0.0,0.0,500.0,0.0,0.0,senate,11,R,FIELDING JERRY L,DIME-AA96D2F2B27C75178098
2010,cand4799,,"wyatt jr, wallace",wyatt,100,AL,state:upper,AL-12,-0.274,55,116645.0,0.0,15594.0,755.0,76696.0,22500.0,1100.0,senate,12,D,WYATT WALLACE,DIME-83AE0EF36ECBAAC72B33
2010,cand4800,3822472871.0,"emrick, russell",emrick,100,AL,state:upper,AL-13,-0.276,10,11653.0,0.0,3660.0,792.0,2000.0,0.0,5201.0,senate,13,D,EMRICK RUSSELL,DIME-960D4AE62BDE7808382E
2010,cand4801,3822456245.0,"varner, greg",varner,100,AL,state:upper,AL-13,-0.244,140,1138885.0,0.0,29910.0,1904.0,661560.0,2150.0,6753.0,senate,13,D,VARNER GREG,DIME-51B0726ED7787B8E9D5E
2010,cand135673,,"hudson, t e tommy",hudson,100,AL,state:upper,AL-17,-0.538,8,27300.0,0.0,0.0,0.0,19800.0,7500.0,0.0,senate,17,D,HUDSON T E TOMMY,DIME-9D96930AB4FB09081776
2010,cand4802,2476761999.0,"reed, nathan j",reed,100,AL,state:upper,AL-19,-0.557,7,4650.0,0.0,0.0,1750.0,2900.0,0.0,0.0,senate,19,D,REED NATHAN J,DIME-4515CFC8DE318941C9AF
