canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-2010-house-5-D-HENRY-A-WHITE,ALPERSON-HENRY-A-WHITE,Henry A White,2010,house,5,D,19.43618512294784,high,19.43618512294784,True,True,19,79,1,identity_resolved_no_new_directional_evidence,"""Henry A White"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Henry A White"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Henry A White"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Henry+A+White%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,34.13618512294784,103
AL-1998-house-80-D-VANCE,ALPERSON-VANCE,Lesley Vance,1998,house,80,D,19.421053991167664,high,19.421053991167664,True,True,19,79,1,identity_resolved_no_new_evidence,"""Lesley Vance"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Lesley Vance"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Lesley Vance"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Lesley+Vance%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,34.12105399116767,104
AL-2002-house-41-R-HILL-MIKE,ALPERSON-HILL-MIKE,Hill Mike,2002,house,41,R,19.413276618823183,high,19.413276618823183,True,True,19,79,1,searched_no_new_evidence,"""Hill Mike"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Hill Mike"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Hill Mike"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Hill+Mike%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,34.113276618823186,105
AL-1998-house-21-R-CLEMONS,ALPERSON-CLEMONS,Adam Clemons,1998,house,21,R,-24.14374949713296,low,24.14374949713296,True,True,4,58,1,identity_resolved_existing_votesmart_evidence,"""Adam Clemons"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Adam Clemons"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Adam Clemons"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Adam+Clemons%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,34.04374949713296,106
AL-2014-house-37-D-JOSH-BURNS,ALPERSON-JOSH-BURNS,Josh Burns,2014,house,37,D,19.08114352848145,high,19.08114352848145,True,True,20,79,1,directional_candidate_statement_found,"""Josh Burns"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Josh Burns"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Josh Burns"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Josh+Burns%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,34.03114352848145,106
AL-2002-senate-22-D-LINDSEY-PAT,ALPERSON-LINDSEY-PAT,Wallace Henry Pat Lindsey III,2002,senate,22,D,18.67750880567562,high,18.67750880567562,True,True,21,81,1,identity_resolved_no_new_evidence,"""Wallace Henry Pat Lindsey III"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Wallace Henry Pat Lindsey III"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Wallace Henry Pat Lindsey III"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Wallace+Henry+Pat+Lindsey+III%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.97750880567562,107
AL-2002-senate-22-R-DAY-SHELDON-A,ALPERSON-DAY-SHELDON-A,Sheldon A Day,2002,senate,22,R,-18.67750880567562,low,18.67750880567562,True,True,21,81,1,identity_resolved_no_directional_evidence,"""Sheldon A Day"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Sheldon A Day"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Sheldon A Day"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Sheldon+A+Day%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.97750880567562,107
AL-2006-house-101-D-AMY-BECKERLE-SMITH,ALPERSON-AMY-BECKERLE-SMITH,AMY BECKERLE SMITH,2006,house,101,D,-23.06832115743644,low,23.06832115743644,True,True,7,63,1,searched_no_evidence,"""AMY BECKERLE SMITH"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""AMY BECKERLE SMITH"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""AMY BECKERLE SMITH"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22AMY+BECKERLE+SMITH%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.96832115743644,108
AL-1998-house-27-D-MURPHREE,ALPERSON-MURPHREE,Jim Murphree,1998,house,27,D,23.98703889606387,high,23.98703889606387,True,True,4,58,1,identity_resolved_existing_votesmart_questionnaire_evidence,"""Jim Murphree"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jim Murphree"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jim Murphree"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Jim+Murphree%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.88703889606386,108
AL-2018-house-47-R-DAVID-WHEELER,ALPERSON-DAVID-WHEELER,David Wheeler,2018,house,47,R,19.054442900774223,high,19.054442900774223,True,True,20,76,1,evidence_found,"""David Wheeler"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""David Wheeler"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""David Wheeler"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22David+Wheeler%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.85444290077422,109
AL-2006-house-66-D-F-P-SKIPPY-WHITE,ALPERSON-F-P-SKIPPY-WHITE,Frank Skippy White,2006,house,66,D,21.28771513393117,high,21.28771513393117,True,True,12,71,1,evidence_found,"""Frank Skippy White"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Frank Skippy White"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Frank Skippy White"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Frank+Skippy+White%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.83771513393117,110
AL-1994-senate-2-D-BUTLER,ALPERSON-BUTLER,Thomas Wayne Butler,1994,senate,2,D,18.49980256445584,high,18.49980256445584,True,True,21,81,1,identity_resolved_no_issue_evidence,"""Thomas Wayne Butler"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Thomas Wayne Butler"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Thomas Wayne Butler"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Thomas+Wayne+Butler%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.79980256445584,111
AL-1994-house-60-R-WRIGHT,ALPERSON-WRIGHT,Wright,1994,house,60,R,-26.443740226032485,low,26.443740226032485,True,False,21,81,1,identity_unresolved,"""Wright"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Wright"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Wright"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Wright%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.743740226032486,109
AL-2014-house-80-D-TILLMAN-PUGH,ALPERSON-TILLMAN-PUGH,Tillman Pugh,2014,house,80,D,-18.323826713434908,low,18.323826713434908,True,True,21,81,1,searched_no_evidence,"""Tillman Pugh"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Tillman Pugh"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Tillman Pugh"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Tillman+Pugh%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.62382671343491,110
AL-1994-house-49-R-THOMAS,ALPERSON-THOMAS,Dave Thomas,1994,house,49,R,-18.080286358703244,low,18.080286358703244,True,True,21,81,1,searched_no_evidence,"""Dave Thomas"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Dave Thomas"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Dave Thomas"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Dave+Thomas%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.380286358703245,111
AL-2006-house-73-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,DAVID GRIMES,2006,house,73,R,-18.63081286253566,low,18.63081286253566,True,True,19,79,1,searched_no_new_evidence,"""DAVID GRIMES"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DAVID GRIMES"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DAVID GRIMES"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22DAVID+GRIMES%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.33081286253566,112
AL-2014-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,Bob Fincher,2014,house,37,R,-19.08114352848145,low,19.08114352848145,True,True,18,74,1,detailed_directional_evidence_found,"""Bob Fincher"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Bob Fincher"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Bob Fincher"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Bob+Fincher%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.28114352848145,113
AL-2010-senate-28-R-KIM-WEST,ALPERSON-KIM-WEST,KIM WEST,2010,senate,28,R,-22.85651001370466,low,22.85651001370466,True,True,6,58,1,searched_no_new_evidence,"""KIM WEST"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""KIM WEST"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""KIM WEST"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22KIM+WEST%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,33.25651001370466,114
AL-2014-house-23-D-JOHN-ROBINSON,ALPERSON-JOHN-ROBINSON,John Robinson,2014,house,23,D,22.848836039699748,high,22.848836039699748,True,True,6,53,1,structured_evidence_already_available_no_new_manual_finding,"""John Robinson"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""John Robinson"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""John Robinson"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22John+Robinson%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.998836039699746,112
AL-1998-house-55-D-MAJOR,ALPERSON-MAJOR,Major,1998,house,55,D,25.668407644501123,high,25.668407644501123,True,False,21,81,1,searched_no_evidence,"""Major"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Major"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Major"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Major%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.96840764450112,113
AL-2006-house-44-R-ARTHUR-PAYNE,ALPERSON-ARTHUR-PAYNE,ARTHUR PAYNE,2006,house,44,R,-18.23519983049093,low,18.23519983049093,True,True,19,78,1,evidence_found,"""ARTHUR PAYNE"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""ARTHUR PAYNE"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""ARTHUR PAYNE"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22ARTHUR+PAYNE%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.88519983049093,115
AL-2022-house-33-D-GSL033DCRU,ALPERSON-GSL033DCRU,Fred Crum Sr,2022,house,33,D,-17.880939566022356,low,17.880939566022356,True,True,20,80,1,searched_no_evidence,"""Fred Crum Sr"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Fred Crum Sr"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Fred Crum Sr"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Fred+Crum+Sr%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.880939566022356,116
AL-1994-senate-28-D-CLAY,ALPERSON-CLAY,George Clay,1994,senate,28,D,17.530399413887892,high,17.530399413887892,True,True,21,81,1,identity_resolved_no_same_cycle_directional_evidence,"""George Clay"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""George Clay"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""George Clay"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22George+Clay%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.83039941388789,114
AL-2006-house-85-R-RALEY,ALPERSON-RALEY,Harold Raley,2006,house,85,R,-21.863622607507,low,21.863622607507,True,True,7,64,1,searched_no_new_evidence,"""Harold Raley"" Alabama candidate 2006 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Harold Raley"" Alabama candidate 2006 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Harold Raley"" Alabama House Senate campaign 2006",https://www.google.com/search?q=%22Harold+Raley%22+Alabama+candidate+2006+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.813622607507,117
AL-2010-house-73-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,DAVID GRIMES,2010,house,73,R,18.12321216807803,high,18.12321216807803,True,True,19,77,1,evidence_found,"""DAVID GRIMES"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""DAVID GRIMES"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""DAVID GRIMES"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22DAVID+GRIMES%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.72321216807803,115
AL-2014-house-29-D-MICHAEL-J-GLADDEN,ALPERSON-MICHAEL-J-GLADDEN,Michael J Gladden,2014,house,29,D,17.391112664223634,high,17.391112664223634,True,True,21,81,1,searched_no_evidence,"""Michael J Gladden"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Michael J Gladden"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Michael J Gladden"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Michael+J+Gladden%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.69111266422363,116
AL-2018-house-3-R-ANDREW-SORRELL,ALPERSON-ANDREW-SORRELL,Andrew Sorrell,2018,house,3,R,-18.31492028341587,low,18.31492028341587,True,True,18,77,1,evidence_found,"""Andrew Sorrell"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Andrew Sorrell"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Andrew Sorrell"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Andrew+Sorrell%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.66492028341587,118
AL-2010-senate-5-R-GREG-REED,ALPERSON-GREG-REED,GREG REED,2010,senate,5,R,17.628476174563946,high,17.628476174563946,True,True,20,80,1,evidence_found,"""GREG REED"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""GREG REED"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""GREG REED"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22GREG+REED%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.62847617456394,117
AL-2018-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,Dexter Grimsley,2018,house,85,D,21.51428569391288,high,21.51428569391288,True,True,8,62,1,searched_no_new_evidence,"""Dexter Grimsley"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Dexter Grimsley"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Dexter Grimsley"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Dexter+Grimsley%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.614285693912876,118
AL-2022-house-33-R-GSL033RROB,ALPERSON-GSL033RROB,Ben Robbins,2022,house,33,R,17.880939566022356,high,17.880939566022356,True,True,19,79,1,identity_resolved_existing_legislative_evidence,"""Ben Robbins"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Ben Robbins"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Ben Robbins"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Ben+Robbins%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,32.58093956602236,119
