result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
802,MADISON,FIRST BAPTIST MERIDANVILLE,FIRST BAPTIST MERIDANVILLE,FIRST BAPTIST MERIDANVILLE,2014-General-Madison.xlsx,contest_rows,False,0108976,76,Meridianville 1st Bapt Church,MERIDIANVILLE FIRST BAPTIST CHURCH,review,82.33,18.05,1,CHURCH OF CHRIST MERIDIANVILLE,64.29,FIRST MISSIONARY BAPTIST CHURCH,63.33,False,True,low_or_ambiguous_score,,,True,19;21,1,2.0,1.0,0.8533190578158458,1.0,19;21,1,0.6046630786888473,0.999999909173734,True,True,compatible,False,False,False,0108976,Meridianville 1st Bapt Church,82.33,18.05,district_constrained_review,6
803,MADISON,FIRST CHURH OF GOD MADISON,FIRST CHURH OF GOD MADISON,FIRST CHURH OF GOD MADISON,2014-General-Madison.xlsx,contest_rows,False,0108971,71,Madison City Hall,MADISON CITY HALL,review,85.5,17.1,1,MADISON CHURCH OF CHRIST,68.4,FIRST MISSIONARY BAPTIST CHURCH,56.67,False,True,low_or_ambiguous_score,,,True,25,2,1.0,1.0,1.0,1.0,10;25,2,0.7075652846423374,0.9999999999999997,True,True,compatible,False,False,False,0108971,Madison City Hall,85.5,33.34,district_constrained_review,10
805,MADISON,GRACE UNITED METHODIST,GRACE UNITED METHODIST,GRACE UNITED METHODIST,2014-General-Madison.xlsx,contest_rows,False,0108965,65,Toney United Methodist Church,TONEY UNITED METHODIST CHURCH,review,80.0,6.09,1,GRACE UNITED METH CHURCH,73.91,TRINITY UNITED METH CHURCH,63.33,False,True,low_or_ambiguous_score,,,True,6;19,1;2,2.0,2.0,0.6154661016949152,0.9947019867549669,6,1;2,0.9999996924108185,0.8349494039383718,True,True,compatible,False,False,False,0108965,Toney United Methodist Church,80.0,6.09,district_constrained_review,23
807,MADISON,HAMPTON COVE CHURCH,HAMPTON COVE CHURCH,HAMPTON COVE CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108919,19,Weatherly Heights Bapt Church,WEATHERLY HEIGHTS BAPTIST CHURCH,review,85.5,0.0,3,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,20;22,7;8,2.0,2.0,0.7088607594936709,0.9131767109295199,20,8,0.9999999999999996,0.999999979149087,True,True,compatible,False,False,False,0108919,Weatherly Heights Bapt Church,85.5,0.0,district_constrained_review,22
811,MADISON,INTERGRAPH CORP_,INTERGRAPH CORP,INTERGRAPH CORP,2014-General-Madison.xlsx,contest_rows,False,0108922,22,Whitesburg Baptist Church,WHITESBURG BAPTIST CHURCH,review,50.0,1.35,2,WHITESBURG BOAT HARBOR,48.65,TERRY HEIGHTS SCHOOL,45.71,False,True,low_or_ambiguous_score,,,True,10,3,1.0,1.0,1.0,1.0,20,7,0.9999999999999996,0.9999999969073834,False,False,conflict,False,False,False,0108959,Whitesburg Boat Harbor,48.65,8.65,district_constrained_review,5
822,MADISON,MADISON MISSION 7 DAY ADV,MADISON MISSION 7 DAY ADV,MADISON MISSION 7 DAY ADV,2014-General-Madison.xlsx,contest_rows,False,0108963,63,Mad Mission 7th Day Advent Church,MAD MISSION 7TH DAY ADVENT CHURCH,review,72.41,15.27,1,MADISON CITY HALL,57.14,MADISON COUNTY NATURE TRAIL,53.85,False,True,low_or_ambiguous_score,,,True,10,2;3,1.0,2.0,1.0,0.6002304147465438,10,2;3,0.9999999999999999,0.5075663839321538,True,True,compatible,False,False,False,0108963,Mad Mission 7th Day Advent Church,72.41,15.27,district_constrained_review,12
825,MADISON,MERIDANVILLE CHURCH OF CHRIST,MERIDANVILLE CHURCH OF CHRIST,MERIDANVILLE CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108983,83,Church Of Christ Meridianville,CHURCH OF CHRIST MERIDIANVILLE,review,93.39,6.12,1,MAYSVILLE CHURCH OF CHRIST,87.27,ASBURY METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,6;19;21,1;7,3.0,2.0,0.9001501501501501,0.8971132494448557,6;19;21,1;7,0.8504151497273753,0.8616131934231986,True,True,compatible,False,False,False,0108983,Church Of Christ Meridianville,93.39,7.89,district_constrained_review,35
830,MADISON,MT_ ZION BAPTIST CHURCH,MOUNT ZION BAPTIST CHURCH,MOUNT ZION BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,010898,8,Mountainview Baptist Church,MOUNTAINVIEW BAPTIST CHURCH,review,84.62,3.76,1,MADISON BAPTIST CHURCH,80.85,HAVEN BAPTIST CHURCH,78.24,False,True,low_or_ambiguous_score,,,True,6;25,2,2.0,1.0,0.8082346305696559,1.0,21,7,0.9999999999999998,0.9999999999999998,False,False,conflict,False,False,False,0108989,Madison Bapt Church,80.85,2.62,district_constrained_review,18
833,MADISON,NEW SHILOH CHURCH,NEW SHILOH CHURCH,NEW SHILOH CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108937,37,New Shiloh Church Ministries,NEW SHILOH CHURCH MINISTRIES,review,90.0,4.5,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,TRINITY UNITED METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,53,7,1.0,1.0,1.0,1.0,53,7,0.9999999999999996,0.9999998721731557,True,True,compatible,False,False,False,0108937,New Shiloh Church Ministries,90.0,26.67,district_constrained_medium,14
834,MADISON,NORTHEAST HUNTSVILLE,NORTHEAST HUNTSVILLE,NORTHEAST HUNTSVILLE,2014-General-Madison.xlsx,contest_rows,False,0108947,47,West Huntsville Elementary School,WEST HUNTSVILLE ELEMENTARY SCHOOL,review,85.5,22.17,1,HUNTSVILLE MIDDLE SCHOOL,63.33,SENIOR CENTER,47.37,False,True,low_or_ambiguous_score,,,True,21;22,7,2.0,1.0,0.6797853309481217,1.0,53,7,1.0,0.9999999479600539,False,True,conflict,False,False,False,010896,Huntsville Middle School,63.33,15.96,district_constrained_review,25
835,MADISON,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108927,27,Oakwood College,OAKWOOD COLLEGE,review,85.5,22.17,1,UNIVERSITY PLACE SCHOOL,63.33,HILLWOOD BAPTIST CHURCH,62.5,False,True,low_or_ambiguous_score,,,True,19;53,1;2;7,2.0,3.0,0.7109081139172488,0.5627906976744186,53,2,1.0000000000000007,0.9999999779189244,True,True,compatible,False,False,False,0108927,Oakwood College,85.5,22.17,district_constrained_review,37
836,MADISON,OPTIMIST PARK REC_,OPTIMIST PARK RECREATION,OPTIMIST PARK RECREATION,2014-General-Madison.xlsx,contest_rows,False,0108955,55,New Market Fire Station,NEW MARKET FIRE STATION,review,51.06,1.5,2,MADISON BAPTIST CHURCH,49.57,MONTE SANO FIRE STATION 4,48.98,False,True,low_or_ambiguous_score,,,True,21,7,1.0,1.0,1.0,1.0,22,8,0.9999999999999992,0.999999998938323,False,False,conflict,False,False,False,0108910,Monte Sano Fire Station #4,48.98,4.27,district_constrained_review,21
841,MADISON,PLEVNA NEW MARKET FIRE #2,PLEVNA NEW MARKET FIRE 2,PLEVNA NEW MARKET FIRE,2014-General-Madison.xlsx,contest_rows,False,0108973,73,Plevna /New Market Fire Dept #2,PLEVNA NEW MARKET FIRE DEPARTMENT 2,review,90.0,4.5,1,KEEL MOUNT VOLUNTEER FIRE DEPARTMENT,85.5,NEW HOPE VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,22,8,1.0,1.0,1.0,1.0,22,8,1.0000000000000033,0.9999999138404697,True,True,compatible,False,False,False,0108973,Plevna /New Market Fire Dept #2,90.0,4.5,district_constrained_review,11
843,MADISON,RESTORATION CHURCH,RESTORATION CHURCH,RESTORATION CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108919,19,Weatherly Heights Bapt Church,WEATHERLY HEIGHTS BAPTIST CHURCH,review,85.5,0.0,3,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,25,2,1.0,1.0,1.0,1.0,20,8,0.9999999999999996,0.999999979149087,False,False,conflict,False,False,False,0108958,Little Indian Creek PB Church,85.5,0.0,district_constrained_review,10
844,MADISON,RIVERTREE CHURCH,RIVERTREE CHURCH,RIVERTREE CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108922,22,Whitesburg Baptist Church,WHITESBURG BAPTIST CHURCH,review,85.5,0.0,3,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,TRINITY UNITED METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,20;22,7;8,2.0,2.0,0.77248322147651,0.8658109684947491,20,7,0.9999999999999996,0.9999999969073834,True,True,compatible,False,False,False,0108922,Whitesburg Baptist Church,85.5,0.0,district_constrained_review,22
852,MADISON,TRINITY UNITED METHODIST,TRINITY UNITED METHODIST,TRINITY UNITED METHODIST,2014-General-Madison.xlsx,contest_rows,False,0108917,17,Trinity United Meth Church,TRINITY UNITED METH CHURCH,review,76.0,0.0,2,TONEY UNITED METHODIST CHURCH,76.0,TRIANA CITY HALL,60.0,False,True,low_or_ambiguous_score,,,True,10;20;21;53,7,4.0,1.0,0.4041759880686055,1.0,20,7,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,0108917,Trinity United Meth Church,76.0,21.83,district_constrained_review,40
853,MADISON,TRINTY PRESBYTERIAN,TRINTY PRESBYTERIAN,TRINTY PRESBYTERIAN,2014-General-Madison.xlsx,contest_rows,False,0108914,14,Southwood Presbyterian Church,SOUTHWOOD PRESBYTERIAN CHURCH,review,85.5,11.95,1,COVENANT PRESBYTERIAN CHURCH,73.55,HURRICANE CREEK COMMUNITY CENTER,49.66,False,True,low_or_ambiguous_score,,,True,6;53,2,2.0,1.0,0.8096885813148789,1.0,20,7,0.9999997237509648,0.9999999999999997,False,False,conflict,False,False,False,0108992,Monrovia Comm Center,45.45,4.95,district_constrained_review,18
854,MADISON,WEATHERLY HGTS BAPTIST,WEATHERLY HGTS BAPTIST,WEATHERLY HGTS BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108950,50,St.Luke Missionary Bapt Church,SAINT LUKE MISSIONARY BAPTIST CHURCH,review,85.5,0.0,2,MERIDIANVILLE FIRST BAPTIST CHURCH,85.5,WEATHERLY HEIGHTS BAPTIST CHURCH,82.82,False,True,low_or_ambiguous_score,,,True,20,8,1.0,1.0,1.0,1.0,19;53,2,0.7998947061425098,0.9999999999999989,False,False,conflict,False,False,False,0108919,Weatherly Heights Bapt Church,82.82,32.15,district_constrained_review,5
855,MADISON,WEST HUNTSVILLE BAPTIST,WEST HUNTSVILLE BAPTIST,WEST HUNTSVILLE BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108950,50,St.Luke Missionary Bapt Church,SAINT LUKE MISSIONARY BAPTIST CHURCH,review,85.5,10.5,1,WEST HUNTSVILLE ELEMENTARY SCHOOL,75.0,PINEVIEW BAPTIST CHURCH,61.96,False,True,low_or_ambiguous_score,,,True,6;10;53,2;7,3.0,2.0,0.8910891089108911,0.7554585152838428,19;53,2,0.7998947061425098,0.9999999999999989,True,True,compatible,False,False,False,0108950,St.Luke Missionary Bapt Church,85.5,10.5,district_constrained_review,38
857,MADISON,WHITESBURG CENTER,WHITESBURG CENTER,WHITESBURG CENTER,2014-General-Madison.xlsx,contest_rows,False,0108916,16,Westside Neighborhood Center,WESTSIDE NEIGHBORHOOD CENTER,review,85.5,0.0,3,HURRICANE CREEK COMMUNITY CENTER,85.5,CHARLES STONE AGRICULTURAL CENTER,85.5,False,True,low_or_ambiguous_score,,,True,20,7,1.0,1.0,1.0,1.0,53,7,0.9999999999999994,0.9999999999999994,False,True,conflict,False,False,False,0108922,Whitesburg Baptist Church,70.37,0.0,district_constrained_review,7
863,MARENGO,DEMOPOLIS NAT'L GUARD,DEMOPOLIS NAT L GUARD,DEMOPOLIS NAT L GUARD,2014-General-Marengo.xlsx,contest_rows,False,010910202,0202,Demopolis High School,DEMOPOLIS HIGH SCHOOL,review,58.81,4.52,1,NATIONAL GUARD ARMORY,54.29,MAGNOLIA,45.0,False,True,low_or_ambiguous_score,,,True,68;71;72,24,3.0,1.0,0.8494423791821561,1.0,68;71;72,24,0.8437738446714235,1.0000000000000002,True,True,compatible,False,False,False,010910202,Demopolis High School,58.81,4.52,district_constrained_review,9
864,MARENGO,DEMOPOLIS WESTSIDE SCHOOL,DEMOPOLIS WESTSIDE SCHOOL,DEMOPOLIS WESTSIDE SCHOOL,2014-General-Marengo.xlsx,contest_rows,False,010910201,0201,Westside School,WESTSIDE SCHOOL,review,90.0,7.84,1,DEMOPOLIS HIGH SCHOOL,82.16,HOBOKEN,49.09,False,True,low_or_ambiguous_score,,,True,71;72,24,2.0,1.0,0.9953216374269006,1.0,71,24,0.999999836585533,0.9999999999999993,True,True,compatible,False,False,False,010910201,Westside School,90.0,7.84,district_constrained_review,7
865,MARENGO,DIXONS MILLS VOL_ FIRE,DIXONS MILLS VOLUNTEER FIRE,DIXONS MILLS VOLUNTEER FIRE,2014-General-Marengo.xlsx,contest_rows,False,010910408,0408,Dixon's Mill,DIXON S MILL,review,86.09,37.0,1,DAYTON,49.09,SURGINER,48.86,False,True,low_or_ambiguous_score,,,True,65;68,24,2.0,1.0,0.9260780287474333,1.0,65;68,24,0.5792560666728872,0.9999999933462692,True,True,compatible,False,False,False,010910408,Dixon's Mill,86.09,43.34,district_constrained_review,13
867,MARENGO,FLATWOODS COMM_ CENTER,FLATWOODS COMMUNITY CENTER,FLATWOODS COMMUNITY CENTER,2014-General-Marengo.xlsx,contest_rows,False,010910101,0101,Civic Center,CIVIC CENTER,review,85.5,27.17,1,FLATWOODS VOTING BOOTH,58.33,MYRTLEWOOD,53.44,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,72,24,1.0000000000000004,1.0000000000000004,False,False,conflict,False,False,False,010910403,Flatwoods Voting Booth,58.33,13.33,district_constrained_review,10
869,MARENGO,LINDEN ARMORY,LINDEN ARMORY,LINDEN ARMORY,2014-General-Marengo.xlsx,contest_rows,False,010910102,0102,National Guard Armory,NATIONAL GUARD ARMORY,review,85.5,0.0,2,OLD LINDEN COURTHOUSE,85.5,SURGINER,45.0,False,True,low_or_ambiguous_score,,,True,65;68,23;24,2.0,2.0,0.6134615384615385,0.8788461538461538,72,24,1.0000000000000042,1.0000000000000042,False,True,conflict,False,False,False,010910502,Old Linden Courthouse,85.5,40.5,district_constrained_review,22
871,MARENGO,MAGNOLIA COMM_ CENTER,MAGNOLIA COMMUNITY CENTER,MAGNOLIA COMMUNITY CENTER,2014-General-Marengo.xlsx,contest_rows,False,010910405,0405,Magnolia,MAGNOLIA,review,90.0,4.5,1,CIVIC CENTER,85.5,NANAFALIA,53.44,False,True,low_or_ambiguous_score,,,True,68,23,1.0,1.0,1.0,1.0,68,23,0.9999999999999994,0.9999999999999994,True,True,compatible,False,False,False,010910405,Magnolia,90.0,40.91,district_constrained_medium,10
872,MARENGO,MYRTLEWOOD COMM_ CENTER,MYRTLEWOOD COMMUNITY CENTER,MYRTLEWOOD COMMUNITY CENTER,2014-General-Marengo.xlsx,contest_rows,False,010910511,0511,Myrtlewood,MYRTLEWOOD,review,90.0,4.5,1,CIVIC CENTER,85.5,SURGINER,45.0,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,65,24,0.9999999999999996,0.9999999999999996,True,True,compatible,False,False,False,010910511,Myrtlewood,90.0,45.0,district_constrained_medium,11
873,MARENGO,NANAFALIA COMM_ CENTER,NANAFALIA COMMUNITY CENTER,NANAFALIA COMMUNITY CENTER,2014-General-Marengo.xlsx,contest_rows,False,010910508,0508,Nanafalia,NANAFALIA,review,90.0,4.5,1,CIVIC CENTER,85.5,MAGNOLIA,57.0,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,65,24,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,010910508,Nanafalia,90.0,45.0,district_constrained_medium,11
874,MARENGO,NICHOLSVILLE BAPTIST CHURCH,NICHOLSVILLE BAPTIST CHURCH,NICHOLSVILLE BAPTIST CHURCH,2014-General-Marengo.xlsx,contest_rows,False,010910305,0305,Cornerstone Church,CORNERSTONE CHURCH,review,85.5,37.62,1,WESTSIDE SCHOOL,47.88,DIXON S MILL,46.96,False,True,low_or_ambiguous_score,,,True,65,24,1.0,1.0,1.0,1.0,65;68,23;24,0.6391892476110307,0.8507038595412443,True,True,compatible,False,False,False,010910305,Cornerstone Church,85.5,38.54,district_constrained_review,11
878,MARENGO,SURGINER COMM_ CENTER,SURGINER COMMUNITY CENTER,SURGINER COMMUNITY CENTER,2014-General-Marengo.xlsx,contest_rows,False,010910407,0407,Surginer,SURGINER,review,90.0,4.5,1,CIVIC CENTER,85.5,RANGELINE,57.0,False,True,low_or_ambiguous_score,,,True,65;68,23;24,2.0,2.0,0.5476190476190477,0.9246031746031746,68,23,0.9999999999999991,0.9999999988264677,True,True,compatible,False,False,False,010910407,Surginer,90.0,33.0,district_constrained_medium,22
885,MARION,BARNSVILLE TRAILER HWY 11,BARNSVILLE TRAILER HWY 11,BARNSVILLE TRAILER HWY 11,2014-General-Marion.xlsx,contest_rows,False,0109317,17,Barnsville Church,BARNSVILLE CHURCH,review,70.37,21.28,1,BACCUS,49.09,PIKEVILLE LIBERTY CHURCH,44.9,False,True,low_or_ambiguous_score,,,True,17,6,1.0,1.0,1.0,1.0,17,6,0.9999999999999993,0.999999998480442,True,True,compatible,False,False,False,0109317,Barnsville Church,70.37,25.47,district_constrained_review,12
889,MARION,CLARK BLDG OFF 129,CLARK BUILDING OFF 129,CLARK BUILDING OFF 129,2014-General-Marion.xlsx,contest_rows,False,010931S,1S,Hamilton Neighborhood Facilities Bldg,HAMILTON NEIGHBORHOOD FACILITIES BUILDING,review,85.5,0.0,2,KIMBROUGH CRAFT COMMUNITY BUILDING,85.5,CRAFT COMMUNITY BUILDING,53.7,False,True,low_or_ambiguous_score,,,True,17,4,1.0,1.0,1.0,1.0,17,6,0.9999999999999986,0.999999985375113,True,False,conflict,False,False,False,010939S,Kimbrough Craft Comm Building,85.5,31.8,district_constrained_review,10
890,MARION,ET SIMS JR_ BUILDING,ET SIMS JR BUILDING,ET SIMS JR BUILDING,2014-General-Marion.xlsx,contest_rows,False,010931N,1N,Neighborhood Facilities Bldg,NEIGHBORHOOD FACILITIES BUILDING,review,85.5,0.0,3,HAMILTON NEIGHBORHOOD FACILITIES BUILDING,85.5,KIMBROUGH CRAFT COMMUNITY BUILDING,85.5,False,True,low_or_ambiguous_score,,,True,17,4;6,1.0,2.0,1.0,0.6304635761589404,17,4;6,0.9999999999999977,0.8256925336345965,True,True,compatible,False,False,False,010931N,Neighborhood Facilities Bldg,85.5,0.0,district_constrained_review,21
897,MARION,PEARCES MILL PEA RIDGE FD,PEARCES MILL PEA RIDGE FIRE DEPARTMENT,PEARCES MILL PEA RIDGE FIRE DEPARTMENT,2014-General-Marion.xlsx,contest_rows,False,0109311,11,Pea Ridge Fire Station,PEA RIDGE FIRE STATION,review,85.5,0.0,2,BYRD FIRE DEPARTMENT,85.5,SHOTTSVILLE FIRE DEPARTMENT,67.86,False,True,low_or_ambiguous_score,,,True,17,4;6,1.0,2.0,1.0,0.5491803278688525,17,4,0.9999999999999998,0.999999997948061,True,True,compatible,False,False,False,0109311,Pea Ridge Fire Station,85.5,0.0,district_constrained_review,21
898,MARION,PIKEVILLE TRAILER,PIKEVILLE TRAILER,PIKEVILLE TRAILER,2014-General-Marion.xlsx,contest_rows,False,0109316,16,Pikeville Liberty Church,PIKEVILLE LIBERTY CHURCH,review,65.77,18.12,1,SHOTTSVILLE FIRE DEPARTMENT,47.65,PEA RIDGE FIRE STATION,46.15,False,True,low_or_ambiguous_score,,,True,17,6,1.0,1.0,1.0,1.0,17,6,0.9999999999999996,0.9999999960303289,True,True,compatible,False,False,False,0109316,Pikeville Liberty Church,65.77,18.12,district_constrained_review,12
900,MARION,RYE BYRD VOL_ FIRE DEPARTMENT,RYE BYRD VOLUNTEER FIRE DEPARTMENT,RYE BYRD VOLUNTEER FIRE DEPARTMENT,2014-General-Marion.xlsx,contest_rows,False,0109311,11,Pea Ridge Fire Station,PEA RIDGE FIRE STATION,review,85.5,0.0,2,BYRD FIRE DEPARTMENT,85.5,SHOTTSVILLE FIRE DEPARTMENT,67.86,False,True,low_or_ambiguous_score,,,True,17,6,1.0,1.0,1.0,1.0,17,4,0.9999999999999998,0.999999997948061,True,False,conflict,False,False,False,010932,Byrd FD,85.5,17.64,district_constrained_review,12
901,MARION,SHILOH COMMUNITY BUILDING,SHILOH COMMUNITY BUILDING,SHILOH COMMUNITY BUILDING,2014-General-Marion.xlsx,contest_rows,False,010931S,1S,Hamilton Neighborhood Facilities Bldg,HAMILTON NEIGHBORHOOD FACILITIES BUILDING,review,85.5,4.07,1,CRAFT COMMUNITY BUILDING,81.43,WIGINTON COMMUNITY BUILDING,80.77,False,True,low_or_ambiguous_score,,,True,17,6,1.0,1.0,1.0,1.0,17,6,0.9999999999999986,0.999999985375113,True,True,compatible,False,False,False,010931S,Hamilton Neighborhood Facilities Bldg,85.5,7.55,district_constrained_review,12
905,MARSHALL,1ST BAPTIST CHURCH,FIRST BAPTIST CHURCH,FIRST BAPTIST CHURCH,2014-General-Marshall.xlsx,contest_rows,False,010954-7-B,4-7-B,1st Baptist Church,FIRST BAPTIST CHURCH,review,100.0,0.0,2,FIRST BAPTIST CHURCH,100.0,LIBERTY HILL CHURCH,61.54,False,True,low_or_ambiguous_score,,,True,26,9,1.0,1.0,1.0,1.0,26,9,1.0,1.0,True,True,compatible,False,False,False,010954-7-B,1st Baptist Church,100.0,0.0,district_constrained_review,27
907,MARSHALL,ALBERTVILLE REC_ CENTER,ALBERTVILLE RECREATION CENTER,ALBERTVILLE RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,010954-5,4-5,Albertville Rec Center,ALBERTVILLE RECREATION CENTER,review,100.0,0.0,3,ALBERTVILLE RECREATION CENTER,100.0,ALBERTVILLE RECREATION CENTER,100.0,False,True,low_or_ambiguous_score,,,True,26;34,9,2.0,1.0,0.8283093053735255,1.0,26;34,9,0.6050462224246814,0.9999999999999992,True,True,compatible,False,False,False,010954-5,Albertville Rec Center,100.0,0.0,district_constrained_review,40
908,MARSHALL,ALDER SPRINGS COMMUNITY CENTER,ALDER SPRINGS COMMUNITY CENTER,ALDER SPRINGS COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109513,13,Rock Springs Church,ROCK SPRINGS CHURCH,review,85.5,3.34,1,ARAB COMMUNITY CENTER,82.16,ARAB COMMUNITY CENTER,82.16,False,True,low_or_ambiguous_score,,,True,26;27;34,9,3.0,1.0,0.7745098039215687,1.0,11;34,9,0.7756751037613894,1.0000000000000018,True,True,compatible,False,False,False,0109513,Rock Springs Church,85.5,3.34,district_constrained_review,62
909,MARSHALL,ARAB COMMUNITY CENTER,ARAB COMMUNITY CENTER,ARAB COMMUNITY CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109526-2,26-2,Arab Comm Center,ARAB COMMUNITY CENTER,review,100.0,0.0,2,ARAB COMMUNITY CENTER,100.0,MARTLINE COMMUNITY CENTER,82.61,False,True,low_or_ambiguous_score,,,True,27,9,1.0,1.0,1.0,1.0,27,9,1.0000000000000009,1.0000000000000009,True,True,compatible,False,False,False,0109526-2,Arab Comm Center,100.0,0.0,district_constrained_review,26
910,MARSHALL,ARAB RECREATION CENTER,ARAB RECREATION CENTER,ARAB RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109520-1,20-1,Boaz Rec Center,BOAZ RECREATION CENTER,review,86.36,0.0,3,BOAZ RECREATION CENTER,86.36,BOAZ RECREATION CENTER,86.36,False,True,low_or_ambiguous_score,,,True,11;27,9,2.0,1.0,0.9274047186932849,1.0,26,9,1.0000000000000009,0.9999999995848738,False,True,conflict,False,False,False,0109511,Hebron Rec Center,82.82,0.0,district_constrained_review,29
911,MARSHALL,ASBURY FIRE,ASBURY FIRE,ASBURY FIRE,2014-General-Marshall.xlsx,contest_rows,False,0109518-3,18-3,Asbury Fire Dept,ASBURY FIRE DEPARTMENT,review,90.0,4.5,1,RUTH FIRE DEPARTMENT,85.5,NIXON CHAPEL FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,26;27,9,2.0,1.0,0.5297029702970297,1.0,26,9,1.0000000000000027,1.0000000000000027,True,True,compatible,False,False,False,0109518-3,Asbury Fire Dept,90.0,4.5,district_constrained_review,50
912,MARSHALL,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,BOAZ RECREATION CENTER,2014-General-Marshall.xlsx,contest_rows,False,0109520-1,20-1,Boaz Rec Center,BOAZ RECREATION CENTER,review,100.0,0.0,3,BOAZ RECREATION CENTER,100.0,BOAZ RECREATION CENTER,100.0,False,True,low_or_ambiguous_score,,,True,26;34,9,2.0,1.0,0.9957550030321407,1.0,26,9,1.0000000000000009,0.9999999995848738,True,True,compatible,False,False,False,0109520-1,Boaz Rec Center,100.0,0.0,district_constrained_review,40
