result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count,vest16_vtd_geoid,vest16_vtd_name,vest16_match_method,vest16_match_score,vest16_score_margin,vest16_accepted_match,vest16_validated_match,vest16_accepted_conflict,vest16_district_validation,vest16_relationship_note,selected_geometry_source,selected_geoid,selected_name,selection_status,manual_override_reason,manual_override_evidence,relationship_class,distinct_result_names_for_geometry
354,COVINGTON,FLORALA OLD NATIONAL GUARD,FLORALA OLD NATIONAL GUARD,FLORALA OLD NATIONAL GUARD,2014-General-Covington.xlsx,contest_rows,False,010399,9,Florala -Boles Mill,FLORALA BOLES MILL,review,59.09,9.09,1,ANDALUSIA,50.0,LOANGO,49.09,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0000000000000009,0.999999998946212,True,True,compatible,False,False,False,010399,Florala -Boles Mill,59.09,9.09,district_constrained_review,23.0,01039000009,Florala NG,review,85.5,36.64,False,False,False,compatible,,,,,unresolved,,,unresolved,
355,COVINGTON,GANTT CITY HALL,GANTT CITY HALL,GANTT CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103915,15,Gantt City Hall,GANTT CITY HALL,exact_normalized,100.0,100.0,1,ANDALUSIA,50.0,LOANGO,49.09,True,False,,1.0,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.999999999999996,0.999999999999996,True,True,compatible,True,False,False,,,,,,,01039000015,Gantt City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000015,Gantt City Hall,district_validated,,,one_to_one,1.0
356,COVINGTON,HARMONY,HARMONY,HARMONY,2014-General-Covington.xlsx,contest_rows,False,010394,4,Harmony Masonic Lodge #743-Rodgers,HARMONY MASONIC LODGE 743 RODGERS,fuzzy_medium,90.0,38.57,1,CAROLINA CITY HALL,51.43,WING FIRE DEPARTMENT CATOE S STORE,51.43,True,False,,1.0,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0000000000000004,1.0000000000000004,True,True,compatible,True,False,False,,,,,,,01039000004,Harmony Masonic,fuzzy_medium,90.0,38.57,True,True,False,compatible,,vest16,01039000004,Harmony Masonic,district_validated,,,one_to_one,1.0
357,COVINGTON,HEATH CITY HALL,HEATH CITY HALL,HEATH CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103916,16,Straughn School -Heath Health,STRAUGHN SCHOOL HEATH HEALTH,review,85.5,5.5,1,GANTT CITY HALL,80.0,RIVER FALLS CITY HALL,71.25,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999996,0.99999999995469,True,True,compatible,False,False,False,0103916,Straughn School -Heath Health,85.5,5.5,district_constrained_review,23.0,010390016-2,Heath City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,010390016-2,Heath City Hall,district_validated,,,one_to_one,1.0
358,COVINGTON,HOPEWELL,HOPEWELL,HOPEWELL,2014-General-Covington.xlsx,contest_rows,False,010393,3,Opp,OPP,review,60.0,15.0,1,RIVER FALLS CITY HALL,45.0,CAROLINA CITY HALL,45.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0,1.0,True,True,compatible,False,False,False,010393,Opp,60.0,15.0,district_constrained_review,23.0,01039000002,Hopewell,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000002,Hopewell,district_validated,,,one_to_one,1.0
359,COVINGTON,LIBERTYVILLE CITY HALL,LIBERTYVILLE CITY HALL,LIBERTYVILLE CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103922,22,Libertyville,LIBERTYVILLE,fuzzy_medium,90.0,18.75,1,GANTT CITY HALL,71.25,RIVER FALLS CITY HALL,69.77,True,False,,1.0,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.999999999999998,0.999999999999998,True,True,compatible,True,False,False,,,,,,,01039000022,Libertyville,fuzzy_medium,90.0,18.75,True,True,False,compatible,,vest16,01039000022,Libertyville,district_validated,,,one_to_one,1.0
360,COVINGTON,LOANGO FIRE DEPT_,LOANGO FIRE DEPARTMENT,LOANGO FIRE DEPARTMENT,2014-General-Covington.xlsx,contest_rows,False,010396,6,Loango,LOANGO,review,90.0,4.5,1,WING FIRE DEPARTMENT CATOE S STORE,85.5,OPP,42.75,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999994,0.999999994387371,True,True,compatible,False,False,False,010396,Loango,90.0,4.5,district_constrained_review,23.0,01039000006,Loango FD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000006,Loango FD,district_validated,,,one_to_one,1.0
361,COVINGTON,LOCKHART CITY HALL,LOCKHART CITY HALL,LOCKHART CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103915,15,Gantt City Hall,GANTT CITY HALL,review,72.73,0.51,2,CAROLINA CITY HALL,72.22,RIVER FALLS CITY HALL,63.33,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.999999999999996,0.999999999999996,True,True,compatible,False,False,False,0103915,Gantt City Hall,72.73,0.51,district_constrained_review,23.0,01039000007,Lockhart City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000007,Lockhart City Hall,district_validated,,,one_to_one,1.0
362,COVINGTON,MARVIN ODOMS PLACE,MARVIN ODOMS PLACE,MARVIN ODOMS PLACE,2014-General-Covington.xlsx,contest_rows,False,010395,5,Marvin Adams,MARVIN ADAMS,review,85.5,43.96,1,BEULAH BC,41.54,LOCKHART DAMACUS,41.18,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0000000000000002,0.9999999579747356,True,True,compatible,False,False,False,010395,Marvin Adams,85.5,43.96,district_constrained_review,23.0,01039000005,Marvin Odom's,review,77.42,35.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
363,COVINGTON,OPP SENIOR ACTIVITY CENTER,OPP SENIOR ACTIVITY CENTER,OPP SENIOR ACTIVITY CENTER,2014-General-Covington.xlsx,contest_rows,False,010393,3,Opp,OPP,review,60.0,14.4,1,GANTT CITY HALL,45.6,SANFORD OAKEY RIDGE,40.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,1.0,1.0,True,True,compatible,False,False,False,010393,Opp,60.0,14.4,district_constrained_review,23.0,01039000003,Opp Sr Center,review,85.5,23.96,False,False,False,compatible,,,,,unresolved,,,unresolved,
364,COVINGTON,PLEASANT HOME/CATOE'S,PLEASANT HOME CATOE S,PLEASANT HOME CATOE S,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,40.5,1,LOANGO,45.0,OPP,45.0,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,40.5,district_constrained_review,23.0,010390010-2,Pleasant Home,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
365,COVINGTON,PROVSIONAL,PROVSIONAL,PROVSIONAL,2014-General-Covington.xlsx,contest_rows,False,0103921,21,Carolina City Hall,CAROLINA CITY HALL,review,50.0,4.55,1,MARVIN ADAMS,45.45,OPP,45.0,False,True,low_or_ambiguous_score,,,True,,31,,1.0,,1.0,92,31,1.0000000000000002,1.0000000000000002,,True,compatible,False,False,False,0103921,Carolina City Hall,50.0,4.55,district_constrained_review,23.0,01039000014,Union Grove FD,review,51.3,1.3,False,False,False,compatible,,,,,unresolved,,,unresolved,
366,COVINGTON,RED LEVEL FIRE DEPARTMENT,RED LEVEL FIRE DEPARTMENT,RED LEVEL FIRE DEPARTMENT,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,71.25,10.18,1,RED LEVEL CITY HALL,61.07,FAIRFIELD SHADY BEND,42.22,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,71.25,10.18,district_constrained_review,23.0,01039000012,Red Level FD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000012,Red Level FD,district_validated,,,one_to_one,1.0
367,COVINGTON,RED OAK,RED OAK,RED OAK,2014-General-Covington.xlsx,contest_rows,False,0103912,12,Red Level City Hall,RED LEVEL CITY HALL,review,85.5,8.36,1,SANFORD OAKEY RIDGE,77.14,FAIRFIELD SHADY BEND,51.43,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999996,0.999999996715799,True,True,compatible,False,False,False,0103912,Red Level City Hall,85.5,8.36,district_constrained_review,23.0,01039000019,Red Oak,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000019,Red Oak,district_validated,,,one_to_one,1.0
368,COVINGTON,RIVER FALLS CITY HALL,RIVER FALLS CITY HALL,RIVER FALLS CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103918,18,River Falls City Hall,RIVER FALLS CITY HALL,exact_normalized,100.0,100.0,1,SANFORD OAKEY RIDGE,77.14,FAIRFIELD SHADY BEND,51.43,True,False,,1.0,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999996,0.9999999999999996,True,True,compatible,True,False,False,,,,,,,01039000018,River Falls City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000018,River Falls City Hall,district_validated,,,one_to_one,1.0
369,COVINGTON,ROSE HILL COMMUNITY CENTER,ROSE HILL COMMUNITY CENTER,ROSE HILL COMMUNITY CENTER,2014-General-Covington.xlsx,contest_rows,False,0103912,12,Red Level City Hall,RED LEVEL CITY HALL,review,48.89,1.39,2,CAROLINA CITY HALL,47.5,RIVER FALLS CITY HALL,46.81,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999996,0.999999996715799,True,True,compatible,False,False,False,0103912,Red Level City Hall,48.89,1.39,district_constrained_review,23.0,01039000017,Rose Hill Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000017,Rose Hill Comm Ctr,district_validated,,,one_to_one,1.0
370,COVINGTON,SANFORD  CITY HALL,SANFORD CITY HALL,SANFORD CITY HALL,2014-General-Covington.xlsx,contest_rows,False,0103915,15,Gantt City Hall,GANTT CITY HALL,review,75.0,6.43,1,CAROLINA CITY HALL,68.57,RED LEVEL CITY HALL,66.67,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.999999999999996,0.999999999999996,True,True,compatible,False,False,False,0103915,Gantt City Hall,75.0,6.43,district_constrained_review,23.0,01039000020,Sanford City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01039000020,Sanford City Hall,district_validated,,,one_to_one,1.0
371,COVINGTON,STRAUGHN (AG BUILDING),STRAUGHN AG BUILDING,STRAUGHN AG BUILDING,2014-General-Covington.xlsx,contest_rows,False,0103916,16,Straughn School -Heath Health,STRAUGHN SCHOOL HEATH HEALTH,review,54.29,5.19,1,LOANGO,49.09,SANFORD OAKEY RIDGE,46.15,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999996,0.99999999995469,True,True,compatible,False,False,False,0103916,Straughn School -Heath Health,54.29,5.19,district_constrained_review,23.0,010390016-1,Straughn Ag Bldg,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,010390016-1,Straughn Ag Bldg,district_validated,,,one_to_one,1.0
372,COVINGTON,UNION GROVE FIRE,UNION GROVE FIRE,UNION GROVE FIRE,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,review,85.5,25.5,1,LOANGO,60.0,VALLEY GROVE FRIENDSHIP,53.59,False,True,low_or_ambiguous_score,,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,False,False,False,0103910,Wing Fire Dept.-Catoe's Store,85.5,25.5,district_constrained_review,23.0,01039000014,Union Grove FD,review,90.0,4.5,False,False,False,compatible,,,,,unresolved,,,unresolved,
373,COVINGTON,WING FIRE DEPARTMENT,WING FIRE DEPARTMENT,WING FIRE DEPARTMENT,2014-General-Covington.xlsx,contest_rows,False,0103910,10,Wing Fire Dept.-Catoe's Store,WING FIRE DEPARTMENT CATOE S STORE,fuzzy_medium,90.0,38.7,1,WIGGINS STORE,51.3,BLUE SPRINGS,47.5,True,False,,1.0,,True,92,31,1.0,1.0,1.0,1.0,92,31,0.9999999999999986,0.9999999979402124,True,True,compatible,True,False,False,,,,,,,010390010-1,Wing Fire Dept,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,010390010-1,Wing Fire Dept,district_validated,,,one_to_one,1.0
374,CRENSHAW,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Crenshaw.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,25,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
375,CRENSHAW,BRANTLEY COMMUNITY CENTER,BRANTLEY COMMUNITY CENTER,BRANTLEY COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,010419,9,Brantley Community Center,BRANTLEY COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WIGGINS STORE,51.3,BLUE SPRINGS,47.5,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0,1.0,True,True,compatible,True,False,False,,,,,,,01041000009,Brantley Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000009,Brantley Comm Ctr,district_validated,,,one_to_one,1.0
376,CRENSHAW,BUSH'S GROCERY,BUSH S GROCERY,BUSH S GROCERY,2014-General-Crenshaw.xlsx,contest_rows,False,010418,8,Bush's Grocery,BUSH S GROCERY,exact_normalized,100.0,100.0,1,WIGGINS STORE,51.3,BLUE SPRINGS,47.5,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,0.9999999999999994,0.9999999318549048,True,True,compatible,True,False,False,,,,,,,01041000008,Bush's Grocery,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000008,Bush's Grocery,district_validated,,,one_to_one,1.0
377,CRENSHAW,CHAPEL HILL COMMUNITY CENTER,CHAPEL HILL COMMUNITY CENTER,CHAPEL HILL COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,0104118,18,Chapel Hill Community Center,CHAPEL HILL COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WIGGINS STORE,51.3,BLUE SPRINGS,47.5,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.000000000000001,0.9999999899495176,True,True,compatible,True,False,False,,,,,,,01041000018,Chapel Hill Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000018,Chapel Hill Comm Ctr,district_validated,,,one_to_one,1.0
378,CRENSHAW,COUNTY COURTHOUSE,COUNTY COURTHOUSE,COUNTY COURTHOUSE,2014-General-Crenshaw.xlsx,contest_rows,False,0104114,14,Crenshaw County Courthouse,CRENSHAW COUNTY COURTHOUSE,fuzzy_medium,90.0,35.45,1,CHAPEL HILL COMMUNITY CENTER,54.55,PANOLA COMMUNITY CENTER,50.0,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.000000000000001,1.000000000000001,True,True,compatible,True,False,False,,,,,,,01041000014,County Courthouse,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000014,County Courthouse,district_validated,,,one_to_one,1.0
379,CRENSHAW,DANIELVILLE SCHOOL HOUSE,DANIELVILLE SCHOOL HOUSE,DANIELVILLE SCHOOL HOUSE,2014-General-Crenshaw.xlsx,contest_rows,False,010412,2,Danielsville School,DANIELSVILLE SCHOOL,review,83.72,27.91,1,LILLERY SHOWS STORE,55.81,PLEASANT HOME SCHOOL,47.5,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0,0.9999999973780364,True,True,compatible,False,False,False,010412,Danielsville School,83.72,27.91,district_constrained_review,18.0,01041000002,Danielville School,fuzzy_high,95.0,35.0,True,True,False,compatible,,vest16,01041000002,Danielville School,district_validated,,,one_to_one,1.0
380,CRENSHAW,DOZIER CITY HALL,DOZIER CITY HALL,DOZIER CITY HALL,2014-General-Crenshaw.xlsx,contest_rows,False,0104115,15,Dozier Town Hall,DOZIER TOWN HALL,review,81.25,31.38,1,CHAPEL HILL COMMUNITY CENTER,49.87,GLENWOOD TOWN HALL,47.06,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000016,0.99999994361536,True,True,compatible,False,False,False,0104115,Dozier Town Hall,81.25,31.38,district_constrained_review,18.0,01041000015,Dozier City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000015,Dozier City Hall,district_validated,,,one_to_one,1.0
381,CRENSHAW,GLENWOOD CITY HALL,GLENWOOD CITY HALL,GLENWOOD CITY HALL,2014-General-Crenshaw.xlsx,contest_rows,False,0104110,10,Glenwood Town Hall,GLENWOOD TOWN HALL,review,83.33,36.27,1,DOZIER TOWN HALL,47.06,CHAPEL HILL COMMUNITY CENTER,46.04,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000004,0.9999999965167262,True,True,compatible,False,False,False,0104110,Glenwood Town Hall,83.33,36.27,district_constrained_review,18.0,01041000010,Glenwood City Hall,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000010,Glenwood City Hall,district_validated,,,one_to_one,1.0
382,CRENSHAW,HARBIN FARM CENTER,HARBIN FARM CENTER,HARBIN FARM CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,0104116,16,Harbin Farm Center,HARBIN FARM CENTER,exact_normalized,100.0,100.0,1,DOZIER TOWN HALL,47.06,CHAPEL HILL COMMUNITY CENTER,46.04,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0,1.0,True,True,compatible,True,False,False,,,,,,,01041000016,Harbin Farm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000016,Harbin Farm Ctr,district_validated,,,one_to_one,1.0
383,CRENSHAW,HIGHLAND HOME NEW FIRE,HIGHLAND HOME NEW FIRE,HIGHLAND HOME NEW FIRE,2014-General-Crenshaw.xlsx,contest_rows,False,0104113,13,Highland Home Volunteer Fire Dept.,HIGHLAND HOME VOLUNTEER FIRE DEPARTMENT,review,85.5,0.0,2,HONORAVILLE VOLUNTEER FIRE STATION,85.5,HARBIN FARM CENTER,45.0,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000004,1.0000000000000004,True,True,compatible,False,False,False,0104113,Highland Home Volunteer Fire Dept.,85.5,0.0,district_constrained_review,18.0,01041000013,Highland Home VFD,review,85.5,0.0,False,False,False,compatible,,,,,unresolved,,,unresolved,
384,CRENSHAW,LILLER'S STORE,LILLER S STORE,LILLER S STORE,2014-General-Crenshaw.xlsx,contest_rows,False,0104117,17,Lillery Shows Store,LILLERY SHOWS STORE,review,84.85,20.85,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,0.9999999999999996,0.9999999999999996,True,True,compatible,False,False,False,0104117,Lillery Shows Store,84.85,20.85,district_constrained_review,18.0,01041000017,Liller Store,fuzzy_high,95.0,39.12,True,True,False,compatible,,vest16,01041000017,Liller Store,district_validated,,,one_to_one,1.0
385,CRENSHAW,PANOLA COMMUNITY CENTER,PANOLA COMMUNITY CENTER,PANOLA COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,010411,1,Panola Community Center,PANOLA COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,0.9999999999999986,0.9999999939934984,True,True,compatible,True,False,False,,,,,,,01041000001,Panola Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000001,Panola Comm Ctr,district_validated,,,one_to_one,1.0
386,CRENSHAW,PATSBURG DEPOT BUILDING,PATSBURG DEPOT BUILDING,PATSBURG DEPOT BUILDING,2014-General-Crenshaw.xlsx,contest_rows,False,010415,5,Patsburg Depot Building,PATSBURG DEPOT BUILDING,exact_normalized,100.0,100.0,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000002,0.9999999999622536,True,True,compatible,True,False,False,,,,,,,01041000005,Patsburg Depot Bldg,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000005,Patsburg Depot Bldg,district_validated,,,one_to_one,1.0
387,CRENSHAW,PETREY COMMUNITY CENTER,PETREY COMMUNITY CENTER,PETREY COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,010413,3,Petrey Community Center,PETREY COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000002,0.9999999971556052,True,True,compatible,True,False,False,,,,,,,01041000003,Petrey Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000003,Petrey Comm Ctr,district_validated,,,one_to_one,1.0
388,CRENSHAW,PLEASANT HOME SCHOOL,PLEASANT HOME SCHOOL,PLEASANT HOME SCHOOL,2014-General-Crenshaw.xlsx,contest_rows,False,0104112,12,Pleasant Home School,PLEASANT HOME SCHOOL,exact_normalized,100.0,100.0,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000009,0.9999999924826783,True,True,compatible,True,False,False,,,,,,,01041000012,Pleasant Home School,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000012,Pleasant Home School,district_validated,,,one_to_one,1.0
389,CRENSHAW,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Crenshaw.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,90,25,1.0,1.0,1.0,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
390,CRENSHAW,RUTLEDGE COMMUNITY CENTER,RUTLEDGE COMMUNITY CENTER,RUTLEDGE COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,010416,6,Rutledge Community Center,RUTLEDGE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WEEDS STORE,64.0,HONORAVILLE VOLUNTEER FIRE STATION,48.86,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0,0.9999999997283876,True,True,compatible,True,False,False,,,,,,,01041000006,Rutledge Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000006,Rutledge Comm Ctr,district_validated,,,one_to_one,1.0
391,CRENSHAW,VFD HONORAVILLE,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,2014-General-Crenshaw.xlsx,contest_rows,False,010414,4,Honoraville Volunteer Fire Station,HONORAVILLE VOLUNTEER FIRE STATION,review,82.33,5.72,1,HIGHLAND HOME VOLUNTEER FIRE DEPARTMENT,76.61,HARBIN FARM CENTER,47.5,False,True,low_or_ambiguous_score,,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000024,0.9999999990014548,True,True,compatible,False,False,False,010414,Honoraville Volunteer Fire Station,82.33,5.72,district_constrained_review,18.0,01041000004,Honoraville VFD,fuzzy_high,95.0,18.39,True,True,False,compatible,,vest16,01041000004,Honoraville VFD,district_validated,,,one_to_one,1.0
392,CRENSHAW,VIDETTE COMMUNITY CENTER,VIDETTE COMMUNITY CENTER,VIDETTE COMMUNITY CENTER,2014-General-Crenshaw.xlsx,contest_rows,False,010417,7,Vidette Community Center,VIDETTE COMMUNITY CENTER,exact_normalized,100.0,100.0,1,HIGHLAND HOME VOLUNTEER FIRE DEPARTMENT,76.61,HARBIN FARM CENTER,47.5,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000009,0.999999873101507,True,True,compatible,True,False,False,,,,,,,01041000007,Vidette Comm Ctr,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000007,Vidette Comm Ctr,district_validated,,,one_to_one,1.0
393,CRENSHAW,WEEDS STORE BRANTLEY,WEEDS STORE BRANTLEY,WEEDS STORE BRANTLEY,2014-General-Crenshaw.xlsx,contest_rows,False,0104111,11,Weeds Store,WEEDS STORE,fuzzy_medium,90.0,31.54,1,LILLERY SHOWS STORE,58.46,BRANTLEY COMMUNITY CENTER,54.29,True,False,,1.0,,True,90,25,1.0,1.0,1.0,1.0,90,25,1.0000000000000009,0.9999999518038644,True,True,compatible,True,False,False,,,,,,,01041000011,Weeds Store Brantley,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01041000011,Weeds Store Brantley,district_validated,,,one_to_one,1.0
394,CULLMAN,ABSENTEE,ABSENTEE,ABSENTEE,2014-General-Cullman.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,9;11;12,4,3.0,1.0,0.6706231454005934,1.0,,,,,False,False,conflict,False,False,False,,,,,,,,,non_geographic,,,False,False,False,conflict,,,,,non_geographic,,,non_geographic,
395,CULLMAN,ARKADELPHIA FIRE DEPARTMENT,ARKADELPHIA FIRE DEPARTMENT,ARKADELPHIA FIRE DEPARTMENT,2014-General-Cullman.xlsx,contest_rows,False,010430181,0181,Vinemont Fire Dept./ Vinemont Town Hall,VINEMONT FIRE DEPARTMENT VINEMONT TOWN HALL,review,85.5,0.0,3,FAIRVIEW FIRE DEPARTMENT 282 FAIRVIEW TOWN HALL,85.5,WELTI FIRE STATION,85.5,False,True,low_or_ambiguous_score,,,True,12,4,1.0,1.0,1.0,1.0,9;12,4,0.9712652484779672,0.999999988445316,True,True,compatible,False,False,False,010430181,Vinemont Fire Dept./ Vinemont Town Hall,85.5,0.0,district_constrained_review,31.0,01043000070,Arkadelphia FD,exact_normalized,100.0,100.0,True,True,False,compatible,,vest16,01043000070,Arkadelphia FD,district_validated,,,one_to_one,1.0
