result_unit_id,county,result_precinct,result_precinct_norm,result_match_norm,source_file,source_layout,is_non_geographic,vtd_geoid,vtd_code,vtd_name,vtd_name_norm,match_method,match_score,score_margin,candidate_count,candidate_2_name,candidate_2_score,candidate_3_name,candidate_3_score,accepted_match,needs_review,review_reason,accepted_units_for_vtd,relationship_note,openelections_unit_found,house_inferred_districts,senate_inferred_districts,house_inferred_district_count,senate_inferred_district_count,house_largest_activity_share,senate_largest_activity_share,house_spatial_districts,senate_spatial_districts,house_largest_spatial_share,senate_largest_spatial_share,house_district_compatible,senate_district_compatible,district_validation,validated_match,accepted_unvalidated,accepted_conflict,recommended_vtd_geoid,recommended_vtd_name,recommended_score,recommended_margin,recommendation_method,constrained_candidate_count
808,MADISON,HAROLD HARBIN GYM,HAROLD HARBIN GYM,HAROLD HARBIN GYM,2014-General-Madison.xlsx,contest_rows,False,0108985,85,Harold Harbin Gym,HAROLD HARBIN GYM,exact_normalized,100.0,100.0,1,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,21;22,7,2.0,1.0,0.7217391304347827,1.0,21;22,7,0.6459973828120356,0.9999999527019132,True,True,compatible,True,False,False,,,,,,
809,MADISON,HARVEST BAPTIST CHURCH,HARVEST BAPTIST CHURCH,HARVEST BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108993,93,Harvest Bapt Church,HARVEST BAPTIST CHURCH,exact_normalized,100.0,100.0,1,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,6;19,2,2.0,1.0,0.8194607268464243,1.0,6;19,2,0.5922382228646698,0.9999999999999989,True,True,compatible,True,False,False,,,,,,
810,MADISON,HILLWOOD BAPTIST CHURCH,HILLWOOD BAPTIST CHURCH,HILLWOOD BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108923,23,Hillwood Baptist Church,HILLWOOD BAPTIST CHURCH,exact_normalized,100.0,100.0,1,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,10;20,8;9,2.0,2.0,0.955108359133127,0.6189791516894321,10;20,8;9,0.8511559723441029,0.8001514613227245,True,True,compatible,True,False,False,,,,,,
811,MADISON,INTERGRAPH CORP_,INTERGRAPH CORP,INTERGRAPH CORP,2014-General-Madison.xlsx,contest_rows,False,0108922,22,Whitesburg Baptist Church,WHITESBURG BAPTIST CHURCH,review,50.0,1.35,2,WHITESBURG BOAT HARBOR,48.65,TERRY HEIGHTS SCHOOL,45.71,False,True,low_or_ambiguous_score,,,True,10,3,1.0,1.0,1.0,1.0,20,7,0.9999999999999996,0.9999999969073834,False,False,conflict,False,False,False,0108959,Whitesburg Boat Harbor,48.65,8.65,district_constrained_review,5
812,MADISON,JACKSON WAY BAPTIST,JACKSON WAY BAPTIST,JACKSON WAY BAPTIST,2014-General-Madison.xlsx,contest_rows,False,010893,3,Jackson Way Bapt Church,JACKSON WAY BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,21,7,1.0,1.0,1.0,1.0,21,7,0.9999999999999999,0.9999999999999999,True,True,compatible,True,False,False,,,,,,
813,MADISON,JOHNSON HIGH SCHOOL,JOHNSON HIGH SCHOOL,JOHNSON HIGH SCHOOL,2014-General-Madison.xlsx,contest_rows,False,0108938,38,Johnson High School,JOHNSON HIGH SCHOOL,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,19,1,1.0,1.0,1.0,1.0,19,1,0.9980048200857911,0.9999999977499752,True,True,compatible,True,False,False,,,,,,
814,MADISON,LAKEWOOD COMMUNITY CENTER,LAKEWOOD COMMUNITY CENTER,LAKEWOOD COMMUNITY CENTER,2014-General-Madison.xlsx,contest_rows,False,0108945,45,Lakewood Community Center,LAKEWOOD COMMUNITY CENTER,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,19,7,1.0,1.0,1.0,1.0,19,7,0.9999999999999988,0.9999999999999988,True,True,compatible,True,False,False,,,,,,
815,MADISON,LEWIS CHAPEL C_P_ CHURCH,LEWIS CHAPEL C P CHURCH,LEWIS CHAPEL C P CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108940,40,Lewis Chapel CP Church,LEWIS CHAPEL CP CHURCH,fuzzy_high,97.78,12.28,1,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,BLACKBURN CHAPEL CP CHURCH,73.47,True,False,,1.0,,True,19;53,1,2.0,1.0,0.8532110091743119,1.0,19;53,1,0.5798695928323704,0.9999999914879495,True,True,compatible,True,False,False,,,,,,
816,MADISON,LITTLE INDIAN CREEK CHURCH,LITTLE INDIAN CREEK CHURCH,LITTLE INDIAN CREEK CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108958,58,Little Indian Creek PB Church,LITTLE INDIAN CREEK PB CHURCH,fuzzy_high,95.0,33.93,1,CHURCH OF CHRIST MERIDIANVILLE,61.07,TRINITY UNITED METH CHURCH,58.46,True,False,,1.0,,True,6;25,2,2.0,1.0,0.7259306803594352,1.0,6;25,2,0.6080080251926951,0.9999999999999998,True,True,compatible,True,False,False,,,,,,
817,MADISON,LOCUST GROVE BAPTIST,LOCUST GROVE BAPTIST,LOCUST GROVE BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108972,72,Locust Grove Baptist Church,LOCUST GROVE BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,21;22,7,2.0,1.0,0.5446808510638298,1.0,21;22,7,0.5540806157190007,0.9999999811701044,True,True,compatible,True,False,False,,,,,,
818,MADISON,MADISON BAPTIST CHURCH,MADISON BAPTIST CHURCH,MADISON BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108989,89,Madison Bapt Church,MADISON BAPTIST CHURCH,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,10;25,2,2.0,1.0,0.5063520871143375,1.0,10;25,2;3,0.7752168326493606,0.8771852877946313,True,True,compatible,True,False,False,,,,,,
819,MADISON,MADISON CHURCH OF CHRIST,MADISON CHURCH OF CHRIST,MADISON CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108969,69,Madison Church Of Christ,MADISON CHURCH OF CHRIST,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,10;25,2,2.0,1.0,0.9896640826873385,1.0,10,2,1.000000000000001,1.000000000000001,True,True,compatible,True,False,False,,,,,,
820,MADISON,MADISON CITY HALL,MADISON CITY HALL,MADISON CITY HALL,2014-General-Madison.xlsx,contest_rows,False,0108971,71,Madison City Hall,MADISON CITY HALL,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,10;25,2,2.0,1.0,0.5933852140077821,1.0,10;25,2,0.7075652846423374,0.9999999999999997,True,True,compatible,True,False,False,,,,,,
821,MADISON,MADISON CO_ NATURE TRAIL,MADISON COUNTY NATURE TRAIL,MADISON COUNTY NATURE TRAIL,2014-General-Madison.xlsx,contest_rows,False,0108929,29,Madison County Nature Trail,MADISON COUNTY NATURE TRAIL,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,10;20,8;9,2.0,2.0,0.9587155963302753,0.7991071428571429,10;22,8;9,0.9745510421105439,0.7404022567144141,True,True,compatible,True,False,False,,,,,,
822,MADISON,MADISON MISSION 7 DAY ADV,MADISON MISSION 7 DAY ADV,MADISON MISSION 7 DAY ADV,2014-General-Madison.xlsx,contest_rows,False,0108963,63,Mad Mission 7th Day Advent Church,MAD MISSION 7TH DAY ADVENT CHURCH,review,72.41,15.27,1,MADISON CITY HALL,57.14,MADISON COUNTY NATURE TRAIL,53.85,False,True,low_or_ambiguous_score,,,True,10,2;3,1.0,2.0,1.0,0.6002304147465438,10,2;3,0.9999999999999999,0.5075663839321538,True,True,compatible,False,False,False,0108963,Mad Mission 7th Day Advent Church,72.41,15.27,district_constrained_review,12
823,MADISON,MARY KELLY JOHNSTON GYM,MARY KELLY JOHNSTON GYM,MARY KELLY JOHNSTON GYM,2014-General-Madison.xlsx,contest_rows,False,0108966,66,Mary Kelly Johnston Gym,MARY KELLY JOHNSTON GYM,exact_normalized,100.0,100.0,1,MADISON CITY HALL,57.14,MADISON COUNTY NATURE TRAIL,53.85,True,False,,1.0,,True,19;21,7,2.0,1.0,0.9638932496075353,1.0,21,7,0.9934869700804488,0.9999999978760366,True,True,compatible,True,False,False,,,,,,
824,MADISON,MAYSVILLE CHURCH OF CHRIST,MAYSVILLE CHURCH OF CHRIST,MAYSVILLE CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108956,56,Maysville Church of Christ,MAYSVILLE CHURCH OF CHRIST,exact_normalized,100.0,100.0,1,MADISON CITY HALL,57.14,MADISON COUNTY NATURE TRAIL,53.85,True,False,,1.0,,True,22,8,1.0,1.0,1.0,1.0,22,8,0.999999034084138,0.999999994905444,True,True,compatible,True,False,False,,,,,,
825,MADISON,MERIDANVILLE CHURCH OF CHRIST,MERIDANVILLE CHURCH OF CHRIST,MERIDANVILLE CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108983,83,Church Of Christ Meridianville,CHURCH OF CHRIST MERIDIANVILLE,review,93.39,6.12,1,MAYSVILLE CHURCH OF CHRIST,87.27,ASBURY METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,6;19;21,1;7,3.0,2.0,0.9001501501501501,0.8971132494448557,6;19;21,1;7,0.8504151497273753,0.8616131934231986,True,True,compatible,False,False,False,0108983,Church Of Christ Meridianville,93.39,7.89,district_constrained_review,35
826,MADISON,MONROVIA CHURCH OF CHRIST,MONROVIA CHURCH OF CHRIST,MONROVIA CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108978,78,Monrovia Church of Christ,MONROVIA CHURCH OF CHRIST,exact_normalized,100.0,100.0,1,MAYSVILLE CHURCH OF CHRIST,87.27,ASBURY METH CHURCH,85.5,True,False,,1.0,,True,25,2,1.0,1.0,1.0,1.0,6;25,2,0.9819107301782332,0.9999999999999997,True,True,compatible,True,False,False,,,,,,
827,MADISON,MONROVIA COMM_ CENTER,MONROVIA COMMUNITY CENTER,MONROVIA COMMUNITY CENTER,2014-General-Madison.xlsx,contest_rows,False,0108992,92,Monrovia Comm Center,MONROVIA COMMUNITY CENTER,exact_normalized,100.0,100.0,1,MAYSVILLE CHURCH OF CHRIST,87.27,ASBURY METH CHURCH,85.5,True,False,,1.0,,True,6;19,2,2.0,1.0,0.5144429160935351,1.0,6;25,2,0.5579227710550804,1.0,True,True,compatible,True,False,False,,,,,,
828,MADISON,MONTE SANO FIRE STATION 2,MONTE SANO FIRE STATION 2,MONTE SANO FIRE STATION,2014-General-Madison.xlsx,contest_rows,False,0108910,10,Monte Sano Fire Station #4,MONTE SANO FIRE STATION 4,fuzzy_high,95.83,10.33,1,PLEVNA NEW MARKET FIRE DEPARTMENT 2,85.5,KEEL MOUNT VOLUNTEER FIRE DEPARTMENT,85.5,True,False,,1.0,,True,21,7,1.0,1.0,1.0,1.0,21,7,0.9999999717546646,0.999999999999999,True,True,compatible,True,False,False,,,,,,
829,MADISON,MOUNTAINVIEW BAPTIST,MOUNTAINVIEW BAPTIST,MOUNTAINVIEW BAPTIST,2014-General-Madison.xlsx,contest_rows,False,010898,8,Mountainview Baptist Church,MOUNTAINVIEW BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,True,False,,1.0,,True,21,7,1.0,1.0,1.0,1.0,21,7,0.9999999999999998,0.9999999999999998,True,True,compatible,True,False,False,,,,,,
830,MADISON,MT_ ZION BAPTIST CHURCH,MOUNT ZION BAPTIST CHURCH,MOUNT ZION BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,010898,8,Mountainview Baptist Church,MOUNTAINVIEW BAPTIST CHURCH,review,84.62,3.76,1,MADISON BAPTIST CHURCH,80.85,HAVEN BAPTIST CHURCH,78.24,False,True,low_or_ambiguous_score,,,True,6;25,2,2.0,1.0,0.8082346305696559,1.0,21,7,0.9999999999999998,0.9999999999999998,False,False,conflict,False,False,False,0108989,Madison Bapt Church,80.85,2.62,district_constrained_review,18
831,MADISON,NEW HOPE CITY HALL,NEW HOPE CITY HALL,NEW HOPE CITY HALL,2014-General-Madison.xlsx,contest_rows,False,0108982,82,New Hope City Hall,NEW HOPE CITY HALL,exact_normalized,100.0,100.0,1,MADISON BAPTIST CHURCH,80.85,HAVEN BAPTIST CHURCH,78.24,True,False,,1.0,,True,10;22,9,2.0,1.0,0.9822635135135135,1.0,22,9,0.9999999999999986,0.9999999964530596,True,True,compatible,True,False,False,,,,,,
832,MADISON,NEW MARKET FIRE STATION,NEW MARKET FIRE STATION,NEW MARKET FIRE STATION,2014-General-Madison.xlsx,contest_rows,False,0108955,55,New Market Fire Station,NEW MARKET FIRE STATION,exact_normalized,100.0,100.0,1,MADISON BAPTIST CHURCH,80.85,HAVEN BAPTIST CHURCH,78.24,True,False,,1.0,,True,22,8,1.0,1.0,1.0,1.0,22,8,0.9999999999999992,0.999999998938323,True,True,compatible,True,False,False,,,,,,
833,MADISON,NEW SHILOH CHURCH,NEW SHILOH CHURCH,NEW SHILOH CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108937,37,New Shiloh Church Ministries,NEW SHILOH CHURCH MINISTRIES,review,90.0,4.5,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,TRINITY UNITED METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,53,7,1.0,1.0,1.0,1.0,53,7,0.9999999999999996,0.9999998721731557,True,True,compatible,False,False,False,0108937,New Shiloh Church Ministries,90.0,26.67,district_constrained_medium,14
834,MADISON,NORTHEAST HUNTSVILLE,NORTHEAST HUNTSVILLE,NORTHEAST HUNTSVILLE,2014-General-Madison.xlsx,contest_rows,False,0108947,47,West Huntsville Elementary School,WEST HUNTSVILLE ELEMENTARY SCHOOL,review,85.5,22.17,1,HUNTSVILLE MIDDLE SCHOOL,63.33,SENIOR CENTER,47.37,False,True,low_or_ambiguous_score,,,True,21;22,7,2.0,1.0,0.6797853309481217,1.0,53,7,1.0,0.9999999479600539,False,True,conflict,False,False,False,010896,Huntsville Middle School,63.33,15.96,district_constrained_review,25
835,MADISON,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,OAKWOOD UNIVERSITY CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108927,27,Oakwood College,OAKWOOD COLLEGE,review,85.5,22.17,1,UNIVERSITY PLACE SCHOOL,63.33,HILLWOOD BAPTIST CHURCH,62.5,False,True,low_or_ambiguous_score,,,True,19;53,1;2;7,2.0,3.0,0.7109081139172488,0.5627906976744186,53,2,1.0000000000000007,0.9999999779189244,True,True,compatible,False,False,False,0108927,Oakwood College,85.5,22.17,district_constrained_review,37
836,MADISON,OPTIMIST PARK REC_,OPTIMIST PARK RECREATION,OPTIMIST PARK RECREATION,2014-General-Madison.xlsx,contest_rows,False,0108955,55,New Market Fire Station,NEW MARKET FIRE STATION,review,51.06,1.5,2,MADISON BAPTIST CHURCH,49.57,MONTE SANO FIRE STATION 4,48.98,False,True,low_or_ambiguous_score,,,True,21,7,1.0,1.0,1.0,1.0,22,8,0.9999999999999992,0.999999998938323,False,False,conflict,False,False,False,0108910,Monte Sano Fire Station #4,48.98,4.27,district_constrained_review,21
837,MADISON,OWENS CROSS RDS CITY HALL,OWENS CROSS RDS CITY HALL,OWENS CROSS RDS CITY HALL,2014-General-Madison.xlsx,contest_rows,False,0108975,75,Owens Cross Roads City Hall,OWENS CROSS ROADS CITY HALL,fuzzy_high,96.15,10.65,1,TRIANA CITY HALL,85.5,GURLEY CITY HALL,85.5,True,False,,1.0,,True,10;22,8;9,2.0,2.0,0.9946004319654428,0.5776942355889725,22,8;9,0.9987142713487038,0.5273655440964419,True,True,compatible,True,False,False,,,,,,
838,MADISON,PINEVIEW BAPTIST CHURCH,PINEVIEW BAPTIST CHURCH,PINEVIEW BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108964,64,Pineview Bapt Church,PINEVIEW BAPTIST CHURCH,exact_normalized,100.0,100.0,1,TRIANA CITY HALL,85.5,GURLEY CITY HALL,85.5,True,False,,1.0,,True,6;19,1;2,2.0,2.0,0.8510344827586207,0.9099804305283757,6;19,2,0.7385784613614207,0.9999999823771611,True,True,compatible,True,False,False,,,,,,
839,MADISON,PLAINVIEW CHURCH OF CHRIST,PLAINVIEW CHURCH OF CHRIST,PLAINVIEW CHURCH OF CHRIST,2014-General-Madison.xlsx,contest_rows,False,0108967,67,Plainview Church of Christ,PLAINVIEW CHURCH OF CHRIST,exact_normalized,100.0,100.0,1,TRIANA CITY HALL,85.5,GURLEY CITY HALL,85.5,True,False,,1.0,,True,21;22,7,2.0,1.0,0.6732101616628176,1.0,21;22,7,0.845914922927268,0.9999999986470749,True,True,compatible,True,False,False,,,,,,
840,MADISON,PLEASANT SPRINGS BAPTIST,PLEASANT SPRINGS BAPTIST,PLEASANT SPRINGS BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108944,44,Pleasant Springs Baptist Church,PLEASANT SPRINGS BAPTIST CHURCH,fuzzy_high,95.0,9.5,1,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,WEATHERLY HEIGHTS BAPTIST CHURCH,53.57,True,False,,1.0,,True,19,7,1.0,1.0,1.0,1.0,19,7,0.9975070992240915,0.9999999899868116,True,True,compatible,True,False,False,,,,,,
841,MADISON,PLEVNA NEW MARKET FIRE #2,PLEVNA NEW MARKET FIRE 2,PLEVNA NEW MARKET FIRE,2014-General-Madison.xlsx,contest_rows,False,0108973,73,Plevna /New Market Fire Dept #2,PLEVNA NEW MARKET FIRE DEPARTMENT 2,review,90.0,4.5,1,KEEL MOUNT VOLUNTEER FIRE DEPARTMENT,85.5,NEW HOPE VOLUNTEER FIRE DEPARTMENT,85.5,False,True,low_or_ambiguous_score,,,True,22,8,1.0,1.0,1.0,1.0,22,8,1.0000000000000033,0.9999999138404697,True,True,compatible,False,False,False,0108973,Plevna /New Market Fire Dept #2,90.0,4.5,district_constrained_review,11
842,MADISON,PROVISIONAL,PROVISIONAL,PROVISIONAL,2014-General-Madison.xlsx,contest_rows,True,,,,,non_geographic,,,0,,,,,False,False,,,,True,6;10;19;20;21;22;25;53,1;2;3;7;8;9,8.0,6.0,0.21895424836601307,0.4152823920265781,,,,,False,False,conflict,False,False,False,,,,,,
843,MADISON,RESTORATION CHURCH,RESTORATION CHURCH,RESTORATION CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108919,19,Weatherly Heights Bapt Church,WEATHERLY HEIGHTS BAPTIST CHURCH,review,85.5,0.0,3,ALDERSGATE UNITED METH CHURCH,85.5,SAINT LUKE MISSIONARY BAPTIST CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,25,2,1.0,1.0,1.0,1.0,20,8,0.9999999999999996,0.999999979149087,False,False,conflict,False,False,False,0108958,Little Indian Creek PB Church,85.5,0.0,district_constrained_review,10
844,MADISON,RIVERTREE CHURCH,RIVERTREE CHURCH,RIVERTREE CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108922,22,Whitesburg Baptist Church,WHITESBURG BAPTIST CHURCH,review,85.5,0.0,3,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,TRINITY UNITED METH CHURCH,85.5,False,True,low_or_ambiguous_score,,,True,20;22,7;8,2.0,2.0,0.77248322147651,0.8658109684947491,20,7,0.9999999999999996,0.9999999969073834,True,True,compatible,False,False,False,0108922,Whitesburg Baptist Church,85.5,0.0,district_constrained_review,22
845,MADISON,SHERWOOD BAPTIST CHURCH,SHERWOOD BAPTIST CHURCH,SHERWOOD BAPTIST CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108954,54,Sherwood Baptist Church,SHERWOOD BAPTIST CHURCH,exact_normalized,100.0,100.0,1,WEATHERLY HEIGHTS BAPTIST CHURCH,85.5,TRINITY UNITED METH CHURCH,85.5,True,False,,1.0,,True,6;10;19,2,3.0,1.0,0.7944025834230355,1.0,6;10;19,2,0.7379875094187525,1.0000000000000013,True,True,compatible,True,False,False,,,,,,
846,MADISON,SOUTHWOOD PRESBYTERIAN,SOUTHWOOD PRESBYTERIAN,SOUTHWOOD PRESBYTERIAN,2014-General-Madison.xlsx,contest_rows,False,0108914,14,Southwood Presbyterian Church,SOUTHWOOD PRESBYTERIAN CHURCH,fuzzy_high,95.0,27.94,1,COVENANT PRESBYTERIAN CHURCH,67.06,SHERWOOD BAPTIST CHURCH,48.89,True,False,,1.0,,True,20,7,1.0,1.0,1.0,1.0,20,7,0.9999997237509648,0.9999999999999997,True,True,compatible,True,False,False,,,,,,
847,MADISON,ST_ JOHNS CATHOLIC CHURCH,SAINT JOHNS CATHOLIC CHURCH,SAINT JOHNS CATHOLIC CHURCH,2014-General-Madison.xlsx,contest_rows,False,0108990,90,St. John's Catholic Church,SAINT JOHN S CATHOLIC CHURCH,fuzzy_high,98.18,12.68,1,ASBURY METH CHURCH,85.5,PLEASANT SPRINGS BAPTIST CHURCH,62.07,True,False,,1.0,,True,10;25,2,2.0,1.0,0.7010198604401503,1.0,6;10;25,2,0.863460970052901,1.000000000000001,True,True,compatible,True,False,False,,,,,,
848,MADISON,ST_ LUKE MISSIONARY BAPTIST,SAINT LUKE MISSIONARY BAPTIST,SAINT LUKE MISSIONARY BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108950,50,St.Luke Missionary Bapt Church,SAINT LUKE MISSIONARY BAPTIST CHURCH,fuzzy_high,95.0,22.17,1,FIRST MISSIONARY BAPTIST CHURCH,72.83,MADISON BAPTIST CHURCH,55.88,True,False,,1.0,,True,53,2,1.0,1.0,1.0,1.0,19;53,2,0.7998947061425098,0.9999999999999989,True,True,compatible,True,False,False,,,,,,
849,MADISON,THE DWELLING PLACE,THE DWELLING PLACE,THE DWELLING PLACE,2014-General-Madison.xlsx,contest_rows,False,0108921,21,The Dwelling Place,THE DWELLING PLACE,exact_normalized,100.0,100.0,1,FIRST MISSIONARY BAPTIST CHURCH,72.83,MADISON BAPTIST CHURCH,55.88,True,False,,1.0,,True,10,2;3;7;8;9,1.0,5.0,1.0,0.84251968503937,10,8;9,1.0000000000000016,0.6749730018107494,True,True,compatible,True,False,False,,,,,,
850,MADISON,TONEY UNITED METHODIST,TONEY UNITED METHODIST,TONEY UNITED METHODIST,2014-General-Madison.xlsx,contest_rows,False,0108965,65,Toney United Methodist Church,TONEY UNITED METHODIST CHURCH,fuzzy_high,95.0,32.5,1,TRINITY UNITED METH CHURCH,62.5,COVE UNITED METH CHURCH,62.22,True,False,,1.0,,True,6,1;2,1.0,2.0,1.0,0.7934595524956971,6,1;2,0.9999996924108185,0.8349494039383718,True,True,compatible,True,False,False,,,,,,
851,MADISON,TRIANA CITY HALL,TRIANA CITY HALL,TRIANA CITY HALL,2014-General-Madison.xlsx,contest_rows,False,0108960,60,Triana City Hall,TRIANA CITY HALL,exact_normalized,100.0,100.0,1,TRINITY UNITED METH CHURCH,62.5,COVE UNITED METH CHURCH,62.22,True,False,,1.0,,True,10,3,1.0,1.0,1.0,1.0,10,3,0.9999999996787569,1.0000000000000009,True,True,compatible,True,False,False,,,,,,
852,MADISON,TRINITY UNITED METHODIST,TRINITY UNITED METHODIST,TRINITY UNITED METHODIST,2014-General-Madison.xlsx,contest_rows,False,0108917,17,Trinity United Meth Church,TRINITY UNITED METH CHURCH,review,76.0,0.0,2,TONEY UNITED METHODIST CHURCH,76.0,TRIANA CITY HALL,60.0,False,True,low_or_ambiguous_score,,,True,10;20;21;53,7,4.0,1.0,0.4041759880686055,1.0,20,7,0.9999999999999992,0.9999999999999992,True,True,compatible,False,False,False,0108917,Trinity United Meth Church,76.0,21.83,district_constrained_review,40
853,MADISON,TRINTY PRESBYTERIAN,TRINTY PRESBYTERIAN,TRINTY PRESBYTERIAN,2014-General-Madison.xlsx,contest_rows,False,0108914,14,Southwood Presbyterian Church,SOUTHWOOD PRESBYTERIAN CHURCH,review,85.5,11.95,1,COVENANT PRESBYTERIAN CHURCH,73.55,HURRICANE CREEK COMMUNITY CENTER,49.66,False,True,low_or_ambiguous_score,,,True,6;53,2,2.0,1.0,0.8096885813148789,1.0,20,7,0.9999997237509648,0.9999999999999997,False,False,conflict,False,False,False,0108992,Monrovia Comm Center,45.45,4.95,district_constrained_review,18
854,MADISON,WEATHERLY HGTS BAPTIST,WEATHERLY HGTS BAPTIST,WEATHERLY HGTS BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108950,50,St.Luke Missionary Bapt Church,SAINT LUKE MISSIONARY BAPTIST CHURCH,review,85.5,0.0,2,MERIDIANVILLE FIRST BAPTIST CHURCH,85.5,WEATHERLY HEIGHTS BAPTIST CHURCH,82.82,False,True,low_or_ambiguous_score,,,True,20,8,1.0,1.0,1.0,1.0,19;53,2,0.7998947061425098,0.9999999999999989,False,False,conflict,False,False,False,0108919,Weatherly Heights Bapt Church,82.82,32.15,district_constrained_review,5
855,MADISON,WEST HUNTSVILLE BAPTIST,WEST HUNTSVILLE BAPTIST,WEST HUNTSVILLE BAPTIST,2014-General-Madison.xlsx,contest_rows,False,0108950,50,St.Luke Missionary Bapt Church,SAINT LUKE MISSIONARY BAPTIST CHURCH,review,85.5,10.5,1,WEST HUNTSVILLE ELEMENTARY SCHOOL,75.0,PINEVIEW BAPTIST CHURCH,61.96,False,True,low_or_ambiguous_score,,,True,6;10;53,2;7,3.0,2.0,0.8910891089108911,0.7554585152838428,19;53,2,0.7998947061425098,0.9999999999999989,True,True,compatible,False,False,False,0108950,St.Luke Missionary Bapt Church,85.5,10.5,district_constrained_review,38
856,MADISON,WESTSIDE NEIGHBORHOOD CENTER,WESTSIDE NEIGHBORHOOD CENTER,WESTSIDE NEIGHBORHOOD CENTER,2014-General-Madison.xlsx,contest_rows,False,0108916,16,Westside Neighborhood Center,WESTSIDE NEIGHBORHOOD CENTER,exact_normalized,100.0,100.0,1,WEST HUNTSVILLE ELEMENTARY SCHOOL,75.0,PINEVIEW BAPTIST CHURCH,61.96,True,False,,1.0,,True,53,7,1.0,1.0,1.0,1.0,53,7,0.9999999999999994,0.9999999999999994,True,True,compatible,True,False,False,,,,,,
